Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
15313	1	429.6923	425.7358	3.956408	24.93313	0.007752815	-0.0197559	0.01441037	0.9161048	0.7996597	1	0.01494797	89.40588	0.01430895	-0.2354831
15314	0	428.8279	425.7793	3.048602	44.15114	0.005548728	-0.04100143	0.01819174	0.8302877	0.7262151	1	0.01420852	124.92	0.01766778	-0.2415938
15315	1	429.5493	425.8046	3.744693	27.59279	0.007329033	-0.04937043	0.01521441	0.9039345	0.788543	1	0.01493365	94.57553	0.015074	-0.5139249
15316	0	425.3845	423.9468	1.43771	69.90227	0.004039502	0.05471148	0.02509243	0.7250667	0.6420413	1	0.01423804	171.5922	0.02319574	0.1989991
15317	1	429.7372	426.0051	3.732076	27.59279	0.007329033	-0.03955139	0.01528207	0.9039345	0.788543	1	0.01496681	94.57553	0.01514103	-0.4117129
15318	0	426.0231	424.6498	1.373294	76.37992	0.003768926	-0.01705494	0.02651384	0.7002292	0.6222672	1	0.01413709	183.9111	0.02413124	-0.05689328
15319	1	428.4965	424.3108	4.185769	23.94095	0.00792718	-0.06266182	0.01348362	0.9206529	0.8039198	1	0.01462102	87.43932	0.01339873	-0.7897174
15320	0	425.4128	424.2315	1.181336	78.72245	0.003678015	0.02683352	0.0271938	0.6913901	0.6152176	1	0.01414349	188.4569	0.02460386	0.08694966
15321	1	429.0662	424.8162	4.250023	18.8591	0.009009721	-0.02618059	0.01327707	0.9438628	0.8269334	1	0.01546756	76.93326	0.01323523	-0.4663681
15322	0	425.838	424.2254	1.612554	75.91828	0.00378725	0.02845768	0.02508647	0.7019799	0.6236625	1	0.01378468	183.0212	0.02285839	0.09548913
15323	1	429.7668	425.8341	3.93271	24.79117	0.007777169	-0.03014755	0.01450879	0.9167554	0.8002652	1	0.01502247	89.1259	0.01440824	-0.3621562
15324	0	425.3638	423.1233	2.240472	53.07059	0.004921053	0.07678341	0.02056968	0.792581	0.6958142	1	0.01422846	140.8534	0.01968472	0.3701851
15325	1	428.7637	425.1792	3.584446	29.49855	0.007058287	0.01499083	0.01567264	0.8952503	0.7808182	1	0.01487427	98.20332	0.01550067	0.1431109
15326	0	428.5516	425.6712	2.880346	47.89952	0.005266571	-0.03910223	0.01895359	0.8142696	0.713238	1	0.01412943	131.6126	0.01829978	-0.2105322
15327	1	428.9778	426.0856	2.892241	40.30513	0.005872738	-0.02925111	0.01869434	0.8469852	0.739885	1	0.01481803	118.0279	0.01825664	-0.1911652
15328	0	427.9209	425.4105	2.510342	49.13217	0.005179978	-0.05998091	0.02037459	0.8090569	0.7090372	1	0.01452859	133.8128	0.01963175	-0.3141297
15329	1	428.7042	425.0099	3.694305	31.98236	0.006739061	0.01221464	0.01532649	0.8839972	0.7710123	1	0.01437262	102.8552	0.01512025	0.1052961
15330	0	427.1653	425.2223	1.943016	62.61638	0.004384051	0.002260258	0.02318984	0.7537386	0.6648419	1	0.01425941	158.1066	0.0217835	0.009178287
15331	1	425.92	422.4343	3.485739	34.44446	0.006453974	-0.108726	0.01580808	0.8729294	0.7615494	1	0.0142846	107.3985	0.01555283	-0.8556346
15332	0	428.0931	425.698	2.395047	53.36277	0.004902833	-0.02983525	0.02105734	0.7913695	0.6948446	1	0.01436945	141.3769	0.02014078	-0.1430052
15333	1	429.0074	425.5277	3.479687	26.74499	0.007457819	-0.01050697	0.0161705	0.9078089	0.7920415	1	0.0155304	92.94235	0.01603306	-0.1139695
15334	0	425.1716	424.1086	1.063034	82.68466	0.003531612	-0.04863729	0.02835294	0.6766047	0.6034053	1	0.01415144	196.2693	0.02538766	-0.1503958
15335	1	429.5423	425.5747	3.967599	26.83395	0.007444044	-0.01565047	0.01438236	0.9074021	0.7916725	1	0.01463304	93.11433	0.01425904	-0.1690153
15336	0	426.3032	424.1049	2.198291	70.47822	0.0040142	-0.004609539	0.02256661	0.7228341	0.6402654	1	0.01346008	172.6738	0.02083302	-0.01663097
15337	1	425.2643	420.8557	4.408598	16.41081	0.009691118	0.01803576	0.01245881	0.95485	0.8389224	1	0.01553961	71.52397	0.01243341	0.3994634
15338	0	426.6188	424.764	1.854835	67.86824	0.00413099	0.0200091	0.02367847	0.7329904	0.6483429	1	0.01398682	167.792	0.02199033	0.07493774
15339	1	429.0069	425.1558	3.851094	28.82158	0.007151667	0.004173135	0.01475126	0.8983307	0.783541	1	0.01452557	96.92107	0.01459878	0.04104618
15340	0	427.7273	425.1515	2.575766	40.97573	0.005813391	-0.05515435	0.01988638	0.8440547	0.7374732	1	0.01520574	119.2329	0.01940276	-0.3536776
15341	1	428.8793	425.2258	3.653505	28.59619	0.00718342	0.01178174	0.01542779	0.8993574	0.7844526	1	0.01488787	96.49265	0.01527153	0.1170652
15342	0	429.1251	426.0865	3.0386	40.02326	0.005898072	-0.006869684	0.01807243	0.8482193	0.7409025	1	0.01460086	117.521	0.01765609	-0.04526059
15343	1	428.6347	425.3183	3.316451	42.92849	0.005647592	-0.03203566	0.01714466	0.8355671	0.7305192	1	0.0139159	122.7332	0.0166811	-0.1948251
15344	0	429.3882	426.0827	3.305537	36.44956	0.006241223	-0.04205377	0.01702558	0.8639873	0.7540107	1	0.0145781	111.0595	0.01671062	-0.30919
15345	1	428.3454	425.3547	2.990773	33.87255	0.006517707	-0.05379107	0.01812671	0.8754919	0.7637264	1	0.0153717	106.3483	0.0178457	-0.4320288
15346	0	427.0285	424.4171	2.6114	35.51153	0.006338758	-0.003525601	0.01958191	0.8681623	0.7575198	1	0.01575595	109.3506	0.01924155	-0.02674199
15347	1	427.5947	425.105	2.489729	44.64045	0.005510159	0.02494544	0.02008497	0.8281825	0.7245028	1	0.01487759	125.7944	0.01949203	0.1451856
15348	0	428.2098	425.3121	2.897686	35.95097	0.006292644	0.01130436	0.01840209	0.8662046	0.7558721	1	0.01521827	110.152	0.01807267	0.08448991
15349	1	427.6856	425.4282	2.257335	56.20279	0.004732127	-0.0447271	0.02170945	0.779669	0.6854955	1	0.01433401	146.4769	0.02065555	-0.2029996
15350	0	429.1624	425.5503	3.612129	26.14503	0.007552382	-0.005371335	0.01565003	0.9105539	0.7945421	1	0.01537498	91.77861	0.01552482	-0.06005107
15351	1	427.6927	425.3438	2.348939	45.67782	0.005430181	-0.03018527	0.02096675	0.8237333	0.7208912	1	0.01508995	127.6472	0.02031531	-0.1712477
15352	0	428.2501	425.4924	2.757699	40.5519	0.005850749	-0.05798967	0.01915854	0.8459059	0.738996	1	0.01497276	118.4715	0.01870362	-0.3763264
15353	1	422.7899	422.2392	0.5506548	73.62318	0.003880448	-0.01860173	0.03004051	0.7107272	0.6306303	1	0.01526896	178.6256	0.02752676	-0.06430515
15354	0	428.6135	425.3462	3.26728	38.68176	0.006021954	0.01641455	0.01702285	0.8541122	0.7457769	1	0.01431858	115.1034	0.01666055	0.1125149
15355	1	425.5385	423.6025	1.936035	47.03567	0.005328994	-0.06317805	0.0225738	0.8179388	0.716201	1	0.015511	130.0709	0.02182556	-0.3470155
15356	0	429.1369	425.607	3.52982	26.07353	0.00756385	-0.01777829	0.01599747	0.9108811	0.7948415	1	0.01555651	91.63947	0.01587041	-0.1994896
15357	1	428.1843	425.3953	2.788994	39.39127	0.00595574	0.01593229	0.01886306	0.8509915	0.7431923	1	0.01498956	116.383	0.01844424	0.1069221
15358	0	428.8879	424.8203	4.067588	19.34235	0.008889933	-0.02018855	0.01394516	0.9416716	0.8246456	1	0.01574621	77.9699	0.01389771	-0.3461189
15359	1	428.2768	424.6591	3.617697	23.01766	0.008098666	-0.004149001	0.01558464	0.9248852	0.8079455	1	0.01588803	85.58783	0.01549671	-0.0552355
15360	0	428.7808	424.756	4.024731	27.51299	0.007340923	0.0005636706	0.01411157	0.9042989	0.7888706	1	0.01439388	94.42235	0.01398232	0.005889909
15361	1	429.3925	425.8849	3.507556	28.1665	0.007244911	-0.01277456	0.01609594	0.9013163	0.7861978	1	0.01527178	95.67367	0.01593919	-0.1294495
15362	0	429.1689	425.1697	3.999138	23.03021	0.00809627	-0.05613923	0.01419452	0.9248277	0.8078903	1	0.01516065	85.61316	0.01411431	-0.7468073
15363	1	429.4566	425.449	4.007641	25.49782	0.007657792	-0.01158697	0.0142049	0.9135175	0.7972638	1	0.01474979	90.51527	0.01409866	-0.1339805
15364	0	425.2979	422.2618	3.036073	26.49432	0.00749697	0.03072423	0.01752007	0.9089555	0.7930837	1	0.01620787	92.45697	0.01737485	0.3374638
15365	1	429.4111	425.3106	4.100507	20.94552	0.008520914	-0.03812434	0.01384656	0.9343692	0.8172176	1	0.01536134	81.34657	0.01378692	-0.580891
15366	0	429.2703	425.3061	3.964171	26.87773	0.007437288	-0.005271599	0.01435724	0.9072019	0.7914911	1	0.01461362	93.19891	0.01423361	-0.05680718
15367	1	426.7879	422.3936	4.394318	23.62037	0.007985667	-0.07073249	0.01265642	0.9221225	0.8053107	1	0.01421759	86.79891	0.01257966	-0.9082533
15368	0	428.9072	425.8367	3.070489	39.20317	0.00597314	0.007088671	0.01785187	0.851818	0.7438761	1	0.01460354	116.044	0.01745988	0.04783761
15369	1	428.9338	424.7928	4.141011	22.57056	0.008185177	-0.05829565	0.01365658	0.926934	0.8099173	1	0.01495202	84.68322	0.01358367	-0.7978489
15370	0	428.0174	424.4915	3.525939	26.99044	0.007419964	0.02167841	0.01579444	0.9066866	0.7910245	1	0.01530975	93.41651	0.01565691	0.2323182
15371	1	426.5756	422.0396	4.536004	13.74162	0.0106223	-0.05829565	0.01212499	0.9664735	0.8529083	1	0.01604963	65.25394	0.01211136	-1.738794
15372	0	427.2261	423.8512	3.374945	31.68883	0.006775013	-0.09557228	0.01633093	0.8853226	0.7721569	1	0.01487563	102.3094	0.01611616	-0.8334015
15373	1	429.4591	425.3304	4.128673	21.195	0.008467047	-0.02591512	0.0137449	0.9332293	0.8160826	1	0.01525639	81.8641	0.01368362	-0.3881213
15374	0	429.6721	426.0635	3.608614	30.18485	0.006966543	-0.01266317	0.01575171	0.8921329	0.7780806	1	0.01481452	99.49658	0.01556843	-0.117396
15375	1	427.9707	423.5982	4.372483	25.24685	0.007699662	-0.0199314	0.01287167	0.9146672	0.7983261	1	0.01407889	90.02307	0.01277795	-0.2335727
15376	0	426.5777	423.0682	3.509564	25.30283	0.007690274	0.03593667	0.01568332	0.9144108	0.7980888	1	0.0155312	90.13296	0.01556843	0.4198738
15377	1	427.6358	424.2714	3.364428	44.3017	0.005536801	-0.05728694	0.0169415	0.8296395	0.7256876	1	0.01369684	125.1891	0.01644981	-0.3362689
15378	0	425.3702	422.3525	3.017669	24.82147	0.007771955	-0.001186502	0.01782352	0.9166165	0.8001358	1	0.01664474	89.1857	0.0176996	-0.01422946
15379	1	425.6662	422.9735	2.692658	29.92471	0.007000983	-0.01654471	0.01920075	0.8933138	0.7791157	1	0.01639659	99.00713	0.01898221	-0.1550783
15380	0	426.799	422.0623	4.736747	14.12436	0.01047339	-0.04768153	0.01140721	0.9648391	0.8508337	1	0.01545783	66.18171	0.01139311	-1.356095
15381	1	429.4569	426.1328	3.324081	36.15358	0.006271635	-0.03843303	0.01695471	0.8653031	0.7551147	1	0.01458312	110.521	0.0166471	-0.2853296
15382	0	427.582	423.2048	4.377157	19.73473	0.008795736	0.005028074	0.01269706	0.9398887	0.8228052	1	0.01494523	78.80491	0.01265118	0.08364601
15383	1	429.0806	425.6018	3.478802	38.47468	0.006041583	-0.02591165	0.016423	0.8550247	0.7465342	1	0.01408694	114.7294	0.01607782	-0.1787315
15384	0	428.6993	424.7954	3.903942	26.38566	0.0075141	0.01044466	0.0144805	0.9094526	0.7935367	1	0.01475181	92.2462	0.01436177	0.1153502
15385	1	428.7069	425.1454	3.561449	32.92484	0.006626557	0.01588036	0.01580811	0.8797496	0.7673615	1	0.01447435	104.6014	0.01557952	0.1320607
15386	0	427.8153	423.4434	4.371875	25.00895	0.007739885	-0.01139234	0.01284724	0.9157574	0.7993368	1	0.01410221	89.55523	0.01275606	-0.1352325
15387	1	429.6958	426.2149	3.480855	30.97466	0.006864396	-0.02539259	0.01626874	0.8885528	0.7749572	1	0.0149449	100.9772	0.01606667	-0.227844
15388	0	429.7604	425.8839	3.876425	25.37196	0.007678719	-0.03565283	0.0147228	0.9140941	0.797796	1	0.01503677	90.2686	0.01461415	-0.4150217
15389	1	427.8239	423.3284	4.495521	18.99532	0.00897552	-0.00657878	0.01231223	0.9432458	0.8262861	1	0.01486665	77.22641	0.01227257	-0.115917
15390	0	429.2388	425.1137	4.125065	26.26581	0.007533108	-0.03565283	0.01381426	0.9100011	0.794037	1	0.01442666	92.01344	0.01370236	-0.3961474
15391	1	427.1563	423.0648	4.091462	15.64999	0.009933111	-0.0262477	0.01383946	0.9582109	0.8428006	1	0.01658125	69.78148	0.01381529	-0.6280986
15392	0	429.0812	425.8648	3.21645	31.69056	0.006774799	-0.03808929	0.01727085	0.8853148	0.7721501	1	0.01529749	102.3126	0.0170437	-0.3321204
15393	1	424.1047	419.7362	4.368519	11.10664	0.01184117	-0.03433204	0.01279598	0.9772918	0.8679687	1	0.017408	58.53707	0.01278938	-1.511877
15394	0	427.1723	423.6554	3.516907	21.08558	0.008490563	-0.02021617	0.01599013	0.9337293	0.8165797	1	0.01647818	81.63737	0.01591991	-0.3050547
15395	1	427.6179	423.3383	4.279596	16.9011	0.009543506	-0.004117548	0.01308981	0.9526686	0.836464	1	0.01580649	72.63024	0.01306048	-0.08699402
15396	0	428.6209	424.4248	4.196144	23.93468	0.007928313	-0.05959207	0.01346045	0.9206816	0.803947	1	0.0146095	87.42682	0.01337577	-0.7513019
15397	1	428.2877	423.9025	4.38522	16.14545	0.009773664	-0.02678489	0.01275793	0.9560258	0.840266	1	0.01579188	70.91989	0.01273326	-0.6091044
15398	0	428.8714	425.6606	3.210823	33.92228	0.006512109	-0.05959207	0.01727216	0.8752689	0.7635366	1	0.01499855	106.4397	0.01700345	-0.4777645
15399	1	425.995	421.1326	4.862444	13.37263	0.01077166	-0.04343202	0.01093076	0.9680365	0.8549329	1	0.01534551	64.34917	0.01091959	-1.358799
15400	0	427.5093	424.1709	3.338421	26.35981	0.00751819	-0.07279021	0.01658657	0.9095709	0.7936445	1	0.01579247	92.19602	0.01645094	-0.8049423
15401	1	429.3679	425.2425	4.125385	20.96686	0.008516272	-0.04195748	0.0137497	0.9342717	0.8171203	1	0.01530334	81.39092	0.01369029	-0.6383475
15402	0	427.7484	424.1541	3.59426	41.21781	0.005792279	-0.007409409	0.0160002	0.8429988	0.7366056	1	0.01361452	119.6674	0.0156058	-0.04719333
15403	1	427.8879	425.1003	2.787572	42.0666	0.005719526	-0.07548432	0.01897618	0.8393049	0.7335761	1	0.01473328	121.1896	0.01848616	-0.4697363
15404	0	429.1831	425.4166	3.766482	26.27846	0.007531096	0.001700304	0.01504431	0.9099432	0.7939842	1	0.01505325	92.03802	0.0149223	0.01888036
15405	1	425.7731	423.6518	2.121338	65.62623	0.0042359	-0.09015855	0.02238658	0.741796	0.6553445	1	0.01377152	163.6363	0.02089408	-0.3491757
15406	0	429.4727	425.2908	4.181822	22.71561	0.008156851	-0.03526632	0.01356533	0.9262694	0.809276	1	0.01487618	84.9773	0.01349159	-0.4783131
15407	1	425.7506	423.8367	1.913861	75.80605	0.003791725	-0.05485981	0.02409256	0.7024059	0.624002	1	0.01351683	182.8052	0.02195887	-0.1843444
15408	0	429.7119	425.9469	3.764957	26.33726	0.007521762	-0.03903305	0.01514393	0.9096741	0.7937386	1	0.01509364	92.15224	0.01502037	-0.4321357
15409	1	424.9959	424.0381	0.957742	87.42288	0.003367485	-0.0385542	0.02923975	0.6591854	0.5894501	1	0.01403313	205.8352	0.02584342	-0.1131237
15410	0	427.7098	423.4164	4.293411	15.18009	0.01009116	-0.03204319	0.01309474	0.9602697	0.8452367	1	0.01625676	68.68852	0.01307407	-0.806517
15411	1	428.0687	425.6881	2.380541	48.74827	0.005206642	-0.02184339	0.02093676	0.8106775	0.7103421	1	0.01476552	133.1275	0.02018632	-0.1153766
15412	0	429.1617	424.8386	4.323095	19.81049	0.008777851	-0.0301328	0.01301652	0.939544	0.8224515	1	0.01511668	78.96547	0.01296895	-0.4984255
15413	1	426.1464	422.4634	3.683018	43.2666	0.005619888	-0.05297169	0.01572764	0.8341045	0.7293252	1	0.01329568	123.3383	0.0152948	-0.3193076
15414	0	429.2745	425.1095	4.164991	19.86833	0.008764262	-0.02834364	0.01360116	0.9392808	0.8221819	1	0.01544047	79.08791	0.01355101	-0.4667991
15415	1	428.4955	425.3833	3.11226	33.12081	0.006603707	0.01061562	0.01753489	0.878868	0.7666069	1	0.0152181	104.9634	0.01727761	0.08763685
15416	0	427.8887	423.5913	4.297466	24.70072	0.007792789	0.0004161915	0.01306716	0.91717	0.8006517	1	0.01427092	88.94725	0.0129775	0.005024646
15417	1	428.0185	425.4671	2.551469	42.79477	0.005658628	0.003837489	0.01996554	0.8361461	0.7309922	1	0.0150318	122.4939	0.0194295	0.02342019
15418	0	427.9644	423.656	4.308402	19.02512	0.008968083	0.001094503	0.0129709	0.9431107	0.8261447	1	0.01525281	77.29045	0.01292892	0.01923916
15419	1	427.7079	424.6684	3.039429	36.08953	0.006278259	0.03579358	0.01762846	0.865588	0.755354	1	0.0148779	110.4044	0.01730997	0.2662974
15420	0	429.7443	425.9057	3.838557	26.70616	0.00746385	-0.01832426	0.01486481	0.9079865	0.7922027	1	0.01489622	92.86724	0.01473895	-0.1991474
15421	1	429.1649	425.9977	3.16726	37.48058	0.006137795	-0.04821034	0.01755601	0.8594154	0.7501878	1	0.01468027	112.931	0.01720904	-0.3429277
15422	0	429.4161	426.1426	3.273486	36.23468	0.006263268	-0.03980422	0.01714519	0.8649423	0.7548119	1	0.01465503	110.6686	0.01683245	-0.2947202
15423	1	429.1773	425.4641	3.713199	23.79825	0.00795308	-0.04308645	0.01529713	0.9213071	0.8045381	1	0.01559867	87.15456	0.01520241	-0.5475262
15424	0	428.8238	425.0833	3.740544	21.99196	0.008300739	-0.02417487	0.01518127	0.9295837	0.812492	1	0.0158755	83.50427	0.01510599	-0.3433137
15425	1	428.0074	423.9091	4.09829	17.02811	0.00950626	-0.04569503	0.01381039	0.9521017	0.8358321	1	0.01620402	72.91481	0.0137787	-0.9540015
15426	0	429.3954	426.0351	3.360322	31.62095	0.006783391	-0.04319171	0.01672301	0.8856294	0.7724221	1	0.01506245	102.183	0.01650426	-0.3776468
15427	1	427.8156	423.1645	4.651099	16.93856	0.00953248	-0.0379261	0.01176646	0.9525015	0.8362774	1	0.01497755	72.71426	0.01173991	-0.7984693
15428	0	427.2599	424.2139	3.046029	46.88513	0.005340024	0.03282585	0.01791237	0.8185796	0.7167189	1	0.0138313	129.8023	0.01732282	0.180938
15429	1	423.2582	419.1782	4.079961	11.95492	0.0114063	-0.04050265	0.01385827	0.9739053	0.8629577	1	0.01778042	60.7688	0.01384884	-1.552142
15430	0	428.1236	424.4705	3.653122	38.88577	0.006002752	-0.04372455	0.01576854	0.853214	0.7450322	1	0.01375897	115.4716	0.01542879	-0.2978796
15431	1	428.3095	424.171	4.138437	29.65869	0.007036623	-0.02767538	0.01380818	0.8945224	0.7801775	1	0.01394008	98.50565	0.01365455	-0.2623815
15432	0	429.1121	425.7089	3.403195	28.26061	0.007231333	-0.04159311	0.01650949	0.9008871	0.7858147	1	0.01545223	95.8533	0.01634731	-0.4196538
15433	1	428.3062	425.1874	3.118797	29.97667	0.006994072	-0.01093188	0.01757088	0.8930779	0.7789087	1	0.0156775	99.10496	0.01737	-0.1022416
15434	0	429.574	426.0431	3.530853	33.57511	0.006551425	-0.01370833	0.01610336	0.8768267	0.7648635	1	0.01452584	105.801	0.01585905	-0.1112931
15435	1	428.3559	424.3353	4.020632	22.35601	0.008227542	-0.07083375	0.01402921	0.9279168	0.810869	1	0.01519381	84.24718	0.01395632	-0.9826659
15436	0	429.0738	425.5379	3.53591	30.03378	0.006986494	-0.06233064	0.01597268	0.8928186	0.7786813	1	0.01493941	99.21245	0.01578919	-0.5815434
15437	1	428.8951	425.0175	3.877599	24.81164	0.007773646	0.005639852	0.01459146	0.9166616	0.8001778	1	0.0150618	89.16629	0.01449012	0.0676741
15438	0	429.1301	426.0469	3.08325	39.20984	0.005972521	-0.003445634	0.01786632	0.8517887	0.7438518	1	0.0146087	116.056	0.01747386	-0.02324812
15439	1	429.0492	424.691	4.358145	20.36239	0.008650407	-0.03810897	0.01288799	0.9370304	0.8198919	1	0.01493227	80.12885	0.01283689	-0.6051959
15440	0	428.9334	426.0029	2.930551	37.6958	0.006116681	-0.0249412	0.0184789	0.8584634	0.7493942	1	0.01503526	113.3208	0.01810872	-0.1762173
15441	1	428.9091	424.5697	4.339409	19.68029	0.008808646	-0.0176822	0.01293755	0.9401362	0.8230596	1	0.01509717	78.68941	0.01289119	-0.2953739
15442	0	428.4585	425.6308	2.827711	49.61455	0.005146852	-0.03226058	0.01921758	0.8070243	0.7074016	1	0.01406485	134.674	0.01850192	-0.1671743
15443	1	429.22	425.4301	3.789941	23.37885	0.008030462	-0.0471713	0.01499997	0.9232297	0.8063633	1	0.01552139	86.31473	0.01491157	-0.6144469
15444	0	428.047	424.5477	3.499346	23.14562	0.008074334	-0.01750663	0.01607206	0.9242987	0.8073839	1	0.01611032	85.84574	0.01597996	-0.2312594
15445	1	429.2829	425.7522	3.530646	34.03151	0.006499849	-0.05125668	0.01610966	0.8747792	0.7631201	1	0.01447138	106.6405	0.01585706	-0.4093303
15446	0	429.2222	425.8131	3.40915	38.48419	0.006040679	-0.03015866	0.01668823	0.8549828	0.7464994	1	0.01419917	114.7466	0.01633728	-0.2079661
15447	1	429.5435	425.8937	3.649899	30.99632	0.006861644	-0.04658581	0.01562549	0.8884547	0.774872	1	0.01464353	101.0177	0.01543107	-0.4176402
15448	0	428.1749	425.3496	2.825368	35.20378	0.006371509	-0.02736122	0.01882465	0.8695353	0.7586778	1	0.01548815	108.7885	0.01850423	-0.2097212
15449	1	428.7535	425.6337	3.11979	34.26323	0.006474016	0.007408443	0.01755258	0.8737409	0.762238	1	0.01507552	107.066	0.01727277	0.05867651
15450	0	426.2073	423.6564	2.550847	48.33168	0.005235887	-0.1065	0.01975493	0.812439	0.7117617	1	0.01438295	132.3839	0.01905997	-0.567815
15451	1	426.6779	424.4501	2.227792	55.51232	0.004772599	-0.08613148	0.02154164	0.782501	0.6877561	1	0.01433943	145.2347	0.02052259	-0.3960087
15452	0	424.0147	422.4454	1.569306	54.1087	0.004856891	0.07793428	0.02329881	0.788283	0.6923759	1	0.01504392	142.7142	0.02225447	0.368106
15453	1	427.8228	425.2812	2.541655	40.46678	0.005858314	-0.02407951	0.0200472	0.846278	0.7393024	1	0.01532598	118.3186	0.01957347	-0.1566433
15454	0	423.7904	423.1064	0.6840154	92.15226	0.003214197	0.06294255	0.02995319	0.6420701	0.5756906	1	0.01387627	215.6517	0.02611577	0.1758516
15455	1	427.2088	425.2109	1.997886	55.01618	0.004802079	-0.0003678613	0.02263444	0.784541	0.6893853	1	0.01474397	144.3431	0.02158369	-0.001707338
15456	0	427.2527	425.1297	2.123063	54.28632	0.00484607	0.02153884	0.02192012	0.7875495	0.6917894	1	0.01457576	143.0328	0.02093075	0.1013829
15457	1	425.018	423.8362	1.181748	72.55176	0.003925201	0.04978535	0.02644945	0.7148359	0.6339012	1	0.01440968	176.589	0.02429862	0.1745849
15458	0	427.2302	424.2568	2.973416	30.93355	0.006869625	0.01774599	0.0179584	0.8887389	0.7751191	1	0.0157078	100.9003	0.0177361	0.1594985
15459	1	424.2834	423.4369	0.8464364	73.93062	0.003867756	0.0241213	0.02839922	0.7095512	0.6296939	1	0.01482169	179.2117	0.02600345	0.08304837
15460	0	428.0322	424.2876	3.744542	35.1132	0.006381221	0.01074138	0.01520542	0.8699397	0.7590193	1	0.01393048	108.623	0.01494821	0.08258767
15461	1	427.2709	424.7516	2.519298	40.80962	0.005827971	0.02338291	0.01987294	0.8447798	0.7380694	1	0.01521965	118.9346	0.01939414	0.1506435
15462	0	429.3913	425.2514	4.139896	22.75591	0.008149025	-0.01628393	0.01370046	0.9260847	0.809098	1	0.01494292	85.05891	0.01362561	-0.2203053
15463	1	424.1831	423.4327	0.7503694	76.63266	0.003758952	0.00537162	0.02921315	0.699272	0.6215041	1	0.01481964	184.399	0.02657119	0.01786205
15464	0	429.5258	425.8271	3.69869	32.60015	0.00666482	-0.02995849	0.01548896	0.8812114	0.7686151	1	0.0143688	104.0009	0.0152704	-0.2522
15465	1	426.5891	424.5931	1.996	67.01839	0.004170238	-0.06084318	0.02322363	0.7363193	0.6509899	1	0.01391748	166.2129	0.02160895	-0.2307457
15466	0	429.3415	425.9216	3.419907	32.99483	0.006618375	-0.05195863	0.01650173	0.8794346	0.7670918	1	0.01477935	104.7307	0.01626186	-0.4309582
15467	1	425.2273	422.5142	2.713141	30.52893	0.006921604	-0.07837083	0.01896585	0.8905722	0.7767164	1	0.01620334	100.1426	0.01873875	-0.7161877
15468	0	429.7369	426.092	3.644862	27.74739	0.007306131	-0.02751598	0.01561043	0.9032287	0.7879093	1	0.0151031	94.87199	0.01546424	-0.2843402
15469	1	429.5981	425.5072	4.090839	24.45725	0.007835226	-0.02835422	0.01391992	0.918286	0.8016947	1	0.01476927	88.4655	0.01382697	-0.3469933
15470	0	427.3078	423.7851	3.522697	27.62972	0.007323546	0.03473243	0.01568057	0.9037659	0.7883915	1	0.01515502	94.64638	0.01553535	0.3609161
15471	1	429.3927	425.7394	3.653305	33.25104	0.006588622	-0.04221189	0.0156608	0.8782825	0.7661063	1	0.01436545	105.2037	0.01542878	-0.3468023
15472	0	427.7067	425.3841	2.322628	48.34877	0.005234681	0.007978698	0.021015	0.8123667	0.7117033	1	0.01483286	132.4144	0.02027514	0.04252281
15473	1	428.3616	424.3946	3.966949	31.89844	0.006749294	-0.04855486	0.0144568	0.884376	0.7713392	1	0.01396948	102.6992	0.01426353	-0.4199376
15474	0	427.1286	424.9007	2.227975	56.45352	0.004717587	-0.07058846	0.02171435	0.7786426	0.6846765	1	0.01431358	146.9283	0.02065037	-0.318889
15475	1	429.0253	425.6434	3.381941	33.63636	0.006544449	0.009941738	0.01653764	0.8765517	0.764629	1	0.01471256	105.9138	0.01628562	0.08053363
15476	0	426.7049	424.5214	2.183508	44.21024	0.00554404	-0.004691122	0.0215058	0.8300332	0.726008	1	0.01544209	125.0256	0.02088453	-0.02760023
15477	1	428.4428	424.5319	3.910854	33.63636	0.006544449	-0.02019848	0.01470543	0.8765517	0.764629	1	0.01387364	105.9138	0.01448132	-0.163619
15478	0	427.0581	424.8555	2.202613	45.59002	0.005436858	-0.02624842	0.02154147	0.8241091	0.7211959	1	0.01530477	127.4904	0.02087503	-0.1492313
15479	1	428.5527	424.3201	4.232664	26.80113	0.007449118	-0.02360379	0.01341649	0.9075521	0.7918086	1	0.01413796	93.05091	0.01330183	-0.25532
15480	0	429.2175	426.0684	3.14918	34.21018	0.006479909	-0.03233031	0.01757651	0.8739785	0.7624397	1	0.01509266	106.9687	0.01729737	-0.256546
15481	1	425.8493	420.9661	4.883136	13.46236	0.01073479	-0.04368539	0.01085032	0.9676576	0.8544383	1	0.01526276	64.57014	0.01083897	-1.350716
15482	0	427.8758	423.3066	4.569243	18.92242	0.00899378	-0.01601485	0.01206901	0.943576	0.8266323	1	0.01473405	77.06962	0.01203059	-0.2838307
15483	1	425.7707	421.0235	4.747196	11.92402	0.01142134	-0.02841735	0.01137785	0.9740305	0.8631373	1	0.01612143	60.68876	0.01137017	-1.094258
15484	0	429.2907	425.0484	4.242296	22.46572	0.008205809	-0.03889661	0.01333582	0.9274142	0.8103819	1	0.014794	84.4703	0.01326556	-0.5358711
