Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
159	1	669.4994	664.3502	5.149148	0.625267	0.05001669	-0.01783093	0.005505701	0.9999999	0.9687262	1	0.02346815	13.85832	-0.4716025	0.005505701	3983500
160	0	666.791	661.99	4.800974	0.8378354	0.04320841	-0.01284448	0.005289364	0.999999	0.9637985	1	0.02137966	16.04195	0.5144465	0.005289364	-525215.8
161	1	666.425	660.7259	5.699122	0.6674643	0.04840984	-0.02836037	0.005239797	0.9999998	0.9676882	1	0.02252367	14.31831	-0.2432947	0.005239797	1128930
162	0	668.7355	662.9889	5.746648	0.4628725	0.05813223	-0.02130287	0.005041466	1	0.9730922	1	0.0242104	11.92363	-0.1948109	0.005041466	2.038753e+07
163	1	668.1384	662.3147	5.823674	0.3829324	0.06391261	-0.01877655	0.005523085	1	0.9755258	1	0.02657046	10.84523	0.0674972	0.005523085	-6.43235e+07
164	0	668.2292	662.6521	5.577113	0.8918493	0.04187954	-0.01758615	0.005745155	0.9999985	0.9626498	1	0.02193648	16.55097	-0.3122011	0.005745155	191895.7
165	1	667.1731	662.6353	4.537761	0.4189159	0.06110605	-0.024221	0.005287751	1	0.9744017	1	0.025421	11.34335	-0.6286773	0.005287751	1.837565e+08
166	0	669.1096	663.251	5.858579	0.7859735	0.04461118	-0.01428705	0.0057092	0.9999994	0.9649368	1	0.02256963	15.53752	-0.08379375	0.0057092	108405.1
167	1	669.1349	663.5798	5.555042	0.4582422	0.05842519	-0.02165302	0.005549012	1	0.9732271	1	0.02546378	11.86384	-0.3174779	0.005549012	3.817238e+07
168	0	669.4976	663.6365	5.861081	0.7763901	0.04488567	-0.01776966	0.005659721	0.9999994	0.9651512	1	0.02254065	15.44251	-0.08444536	0.005659721	113525.9
169	1	669.244	663.3797	5.864261	0.7507376	0.04564609	-0.01936182	0.005896555	0.9999995	0.9657318	1	0.02320149	15.18525	-0.0266117	0.005896555	15740.61
170	0	669.8597	664.0218	5.837841	0.6303727	0.04981372	-0.02132112	0.005353888	0.9999999	0.9685988	1	0.02309533	13.91478	-0.1215684	0.005353888	824752.6
171	1	666.3098	660.7788	5.531052	0.4254254	0.06063676	-0.02321374	0.004773942	1	0.9742036	1	0.02406144	11.43114	-0.3100082	0.004773942	7.504124e+07
172	0	667.6372	662.5113	5.125848	0.5854167	0.05169102	-0.0114634	0.00568549	0.9999999	0.9697392	1	0.02424412	13.40943	-0.4762998	0.00568549	6968871
173	1	668.1372	662.7281	5.409065	0.6132633	0.05050382	-0.02454116	0.005160636	0.9999999	0.9690279	1	0.0228312	13.72465	-0.3803069	0.005160636	3649353
174	0	669.9747	664.2375	5.73722	0.638842	0.04948242	-0.01997231	0.005416074	0.9999999	0.9683886	1	0.02315169	14.00795	0.1643415	0.005416074	-1364009
175	1	669.4386	663.6634	5.775156	0.5009574	0.05587883	-0.01786307	0.0057203	1	0.9720071	1	0.02528413	12.40447	0.1257318	0.0057203	-8210354
176	0	669.2632	663.6344	5.628799	0.4855907	0.05675609	-0.02303073	0.005379428	1	0.9724398	1	0.02471094	12.21274	0.2267871	0.005379428	-1.890731e+07
177	1	667.4453	663.1913	4.254001	0.7588834	0.04540045	-0.01763132	0.005976975	0.9999995	0.9655464	1	0.02329624	15.26741	-0.6904354	0.005976975	1350453
178	0	663.3498	658.9076	4.442157	0.2903765	0.07339508	-0.02168022	0.005856208	1	0.9786878	1	0.02931951	9.444055	-0.6458695	0.005856208	9.642389e+09
179	1	668.8943	664.1458	4.74849	0.581361	0.05187101	-0.02157826	0.005581423	0.9999999	0.9698442	1	0.024063	13.3629	0.5268578	0.005581423	-8709131
180	0	668.6941	664.0148	4.679389	0.6248845	0.05003199	-0.01957666	0.005244057	0.9999999	0.9687358	1	0.02290723	13.85408	-0.5975813	0.005244057	5098983
181	1	665.0968	661.7324	3.364441	0.6170128	0.05035013	-0.02723738	0.005243062	0.9999999	0.9689333	1	0.02297776	13.76654	0.8010196	0.005243062	-8088752
182	0	668.5491	664.0341	4.515023	0.6960432	0.04740559	-0.01994203	0.005507753	0.9999997	0.9670037	1	0.02285162	14.62163	-0.6372584	0.005507753	2352107
183	1	668.5198	662.777	5.742835	0.4306498	0.06026783	-0.02430283	0.005306159	1	0.9740457	1	0.02528995	11.50111	0.15161	0.005306159	-4.09083e+07
184	0	667.7527	661.955	5.797666	0.3874956	0.06353519	-0.01717637	0.005616121	1	0.9753804	1	0.02671409	10.90966	-0.1525353	0.005616121	8.945044e+07
185	1	666.905	662.8756	4.029476	0.7056584	0.04708151	-0.01990526	0.005087163	0.9999997	0.9667765	1	0.02188659	14.72228	0.6815494	0.005087163	-2409683
186	0	667.321	661.4929	5.828108	0.4901629	0.05649076	-0.01539601	0.006139948	1	0.9723103	1	0.0263382	12.2701	0.02082352	0.006139948	-2518349
187	1	667.7228	662.0896	5.63318	0.3873483	0.06354726	-0.01720777	0.005294178	1	0.9753851	1	0.02593956	10.90759	-0.27307	0.005294178	1.697376e+08
188	0	668.2919	662.7389	5.552989	0.4522177	0.05881308	-0.02297839	0.005815106	1	0.9734037	1	0.02615356	11.7856	0.2608528	0.005815106	-4.145928e+07
189	1	669.3647	663.5978	5.766918	0.4583544	0.05841803	-0.02208468	0.005448656	1	0.9732238	1	0.02523093	11.86529	-0.1894027	0.005448656	2.15409e+07
190	0	669.3414	664.1831	5.158238	0.5662603	0.0525581	-0.01830877	0.005672304	0.9999999	0.9702384	1	0.02441825	13.18821	-0.4673378	0.005672304	8881901
191	1	667.5259	663.4575	4.06845	0.5571175	0.0529876	-0.02102605	0.005908134	1	0.9704797	1	0.0250223	13.08131	-0.7272029	0.005908134	1.602397e+07
192	0	667.5287	662.5333	4.995401	0.6658597	0.04846813	-0.01683472	0.004966792	0.9999998	0.967727	1	0.02194225	14.30109	-0.5115897	0.004966792	2647549
193	1	669.3715	664.1913	5.180182	0.6127088	0.05052666	-0.01711476	0.005344191	0.9999999	0.9690419	1	0.02323894	13.71844	-0.4612859	0.005344191	4589590
194	0	668.5892	663.1301	5.45917	0.5625769	0.05272987	-0.01412161	0.005188418	1	0.9703354	1	0.02339165	13.14525	-0.3583517	0.005188418	7193274
195	1	669.9088	664.1402	5.768678	0.6763082	0.04809228	-0.0170249	0.005628922	0.9999998	0.9674748	1	0.02326833	14.41286	0.1395645	0.005628922	-743085.8
196	0	667.9839	663.4212	4.562692	0.4445194	0.05932016	-0.01976505	0.005240737	1	0.973631	1	0.02493517	11.68485	-0.6228096	0.005240737	1.035872e+08
197	1	666.7421	663.1667	3.575395	0.4723166	0.05754811	-0.01723016	0.005126993	1	0.9728191	1	0.02429192	12.04466	0.7628596	0.005126993	-7.605022e+07
198	0	664.5731	659.0788	5.494341	0.4090158	0.06184116	-0.01261363	0.004890055	1	0.974706	1	0.02459295	11.20851	0.2758161	0.004890055	-1.109091e+08
199	1	668.9328	664.0426	4.890226	0.5660872	0.05256613	-0.02227339	0.005544768	0.9999999	0.970243	1	0.02414403	13.18619	0.4905902	0.005544768	-1.017065e+07
200	0	669.5696	664.1392	5.430421	0.6659345	0.04846541	-0.01716955	0.005669209	0.9999998	0.9677252	1	0.02344187	14.30189	0.3194676	0.005669209	-1799856
201	1	668.7386	663.0423	5.69622	0.5664908	0.0525474	-0.01318338	0.005717234	0.9999999	0.9702324	1	0.02451227	13.19089	-0.2399433	0.005717234	4470055
202	0	668.9795	663.4079	5.571632	0.7646984	0.0452275	-0.017413	0.005880721	0.9999995	0.9654146	1	0.02306384	15.32579	-0.3105428	0.005880721	556726.4
203	1	666.9828	661.6766	5.306259	0.515839	0.05506689	-0.01386112	0.004939515	1	0.9715943	1	0.02332397	12.58737	-0.4100883	0.004939515	1.747642e+07
204	0	668.6342	663.5685	5.06572	0.6308206	0.04979603	-0.02008298	0.005128018	0.9999999	0.9685876	1	0.02259889	13.91973	-0.4943622	0.005128018	3879982
205	1	666.1645	661.8391	4.325481	0.409301	0.06181961	-0.01544026	0.005661535	1	0.9746972	1	0.02645728	11.21242	0.6201789	0.005661535	-2.427349e+08
206	0	665.9843	660.4111	5.573206	0.4899121	0.05650522	-0.02742863	0.006119781	1	0.9723174	1	0.02629827	12.26696	-0.2981361	0.006119781	1.890953e+07
207	1	667.2788	661.4432	5.835584	0.7885003	0.04453964	-0.01656327	0.004977867	0.9999993	0.9648805	1	0.02105765	15.56248	0.04843277	0.004977867	-99078.35
208	0	667.885	662.165	5.71996	0.7011455	0.04723279	-0.02610529	0.005429955	0.9999997	0.9668829	1	0.02264826	14.67513	-0.2330318	0.005429955	746065.1
209	1	668.5117	663.5914	4.920298	0.6087705	0.05068984	-0.02163371	0.005866541	0.9999999	0.9691415	1	0.02438746	13.67428	0.4806081	0.005866541	-5467494
210	0	665.7189	659.9384	5.780481	0.4680719	0.05780846	-0.009868049	0.005795291	1	0.9729415	1	0.02588501	11.99041	-0.1663171	0.005795291	1.657567e+07
211	1	668.9434	663.2546	5.688745	0.7376251	0.04605002	-0.01780988	0.005213116	0.9999996	0.9660323	1	0.02191183	15.05205	0.1950546	0.005213116	-525858.5
212	0	668.3485	662.9574	5.391151	0.4756141	0.05734827	-0.0249693	0.005312614	1	0.9727244	1	0.02468478	12.08663	-0.3866145	0.005312614	3.307476e+07
213	1	668.3524	662.4963	5.85605	0.8843119	0.04205764	-0.01781777	0.005929896	0.9999985	0.9628079	1	0.02233372	16.48088	-0.07814755	0.005929896	41597.41
214	0	669.9133	664.0788	5.834526	0.5046015	0.05567669	-0.01853109	0.005380104	1	0.9719055	1	0.02447637	12.4495	-0.1170104	0.005380104	5278451
215	1	669.5103	664.0655	5.44484	0.5499138	0.05333354	-0.02044093	0.005244421	1	0.9706712	1	0.02365179	12.99646	0.3116345	0.005244421	-8416209
216	0	669.8251	664.2519	5.573154	0.5695229	0.05240734	-0.02094077	0.005548811	0.9999999	0.9701528	1	0.02411632	13.22615	-0.3116216	0.005548811	5479224
217	1	669.2603	663.4754	5.784889	0.5450048	0.05357319	-0.02311815	0.005768243	1	0.9708024	1	0.02486054	12.93832	0.1189564	0.005768243	-3887454
218	0	667.7432	661.884	5.859169	0.5369919	0.05397141	-0.01088848	0.005373371	1	0.9710178	1	0.02408354	12.84286	-0.05098431	0.005373371	1246036
219	1	666.8	664.3002	2.499813	0.563021	0.05270907	-0.01995985	0.005364799	1	0.9703237	1	0.02378123	13.15043	0.9333794	0.005364799	-1.978963e+07
220	0	666.4247	661.0266	5.398162	0.9629524	0.04030373	-0.01705025	0.005300932	0.9999975	0.9611894	1	0.02067111	17.19809	-0.3894698	0.005300932	146583.4
221	1	669.031	663.1767	5.854307	0.8048135	0.04408593	-0.02056005	0.005656764	0.9999992	0.964519	1	0.0223331	15.72264	0.04799914	0.005656764	-90400.87
222	0	669.1537	663.5881	5.565573	0.7187103	0.04665205	-0.01671458	0.005285088	0.9999997	0.9664707	1	0.02220631	14.85781	0.2617555	0.005285088	-833910.8
223	1	668.0919	662.6075	5.48439	0.8048135	0.04408593	-0.02104844	0.005314363	0.9999992	0.964519	1	0.02164665	15.72264	-0.35442	0.005314363	439577.4
224	0	669.7438	664.2352	5.508625	0.6613344	0.04863368	-0.01805704	0.005624045	0.9999998	0.9678369	1	0.0233888	14.25241	0.2875568	0.005624045	-1724280
225	1	665.739	660.6576	5.081327	1.058046	0.03844991	-0.01440231	0.005608042	0.9999954	0.9593182	1	0.02076674	18.02727	-0.4946297	0.005608042	104507.5
226	0	668.771	663.2246	5.546453	0.6896025	0.04762646	-0.0211788	0.005965861	0.9999998	0.9671567	1	0.02383832	14.55383	0.2655319	0.005965861	-1172341
227	1	669.987	664.1542	5.832837	0.6756229	0.04811666	-0.01796999	0.0056638	0.9999998	0.9674913	1	0.02334623	14.40555	-0.1278304	0.0056638	525415.2
228	0	669.5018	663.7465	5.75535	0.6783668	0.04801925	-0.01971035	0.005250153	0.9999998	0.9674253	1	0.02245477	14.43478	0.1493389	0.005250153	-783704.2
229	1	668.2694	662.9251	5.344295	0.6902983	0.04760245	-0.02446173	0.005421521	0.9999998	0.9671401	1	0.02271905	14.56117	-0.4081671	0.005421521	1556951
230	0	668.5605	664.333	4.22749	0.5523435	0.0532161	-0.01994661	0.005470576	1	0.9706064	1	0.02412976	13.02514	0.6431895	0.005470576	-1.61875e+07
231	1	668.4799	662.9014	5.578463	0.5045017	0.05568219	-0.01374803	0.005341864	1	0.9719082	1	0.02439044	12.44827	-0.3053861	0.005341864	1.565922e+07
232	0	666.3437	661.3881	4.955619	0.5270878	0.05447612	-0.01192642	0.00598856	1	0.9712863	1	0.02554343	12.72387	0.4668859	0.00598856	-1.748483e+07
233	1	669.9295	664.0843	5.845202	0.5545964	0.0531079	-0.02211713	0.005481503	1	0.9705465	1	0.02412928	13.05168	-0.1068111	0.005481503	1997144
234	0	665.9375	660.9966	4.940882	0.6837977	0.04782818	-0.01149192	0.006276473	0.9999998	0.9672952	1	0.02450275	14.49244	0.4668859	0.006276473	-2086340
235	1	669.3426	663.4847	5.857984	0.6471105	0.04916527	-0.01495948	0.005861523	0.9999999	0.9681846	1	0.02400764	14.09831	-0.05293896	0.005861523	253969.2
236	0	668.4227	663.7327	4.690021	0.5020216	0.05581957	-0.01665038	0.005579411	1	0.9719774	1	0.02495758	12.41764	0.5397476	0.005579411	-3.121633e+07
237	1	669.6985	663.8928	5.805793	0.7267308	0.0463939	-0.0172928	0.005699419	0.9999996	0.9662841	1	0.02299645	14.94048	-0.1601609	0.005699419	393948.2
238	0	668.3611	663.2368	5.124331	0.6993956	0.04729184	-0.01311991	0.005762296	0.9999997	0.9669243	1	0.02334565	14.6568	-0.4777331	0.005762296	1707064
239	1	665.5375	660.4128	5.124718	0.4011692	0.06244301	-0.01482784	0.004940132	1	0.9749498	1	0.02483855	11.10048	0.4138483	0.004940132	-1.998054e+08
240	0	668.3399	663.2195	5.120336	0.7133693	0.04682637	-0.01317186	0.005397726	0.9999997	0.9665955	1	0.02248359	14.8025	0.4261217	0.005397726	-1390897
241	1	667.7878	662.1382	5.649563	0.7094551	0.04695536	-0.02220691	0.006185489	0.9999997	0.9666873	1	0.02410153	14.76183	0.2043379	0.006185489	-747483.5
242	0	668.5066	662.7765	5.73013	0.5491774	0.05336928	-0.02415253	0.005916731	1	0.9706908	1	0.02513053	12.98776	0.1590444	0.005916731	-4696344
243	1	669.2912	663.5743	5.716846	0.5546242	0.05310657	-0.01764433	0.005877563	1	0.9705458	1	0.02498548	13.052	0.1688157	0.005877563	-4394985
244	0	669.273	663.423	5.850009	0.7181969	0.04666872	-0.0187609	0.00594798	0.9999997	0.9664827	1	0.02356203	14.8525	0.02597572	0.00594798	-134684.9
245	1	668.4725	662.6501	5.822379	0.686619	0.04772981	-0.01991557	0.00501468	0.9999998	0.9672278	1	0.0218792	14.52231	0.07070939	0.00501468	-383006.9
246	0	668.5915	662.7359	5.855591	0.4441296	0.05934619	-0.0170177	0.005752997	1	0.9736426	1	0.02613115	11.67973	-0.02931388	0.005752997	2129802
247	1	669.7093	663.9569	5.752412	0.6483374	0.04911873	-0.01694164	0.005784516	0.9999998	0.9681545	1	0.02383812	14.11167	0.1482059	0.005784516	-1088035
248	0	666.4055	660.6014	5.804119	0.3958569	0.0628606	-0.01438867	0.005845525	1	0.9751162	1	0.02710916	11.02673	0.08134512	0.005845525	-5.099337e+07
249	1	668.5417	662.7397	5.801978	0.4113997	0.06166173	-0.02368761	0.005425442	1	0.9746324	1	0.02586666	11.24112	-0.1531571	0.005425442	4.700949e+07
250	0	668.5608	663.0022	5.558591	0.5562906	0.05302697	-0.01796953	0.00603847	1	0.9705016	1	0.0253062	13.0716	0.2545343	0.00603847	-6261730
251	1	667.5133	662.1371	5.376279	0.5517109	0.0532466	-0.01097291	0.005459491	1	0.9706233	1	0.02411221	13.01768	-0.3922832	0.005459491	9399170
252	0	668.6843	663.4681	5.216112	0.5819632	0.05184417	-0.01982175	0.005057696	0.9999999	0.9698286	1	0.02290031	13.36982	0.3915727	0.005057696	-6477099
253	1	668.6038	662.8695	5.734356	0.7579647	0.04542795	-0.01280356	0.00584595	0.9999995	0.9655672	1	0.02304646	15.25816	-0.2153191	0.00584595	410079
254	0	669.3365	663.9469	5.389638	0.5644169	0.05264385	-0.01561048	0.00539671	1	0.9702869	1	0.0238371	13.16673	0.334049	0.00539671	-7108561
255	1	666.3148	660.5522	5.762598	0.5250133	0.05458364	-0.02857348	0.005063522	1	0.9713429	1	0.02351108	12.69881	-0.1862229	0.005063522	5958192
256	0	666.7615	660.9271	5.834405	0.4086682	0.06186745	-0.01480279	0.005891604	1	0.9747167	1	0.02699994	11.20375	-0.08399584	0.005891604	2.683117e+07
257	1	669.3094	663.4497	5.859716	0.5785152	0.05199844	-0.02299941	0.005814351	0.9999999	0.9699181	1	0.02459013	13.33015	-0.05541615	0.005814351	536176.5
258	0	669.5164	663.651	5.865453	0.6765789	0.04808265	-0.01444413	0.005377972	0.9999998	0.9674683	1	0.02274147	14.41574	-0.06067359	0.005377972	218705.4
259	1	667.4994	663.5855	3.913882	0.4664115	0.05791126	-0.01857288	0.005618826	1	0.9729895	1	0.02551052	11.96913	-0.7576363	0.005618826	8.09192e+07
260	0	669.102	663.3596	5.74242	0.5682714	0.05246501	-0.02406532	0.005264469	0.9999999	0.9701856	1	0.02350321	13.21161	0.1569279	0.005264469	-3475132
261	1	668.1394	662.613	5.526485	0.66314	0.04856742	-0.01094368	0.005632373	0.9999998	0.967793	1	0.02339016	14.27185	-0.3321642	0.005632373	1774355
262	0	669.853	664.011	5.842022	0.6147764	0.05044163	-0.02179322	0.005650279	0.9999999	0.9689897	1	0.02387506	13.74157	-0.1132552	0.005650279	919727.3
263	1	668.8623	663.0064	5.855976	0.6085973	0.05069705	-0.02442203	0.005829576	0.9999999	0.9691459	1	0.02431223	13.67234	-0.07264471	0.005829576	526172.3
264	0	668.9125	663.8333	5.079184	0.7484607	0.04571547	-0.01740462	0.005575044	0.9999995	0.9657838	1	0.02257723	15.1622	0.4393554	0.005575044	-1013936
265	1	669.6518	663.9556	5.696265	0.7018257	0.0472099	-0.02007189	0.005658122	0.9999997	0.9668669	1	0.0231136	14.68224	-0.2463848	0.005658122	810012.3
266	0	669.5672	664.053	5.514226	0.5148883	0.05511771	-0.01752042	0.005488988	1	0.9716205	1	0.02459839	12.57576	-0.3371069	0.005488988	1.432685e+07
267	1	666.767	661.3768	5.390212	0.4640266	0.05805989	-0.01835658	0.004773949	1	0.9730587	1	0.02354464	11.93849	-0.3719992	0.004773949	4.060387e+07
268	0	667.0939	662.3668	4.727094	0.4469488	0.05915872	-0.02202451	0.00495506	1	0.9735591	1	0.02421301	11.71674	-0.5798872	0.00495506	9.100654e+07
269	1	667.8565	663.2707	4.585878	0.4849784	0.05679191	-0.01835658	0.005824575	1	0.9724572	1	0.02572115	12.20503	-0.6171176	0.005824575	4.583874e+07
270	0	668.1561	662.3037	5.852386	0.4269818	0.06052614	-0.02323556	0.005835395	1	0.9741564	1	0.02657796	11.45203	-0.04265533	0.005835395	4904750
271	1	666.5341	662.659	3.87513	0.7149207	0.04677553	-0.02500536	0.005579122	0.9999997	0.9665592	1	0.02284585	14.81858	-0.7673395	0.005579122	2312504
272	0	668.6959	662.9239	5.772074	0.754943	0.04551878	-0.01602083	0.005191684	0.9999995	0.9656359	1	0.02174024	15.22772	-0.1891638	0.005191684	360929.3
273	1	668.0341	662.1933	5.840795	0.4287564	0.06040076	-0.01894015	0.00592511	1	0.9741028	1	0.02675373	11.4758	-0.07127598	0.00592511	1.269891e+07
274	0	669.6263	663.936	5.690332	0.6691786	0.04834779	-0.0163463	0.005333116	0.9999998	0.9676467	1	0.02270878	14.33669	0.1944063	0.005333116	-1085227
275	1	668.5788	663.1076	5.471187	0.8439242	0.04305226	-0.01721403	0.005645132	0.9999989	0.9636672	1	0.02204703	16.10013	-0.359798	0.005645132	324621.2
276	0	668.4193	663.4605	4.958849	0.5844714	0.05173281	-0.01902427	0.005962235	0.9999999	0.9697637	1	0.0248372	13.3986	-0.5225872	0.005962235	7650978
277	1	668.8613	662.9899	5.871355	0.8202029	0.04367039	-0.01889368	0.00540405	0.9999991	0.9641814	1	0.02172542	15.87225	0.01003249	0.00540405	-33397.25
278	0	662.3133	657.4007	4.912559	0.4285265	0.06041695	-0.03160366	0.006118643	1	0.9741097	1	0.0271908	11.47273	-0.5304347	0.006118643	1.21666e+08
279	1	669.5917	663.9537	5.63795	0.5943961	0.05129909	-0.02205261	0.005671633	0.9999999	0.969508	1	0.02412259	13.51188	0.2237613	0.005671633	-3251324
280	0	667.6242	663.7498	3.87447	0.5121589	0.05526438	-0.02198673	0.005682678	1	0.9716959	1	0.02506191	12.54239	-0.7654247	0.005682678	3.492758e+07
281	1	668.5632	663.5526	5.010622	0.4516045	0.05885299	-0.02153624	0.005323113	1	0.9734217	1	0.02503122	11.7776	-0.5098222	0.005323113	7.223983e+07
282	0	668.7589	663.8464	4.912498	0.7194455	0.04662821	-0.02043806	0.005569714	0.9999997	0.9664535	1	0.0227906	14.8654	-0.540417	0.005569714	1545314
283	1	665.9234	660.5878	5.335607	0.8139308	0.04383832	-0.02763851	0.005633673	0.9999992	0.9643186	1	0.0222248	15.81144	-0.4122153	0.005633673	468506.8
284	0	669.3772	663.9946	5.382595	0.6118012	0.05056412	-0.01618881	0.005301752	0.9999999	0.9690648	1	0.02315506	13.70828	-0.3913226	0.005301752	3922926
285	1	666.9109	662.5755	4.335337	0.5168185	0.05501468	-0.02431589	0.005045312	1	0.9715674	1	0.02356125	12.59931	0.6177125	0.005045312	-2.784933e+07
286	0	669.4798	664.3491	5.130678	0.6038813	0.05089462	-0.01877735	0.005391939	0.9999999	0.9692657	1	0.02342736	13.61926	0.4225988	0.005391939	-5129947
287	1	665.8563	663.2231	2.633136	0.7447703	0.04582859	-0.0226333	0.005616631	0.9999996	0.9658682	1	0.0226893	15.12478	-0.9695965	0.005616631	2179514
288	0	667.6962	662.9414	4.754807	0.4180791	0.06116717	-0.01854694	0.005251607	1	0.9744273	1	0.02534663	11.33201	0.522002	0.005251607	-1.675706e+08
289	1	669.4453	663.7915	5.653798	0.7148345	0.04677835	-0.02096239	0.005602581	0.9999997	0.9665612	1	0.02289452	14.81769	0.2181148	0.005602581	-745439.7
290	0	668.203	662.8837	5.319313	0.6174304	0.0503331	-0.02422352	0.005894308	0.9999999	0.9689228	1	0.02435893	13.7712	0.3580329	0.005894308	-3712849
291	1	665.8492	662.1107	3.738524	0.6727442	0.0482195	-0.01704044	0.006280688	0.9999998	0.9675606	1	0.02461104	14.37483	-0.784968	0.006280688	3795402
292	0	669.1113	663.3098	5.801543	0.6898842	0.04761673	-0.01790313	0.006010521	0.9999998	0.96715	1	0.02392494	14.5568	0.09427367	0.006010521	-457259.8
293	1	668.9483	663.3041	5.644205	0.5205944	0.05481481	-0.01432732	0.00555663	1	0.9714637	1	0.0246814	12.64525	-0.2720668	0.00555663	1.048805e+07
294	0	667.3899	663.325	4.064917	0.5291502	0.05436985	-0.01541098	0.00517302	1	0.9712302	1	0.02371735	12.74874	0.6737234	0.00517302	-2.432472e+07
295	1	668.5809	662.8144	5.766545	0.7882161	0.04454767	-0.01240327	0.00555663	0.9999993	0.9648868	1	0.02225017	15.55967	0.1429006	0.00555663	-237349.7
296	0	665.099	659.4846	5.61438	0.3214799	0.06975426	-0.01843151	0.005895358	1	0.9775754	1	0.02867844	9.936987	0.2213782	0.005895358	-1.156933e+09
297	1	669.6539	664.1216	5.532336	0.6780603	0.0480301	-0.01789792	0.005684452	0.9999998	0.9674327	1	0.0233677	14.43152	0.2767	0.005684452	-1370487
298	0	668.398	662.536	5.861983	0.785075	0.0446367	-0.02381978	0.005627376	0.9999994	0.9649568	1	0.02241372	15.52864	-0.08856415	0.005627376	101804.7
299	1	668.7135	662.8827	5.830811	0.6785109	0.04801415	-0.01872509	0.006124252	0.9999998	0.9674219	1	0.0242508	14.43631	0.04081151	0.006124252	-275559.1
300	0	669.175	663.3733	5.801688	0.4631601	0.05811418	-0.01677285	0.005531397	1	0.9730838	1	0.02535557	11.92733	-0.1549607	0.005531397	1.614391e+07
301	1	667.7064	661.905	5.801379	0.4720181	0.05756631	-0.02560813	0.005907518	1	0.9728277	1	0.02607965	12.04085	0.09189598	0.005907518	-1.15222e+07
302	0	669.8294	663.9902	5.839261	0.542509	0.05369628	-0.02172753	0.005642173	1	0.9708693	1	0.02461559	12.90866	-0.1127147	0.005642173	2589506
303	1	668.7012	662.9411	5.760091	0.4780536	0.05720176	-0.02144604	0.005898075	1	0.9726545	1	0.02597615	12.11759	0.1326071	0.005898075	-1.344452e+07
