Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
4485	359.3104	355.4644	3.84602	9.965976	0.0125092	-0.05020991	0.01468587	0.9816581	0.8749972	1	0.01916813	55.411	0.01468093	-2.737437
4486	359.3601	355.6602	3.699958	9.066181	0.01312113	-0.03427531	0.01524547	0.9849167	0.880814	1	0.02000189	52.8268	0.015242	-2.272404
4487	359.1997	355.5393	3.660348	8.521582	0.01353698	-0.04681229	0.01537033	0.9867941	0.8844692	1	0.0203994	51.20399	0.01536765	-3.544809
4488	359.2518	355.663	3.588873	12.70271	0.0110587	-0.03920948	0.01566673	0.9708387	0.8586741	1	0.01861471	62.6789	0.01565341	-1.344574
4489	357.0977	354.0088	3.088906	17.28255	0.00943282	-0.07682393	0.01737931	0.950964	0.8345723	1	0.01810723	73.4825	0.01733752	-1.566684
4490	358.7982	355.6942	3.104063	16.16165	0.00976857	-0.03645682	0.01748495	0.9559541	0.8401837	1	0.01848258	70.95687	0.01745103	-0.8277008
4491	358.8716	355.2196	3.652059	9.305465	0.01294991	-0.06399553	0.01533579	0.9840682	0.8792413	1	0.01992973	53.52527	0.0153319	-4.016838
4492	357.5877	353.3138	4.273917	6.841634	0.01511543	-0.05187631	0.0130946	0.9920266	0.8965222	1	0.01989626	45.85693	0.01309377	-6.506187
4493	358.4579	355.4561	3.001776	11.5421	0.01161209	-0.05520414	0.01779082	0.9755666	0.8653751	1	0.02032676	59.69185	0.0177802	-2.259373
4494	359.2812	355.8985	3.382708	10.75911	0.01203364	-0.05682318	0.01636788	0.9786468	0.8700728	1	0.01984768	57.60078	0.01636042	-2.661107
4495	356.9923	352.8455	4.146823	5.782352	0.01644476	-0.03888577	0.0135871	0.9947868	0.9048835	1	0.02113937	42.15004	0.01358673	-7.459132
4496	359.5551	355.8622	3.692928	9.424843	0.01286689	-0.0392802	0.01526876	0.9836398	0.8784639	1	0.01982229	53.87059	0.01526467	-2.400958
4497	358.4424	354.5296	3.912849	7.147835	0.01478708	-0.03625507	0.01445528	0.9911443	0.894226	1	0.02067613	46.8752	0.01445414	-4.093958
4498	358.0908	354.8111	3.279631	13.26512	0.0108163	-0.004044691	0.01674767	0.9684894	0.8555276	1	0.01903407	64.08355	0.01673104	-0.1283597
4499	358.3716	354.9007	3.470909	11.75797	0.01150316	-0.008875878	0.01605454	0.9747009	0.8641061	1	0.01921864	60.2571	0.01604426	-0.3508374
4500	358.1563	355.5116	2.644709	16.19997	0.009756547	-0.05321106	0.01917199	0.9557845	0.8399892	1	0.01934179	71.04432	0.01913451	-1.203448
4501	355.8402	352.4975	3.342739	8.885373	0.013255	-0.000556575	0.01647472	0.9855486	0.8820155	1	0.02089844	52.29326	0.01647128	-0.03851344
4502	358.2249	355.4223	2.802597	15.49061	0.009985947	-0.06398431	0.01852045	0.9589107	0.8436232	1	0.01923249	69.41226	0.01848919	-1.557201
4503	355.91	351.7306	4.179351	6.334661	0.0157102	-0.01732391	0.01345594	0.9934071	0.9004377	1	0.02056188	44.12084	0.01345535	-2.62767
4504	358.3971	354.2923	4.104814	7.473376	0.01446019	-0.05323529	0.01371546	0.9901689	0.8918369	1	0.01991624	47.93485	0.01371414	-5.414968
4505	359.23	356.0098	3.220202	11.73488	0.01151468	-0.03006289	0.01702589	0.9747938	0.8642413	1	0.01980139	60.19685	0.01701507	-1.192679
4506	358.4674	355.537	2.930453	14.50999	0.01032914	-0.06446286	0.01803102	0.9631798	0.8487686	1	0.01929999	67.10601	0.01800657	-1.750747
4507	357.4879	354.2968	3.191074	9.041707	0.01313902	-0.02627481	0.01711831	0.9850027	0.8809759	1	0.02120933	52.75487	0.01711446	-1.751972
4508	359.5717	355.9523	3.619388	11.443	0.0116631	-0.03909352	0.01554824	0.9759618	0.8659613	1	0.0190442	59.43077	0.01553925	-1.626307
4509	359.0291	355.1595	3.8696	8.095015	0.01389122	-0.05227662	0.0145847	0.9882079	0.8874113	1	0.02012954	49.89823	0.01458267	-4.433197
4510	359.3119	355.4578	3.854088	9.831836	0.01259516	-0.03467192	0.01468322	0.9821552	0.8758481	1	0.01923213	55.03284	0.01467854	-1.942966
4511	359.0818	355.4668	3.615032	11.94785	0.01140974	-0.02386506	0.01556535	0.973934	0.8629988	1	0.01884657	60.75049	0.01555477	-0.9155618
4512	359.3151	355.4851	3.829967	9.73835	0.01265609	-0.05249347	0.01473627	0.9824994	0.8764443	1	0.01931339	54.76788	0.01473175	-2.999519
4513	358.5983	355.5262	3.072076	10.87891	0.01196627	-0.03983163	0.01756659	0.978182	0.8693439	1	0.02050398	57.92506	0.01755823	-1.82563
4514	358.4815	355.1176	3.363835	13.22472	0.01083321	-0.01029828	0.01646285	0.9686593	0.8557515	1	0.01888627	63.98353	0.01644668	-0.3285908
4515	359.2447	355.6196	3.625107	12.06006	0.01135554	-0.05201592	0.01550053	0.9734784	0.8623482	1	0.01876256	61.04045	0.01548963	-1.96127
4516	359.5426	355.9946	3.547992	10.87851	0.0119665	-0.03132384	0.01581219	0.9781835	0.8693464	1	0.01945335	57.92398	0.01580466	-1.43579
4517	355.8527	352.0162	3.836544	13.97084	0.01053242	-0.07083042	0.01464052	0.9654962	0.8516628	1	0.01756132	65.81085	0.01462309	-2.052831
4518	359.4715	355.9706	3.500937	9.765008	0.01263863	-0.04533835	0.0159651	0.9824014	0.876274	1	0.02008865	54.84356	0.01596016	-2.576249
4519	359.2142	355.4847	3.729566	8.464344	0.01358297	-0.0376241	0.01513201	0.9869869	0.8848598	1	0.02027499	51.03062	0.01512945	-2.891237
4520	358.8087	355.7601	3.048597	16.07772	0.009795046	-0.04622942	0.01767525	0.9563253	0.8406105	1	0.01860806	70.76508	0.01764153	-1.058494
4521	357.7878	355.0474	2.740432	14.50859	0.01032965	-0.06925857	0.01871502	0.9631858	0.848776	1	0.01966314	67.10268	0.01868966	-1.881302
4522	359.0008	355.0098	3.990982	8.732999	0.01337099	-0.0512179	0.01414574	0.9860745	0.8830372	1	0.01944955	51.83964	0.014143	-3.678003
4523	358.3214	354.3948	3.926653	10.30504	0.01229932	-0.06315227	0.01433735	0.9803853	0.8728703	1	0.01877976	56.35654	0.01433183	-3.219645
4524	358.7403	354.8698	3.870435	8.800428	0.0133193	-0.02410548	0.01461416	0.9858425	0.8825841	1	0.0197307	52.04083	0.01461123	-1.702668
4525	354.7021	351.613	3.089106	21.08445	0.008490807	-0.0791772	0.01739806	0.9337345	0.8165849	1	0.01718858	81.63501	0.01732166	-1.194849
4526	358.2062	354.7885	3.417699	8.810009	0.013312	-0.02481556	0.01627811	0.9858095	0.8825198	1	0.02081798	52.06936	0.01627483	-1.74874
4527	358.034	354.6794	3.354549	8.319058	0.0137018	-0.04709251	0.01649387	0.9874719	0.885857	1	0.02126009	50.58803	0.01649128	-3.75895
4528	356.3712	354.267	2.104196	18.31672	0.009149439	-0.02290713	0.02129806	0.9463148	0.8295302	1	0.01974159	75.75844	0.02123667	-0.4266935
4529	359.3861	356.1775	3.208569	12.56833	0.01111894	-0.03367248	0.01707369	0.9713948	0.8594352	1	0.01948545	62.33933	0.01705972	-1.177147
4530	355.3794	352.0576	3.321771	16.23326	0.009746138	0.01747066	0.01646924	0.9556371	0.8398204	1	0.01791711	71.12019	0.01643683	0.3938127
4531	354.9451	351.6645	3.280665	16.97396	0.009522091	0.02046709	0.01660091	0.9523435	0.8361013	1	0.01778063	72.79359	0.01656321	0.429471
4532	359.2344	356.0069	3.227582	11.19258	0.01179493	-0.04903037	0.01697124	0.9769537	0.8674532	1	0.02000873	58.76653	0.01696223	-2.127471
4533	359.3833	355.937	3.44625	10.10723	0.01242051	-0.03422819	0.01618272	0.9811306	0.8741071	1	0.02004982	55.80668	0.01617696	-1.813953
4534	356.122	352.0646	4.057416	12.16365	0.01130615	-0.01673576	0.01392833	0.9730564	0.86175	1	0.01774688	61.3071	0.01391822	-0.6211406
4535	358.6052	355.8075	2.797766	15.91495	0.00984696	-0.04804965	0.0186087	0.9570441	0.8414409	1	0.01914362	70.392	0.01857436	-1.11858
4536	359.6413	356.0831	3.558229	10.9748	0.01191313	-0.03581353	0.01577381	0.9778082	0.8687633	1	0.01938636	58.18344	0.01576605	-1.613819
4537	359.1978	355.2359	3.961963	8.711196	0.01338783	-0.0436131	0.01427202	0.9861493	0.8831841	1	0.01954847	51.77442	0.01426928	-3.148802
4538	357.6112	353.4205	4.190685	6.268211	0.01579343	-0.04438426	0.01341927	0.9935802	0.9009622	1	0.02058817	43.88832	0.01341872	-6.913665
4539	359.3068	355.9178	3.388993	11.56971	0.011598	-0.02513448	0.01639723	0.9754563	0.8652122	1	0.01950256	59.76439	0.01638735	-1.02407
4540	359.0987	355.9935	3.105248	11.96806	0.01139992	-0.04763496	0.01743319	0.973852	0.8628813	1	0.01993675	60.80282	0.01742127	-1.821746
4541	358.8967	355.4007	3.496023	8.877225	0.01326113	-0.0538823	0.01595365	0.9855768	0.8820699	1	0.02057005	52.2691	0.01595033	-3.735815
4542	358.4355	354.5915	3.843951	7.150293	0.01478453	-0.05007601	0.01468174	0.991137	0.8942078	1	0.02083567	46.88329	0.01468059	-5.650026
4543	355.0861	351.3847	3.701418	5.416064	0.01699247	-0.04075747	0.01521667	0.9956241	0.9079486	1	0.02274066	40.79144	0.01521638	-9.314061
4544	358.5478	354.4945	4.053296	8.364181	0.01366457	-0.05708757	0.01389336	0.9873219	0.8855464	1	0.01948573	50.72588	0.01389113	-4.502846
4545	357.2692	354.1853	3.083915	16.38581	0.009698814	-0.07966903	0.01736767	0.954961	0.8390486	1	0.01835461	71.46721	0.01733244	-1.768888
4546	356.8168	353.5123	3.304433	7.941796	0.01402529	-0.06381254	0.01661018	0.9887026	0.8884864	1	0.0215853	49.42123	0.01660806	-5.648436
4547	357.2607	354.1783	3.082455	9.193565	0.01302916	-0.05665269	0.01747289	0.9844667	0.8799743	1	0.02133809	53.19969	0.01746867	-3.647179
4548	358.5431	355.4017	3.14134	11.25765	0.01176026	-0.06392737	0.01722872	0.9766969	0.8670641	1	0.02013029	58.93977	0.01721936	-2.743296
4549	359.4303	356.2228	3.207485	13.20575	0.01084118	-0.03938678	0.01707704	0.968739	0.8558568	1	0.01924241	63.9365	0.01706035	-1.259933
4550	358.4937	355.4015	3.092188	11.89987	0.01143314	-0.06588773	0.01740358	0.9741282	0.8632778	1	0.01994881	60.62616	0.01739193	-2.546701
4551	356.5946	353.5819	3.012647	12.97905	0.0109377	0.009921837	0.01765299	0.9696887	0.8571204	1	0.01965111	63.37232	0.01763677	0.3273311
4552	359.5191	355.9825	3.536644	10.66387	0.01208799	-0.05367562	0.015813	0.9790145	0.8706549	1	0.01955236	57.34183	0.01580604	-2.55775
4553	358.6872	354.9193	3.767939	10.23894	0.01233943	-0.01839191	0.01498578	0.9806352	0.8732823	1	0.01923101	56.17336	0.01498016	-0.9497598
4554	359.2319	355.8709	3.360984	10.00446	0.01248485	-0.04028902	0.01649124	0.9815147	0.8747541	1	0.02029239	55.51907	0.0164856	-2.179522
4555	359.2232	355.7314	3.491824	12.05825	0.01135641	-0.05902757	0.01596257	0.9734858	0.8623586	1	0.01904088	61.03578	0.01595135	-2.226263
4556	358.7239	355.3973	3.326544	10.32541	0.01228703	-0.06407849	0.01653782	0.9803081	0.8727435	1	0.0201594	56.4129	0.0165314	-3.25406
4557	357.8838	355.218	2.665873	17.49141	0.009373678	-0.06267134	0.01906074	0.9500282	0.833544	1	0.0189034	73.94613	0.01901314	-1.254134
4558	357.9702	355.3966	2.573672	17.49141	0.009373678	-0.05270826	0.0194552	0.9500282	0.833544	1	0.019098	73.94613	0.01940662	-1.05476
4559	357.9522	355.0575	2.894738	18.55903	0.009086306	-0.02032865	0.01827892	0.9452204	0.8283662	1	0.01822569	76.28482	0.01822407	-0.3710989
4560	358.4543	355.4832	2.971163	12.55835	0.01112345	-0.02137892	0.01794749	0.9714361	0.8594919	1	0.01998189	62.31405	0.01793285	-0.7484583
4561	359.0879	355.5533	3.534576	13.01932	0.01092037	-0.05260886	0.01583648	0.9695203	0.8568952	1	0.01859786	63.47287	0.01582177	-1.726032
4562	359.2554	355.7241	3.53129	9.443725	0.01285391	-0.05398157	0.01582604	0.9835717	0.8783414	1	0.02017059	53.92502	0.01582177	-3.285892
4563	359.2737	355.4429	3.83078	9.414245	0.0128742	-0.0315286	0.01476748	0.9836779	0.8785327	1	0.01949972	53.84002	0.01476355	-1.931656
4564	359.3137	355.4914	3.822271	9.419956	0.01287026	-0.05337833	0.01475998	0.9836574	0.8784956	1	0.01949178	53.85649	0.01475604	-3.266204
4565	357.846	354.5372	3.308818	10.01464	0.01247844	-0.07456739	0.01653488	0.9814768	0.8746899	1	0.02031401	55.5476	0.01652921	-4.025624
4566	359.6853	356.1688	3.516491	10.76879	0.01202816	-0.04157623	0.01591981	0.9786093	0.8700137	1	0.01956967	57.62705	0.01591253	-1.943662
4567	359.3797	355.7253	3.654384	8.932584	0.01321966	-0.04736523	0.01539258	0.9853844	0.8817007	1	0.02017348	52.43306	0.01538929	-3.240724
4568	359.0994	355.442	3.657424	8.344454	0.01368081	-0.04568648	0.01538303	0.9873875	0.885682	1	0.02051596	50.66566	0.01538058	-3.622329
4569	357.6205	354.203	3.417534	15.97772	0.009826849	-0.06061172	0.01625332	0.956767	0.8411202	1	0.01787282	70.53606	0.01622294	-1.401979
4570	358.5706	354.6072	3.963393	7.136192	0.01479918	-0.04615806	0.0142544	0.9911784	0.8943124	1	0.02054037	46.83688	0.01425329	-5.232414
4571	359.1476	355.5973	3.550358	9.955248	0.01251601	-0.06094604	0.01572801	0.981698	0.8750651	1	0.01984198	55.38084	0.01572275	-3.330012
4572	358.7485	354.8723	3.876221	11.23153	0.01177414	-0.03212848	0.01460887	0.9768	0.8672201	1	0.01854761	58.8703	0.014601	-1.384849
4573	356.4486	352.3617	4.086893	7.879681	0.01408075	-0.07676381	0.01365093	0.9889011	0.888925	1	0.0196069	49.2266	0.01364925	-6.916349
4574	358.4815	354.4079	4.073582	7.659164	0.01428298	-0.03256386	0.01386929	0.9895959	0.8904961	1	0.01990451	48.5296	0.01386779	-3.129899
4575	358.9818	355.549	3.432803	12.93141	0.01095829	-0.01973865	0.01623413	0.9698875	0.8573871	1	0.01886257	63.25324	0.01621941	-0.6554978
4576	354.6804	351.1348	3.545532	19.06465	0.008958247	-0.04723573	0.01585673	0.9429315	0.8259574	1	0.01685518	77.37532	0.01580509	-0.8277026
4577	357.4118	354.5101	2.901698	10.95706	0.01192291	-0.02306361	0.01820122	0.9778775	0.8688705	1	0.02083322	58.13573	0.01819231	-1.042539
4578	357.4328	354.0182	3.414623	16.79713	0.009574293	-0.05097985	0.01630952	0.9531321	0.8369827	1	0.01767213	72.3967	0.01627369	-1.087735
4579	357.7553	354.6693	3.086063	17.70344	0.009314654	-0.01339973	0.01753692	0.9490764	0.8325054	1	0.01807487	74.4147	0.01749145	-0.2631341
4580	359.2348	355.5273	3.707518	8.486496	0.01356511	-0.03959289	0.0152108	0.9869124	0.8847084	1	0.02031434	51.09778	0.01520819	-3.025215
4581	357.961	355.0213	2.939676	14.02539	0.01051133	-0.07463755	0.01792704	0.9652629	0.8513677	1	0.01941325	65.94283	0.01790541	-2.148643
4582	359.3599	356.0596	3.300247	12.57599	0.01111548	-0.02789909	0.01673304	0.9713632	0.8593918	1	0.01928708	62.35871	0.01671932	-0.97424
4583	359.2055	355.9651	3.24033	14.49022	0.0103364	-0.04180492	0.01695992	0.9632652	0.8488739	1	0.01872456	67.05886	0.01693704	-1.138019
4584	358.7852	354.7774	4.007794	8.323884	0.01369781	-0.03154016	0.01411364	0.9874559	0.8858237	1	0.01966346	50.60279	0.01411142	-2.514338
4585	357.4231	353.2782	4.144835	8.358369	0.01366935	-0.06662471	0.01350838	0.9873412	0.8855863	1	0.01921722	50.70814	0.01350622	-5.263133
4586	357.8043	354.1448	3.659504	8.078168	0.01390577	-0.01835069	0.01537422	0.9882627	0.8875291	1	0.02067803	49.846	0.0153721	-1.563445
4587	358.8216	355.3252	3.496311	8.600657	0.01347419	-0.04904638	0.01596741	0.9865264	0.8839316	1	0.02074357	51.4426	0.01596452	-3.640184
4588	354.4341	352.1281	2.306033	27.1993	0.007388122	-0.07706197	0.02047437	0.905732	0.7901617	1	0.01739351	93.81913	0.02029243	-0.8174772
4589	358.2599	355.4787	2.781216	16.55589	0.009646789	-0.01736662	0.01868013	0.9542057	0.8381917	1	0.01898438	71.85263	0.01864096	-0.379231
4590	356.4781	353.963	2.515163	12.93588	0.01095635	-0.02240157	0.01967001	0.9698689	0.8573621	1	0.02076109	63.26442	0.01965215	-0.7434699
4591	355.4702	352.6192	2.850959	10.77808	0.0120229	-0.08721812	0.01813297	0.9785733	0.8699571	1	0.02088113	57.65225	0.01812465	-4.070543
4592	359.5063	356.018	3.488347	11.66669	0.01154887	-0.05281628	0.01599869	0.9750678	0.8646414	1	0.01922325	60.01864	0.01598874	-2.118395
4593	359.0836	355.5412	3.542412	13.39857	0.01076097	-0.03840373	0.01584248	0.9679271	0.8547898	1	0.01846512	64.4131	0.01582618	-1.197387
4594	357.7679	355.1071	2.660745	13.31624	0.01079501	-0.04388555	0.01911623	0.9682742	0.8552445	1	0.0203155	64.20998	0.01909699	-1.383275
4595	357.6352	354.6219	3.013215	19.25705	0.008910768	-0.03503984	0.01785319	0.9420588	0.8250477	1	0.01783736	77.78759	0.01779326	-0.6047484
4596	358.9638	355.6447	3.319037	14.69036	0.01026355	-0.04879602	0.01665397	0.9623997	0.847811	1	0.01848939	67.53484	0.01663042	-1.297757
4597	358.0603	354.5292	3.531047	13.30733	0.01079871	-0.07078639	0.01575914	0.9683117	0.8552938	1	0.01844876	64.18796	0.01574331	-2.233833
4598	357.3823	353.9861	3.396168	13.30733	0.01079871	-0.08312504	0.01616118	0.9683117	0.8552938	1	0.01868261	64.18796	0.01614495	-2.623209
4599	359.1867	355.8975	3.289156	10.89153	0.01195924	-0.0548131	0.01672216	0.9781329	0.8692674	1	0.01999922	57.95912	0.01671417	-2.506645
4600	358.7669	354.758	4.008887	9.156438	0.01305577	-0.0548131	0.01406896	0.9845983	0.8802185	1	0.0191667	53.09126	0.01406563	-3.558894
4601	357.9964	354.2142	3.782152	13.28337	0.01080869	-0.03034187	0.01496413	0.9684126	0.8554265	1	0.0179857	64.1287	0.0149492	-0.9605689
4602	358.1859	355.2195	2.966364	11.87928	0.01144322	-0.06314627	0.01788751	0.9742115	0.8633977	1	0.02023318	60.57272	0.01787561	-2.44862
4603	359.1875	355.9828	3.204706	14.09483	0.01048467	-0.02850072	0.01709654	0.9649656	0.8509929	1	0.01893418	66.11051	0.01707555	-0.8135078
4604	356.0894	353.1006	2.988846	15.38263	0.01002219	-0.09726574	0.01754239	0.959384	0.8441827	1	0.0187517	69.16126	0.01751345	-2.394762
4605	359.5014	356.2483	3.253088	12.69393	0.01106261	-0.04198273	0.01690118	0.9708751	0.8587237	1	0.01933758	62.65676	0.01688684	-1.441473
4606	358.372	354.6358	3.73623	9.064106	0.01312264	-0.01673914	0.01509294	0.984924	0.8808277	1	0.01990273	52.8207	0.01508951	-1.110318
4607	357.2924	353.9514	3.340942	7.817967	0.01413649	-0.0360754	0.01655988	0.9890971	0.8893625	1	0.02163786	49.03249	0.01655791	-3.308793
4608	357.8569	353.7241	4.13276	10.25253	0.01233115	-0.03860406	0.01365903	0.9805839	0.8731975	1	0.01835383	56.21106	0.01365388	-1.98825
4609	359.271	355.3802	3.890802	8.864968	0.01327036	-0.03629372	0.01454352	0.9856193	0.8821519	1	0.01964677	52.23273	0.01454051	-2.523787
4610	357.6091	353.5794	4.02967	9.746808	0.01265054	-0.06802176	0.01392907	0.9824683	0.8763902	1	0.01877287	54.7919	0.01392479	-3.879931
4611	358.6902	355.8461	2.844088	16.32121	0.009718776	-0.04290698	0.01844999	0.9552474	0.839375	1	0.01893733	71.32042	0.01841304	-0.9587603
4612	358.7579	355.3894	3.368504	13.06858	0.01089929	-0.01460159	0.0164591	0.9693143	0.8566202	1	0.01894162	63.59564	0.01644361	-0.475843
4613	357.1132	353.9045	3.20877	10.62382	0.01211105	-0.002452841	0.01698788	0.9791687	0.8709004	1	0.02028502	57.23262	0.01698051	-0.1177477
4614	359.0867	355.2933	3.793344	8.041638	0.01393749	-0.047676	0.01487812	0.9883811	0.8877847	1	0.02036486	49.73256	0.01487611	-4.103303
4615	356.2911	352.9322	3.358876	8.115946	0.01387319	-0.01244315	0.01646364	0.9881398	0.8872652	1	0.02137303	49.96306	0.01646133	-1.04915
4616	359.5895	356.1473	3.442163	11.83455	0.01146522	-0.03431584	0.01620612	0.9743922	0.8636585	1	0.01927728	60.45652	0.0161955	-1.340052
4617	356.6278	353.4799	3.147828	8.317393	0.01370318	-0.05858366	0.01721764	0.9874774	0.8858684	1	0.02172264	50.58294	0.01721494	-4.678242
4618	358.8085	355.6423	3.166218	11.45324	0.0116578	-0.06087404	0.01715338	0.975921	0.8659006	1	0.01999853	59.4578	0.01714343	-2.528098
4619	359.267	355.7409	3.526064	10.73795	0.01204565	-0.06023018	0.01582441	0.9787286	0.8702019	1	0.01952513	57.54335	0.01581725	-2.831512
4620	358.0646	354.2617	3.802925	7.843488	0.01411336	-0.0665404	0.01476172	0.9890162	0.8891814	1	0.02041261	49.11285	0.01475994	-6.058051
4621	359.1354	355.3133	3.822088	11.02216	0.01188714	-0.03546711	0.01480546	0.977623	0.8684774	1	0.01876137	58.31068	0.01479805	-1.584984
4622	357.8298	354.3604	3.469392	11.02286	0.01188675	-0.08019834	0.01590424	0.9776203	0.8684731	1	0.01944478	58.31258	0.01589627	-3.583527
4623	358.5624	354.6397	3.922705	7.671161	0.01427175	-0.02998497	0.01442263	0.9895585	0.8904101	1	0.02028972	48.56777	0.01442106	-2.871706
4624	359.307	355.4686	3.838416	10.37545	0.01225701	-0.03720386	0.01474138	0.9801182	0.8724328	1	0.01900975	56.55109	0.01473556	-1.871255
4625	358.7162	355.3067	3.409508	9.177529	0.01304063	-0.05707251	0.01626077	0.9845236	0.8800797	1	0.02059372	53.15288	0.01625688	-3.687707
4626	355.8785	353.8795	1.999071	18.85296	0.009011269	-0.05897003	0.02165575	0.9438906	0.8269626	1	0.0197558	76.92004	0.02158757	-1.050983
4627	357.5175	354.814	2.703523	20.68446	0.008578255	-0.02864961	0.01903426	0.9355612	0.8184111	1	0.01807101	80.80282	0.01895522	-0.4446016
4628	358.0224	355.4732	2.549237	18.02671	0.009226571	-0.04024029	0.01958525	0.9476222	0.8309318	1	0.01901077	75.12511	0.01953152	-0.7682705
4629	359.1298	355.898	3.231784	14.75749	0.01023944	-0.03611036	0.01700021	0.9621088	0.8474559	1	0.01865865	67.69389	0.01697581	-0.9530001
4630	358.381	354.7163	3.664708	8.17843	0.0138198	-0.02468556	0.01536687	0.9879356	0.8868302	1	0.02060908	50.15611	0.01536464	-2.046152
4631	358.6658	355.7687	2.897047	14.32225	0.01039867	-0.05658785	0.01819365	0.9639891	0.8497709	1	0.01945198	66.6573	0.01817006	-1.57141
4632	358.7321	355.37	3.362078	13.28937	0.01080619	-0.01461512	0.01648417	0.9683873	0.8553932	1	0.0188749	64.14356	0.0164677	-0.4623183
4633	358.4398	354.3621	4.077704	7.224637	0.01470799	-0.03715516	0.01385002	0.9909175	0.8936576	1	0.02018444	47.12726	0.01384888	-4.090859
4634	359.0609	355.4126	3.648248	9.6782	0.01269575	-0.06227286	0.01536052	0.9827199	0.8768294	1	0.01974909	54.59678	0.01535593	-3.603723
4635	358.5843	355.6294	2.954865	13.84242	0.01058251	-0.01876415	0.01801108	0.9660443	0.8523595	1	0.01952447	65.49931	0.01799031	-0.5526074
4636	353.7364	350.5666	3.1698	20.91098	0.008528443	-0.08653595	0.01703115	0.9345269	0.8173751	1	0.01704401	81.27477	0.01695814	-1.321703
4637	358.1125	354.7117	3.400878	15.48886	0.009986531	-0.05750022	0.01632564	0.9589184	0.8436323	1	0.01805749	69.4082	0.01629809	-1.399658
4638	358.037	355.1041	2.932845	15.644	0.009935082	-0.006397911	0.01806487	0.9582372	0.8428314	1	0.01894603	69.76763	0.01803336	-0.1531963
4639	357.4965	355.0189	2.477688	18.71478	0.009046336	-0.06044491	0.01979985	0.944516	0.8276213	1	0.01892702	76.62187	0.01973889	-1.089412
4640	357.5603	355.1608	2.399518	17.47911	0.009377132	-0.03129596	0.0201572	0.9500833	0.8336044	1	0.01944308	73.91889	0.02010697	-0.6269639
4641	358.8751	355.3928	3.482269	9.898147	0.01255245	-0.0642716	0.01596084	0.9819099	0.8754268	1	0.02001738	55.22008	0.01595562	-3.552858
4642	358.7389	354.7467	3.992243	7.745386	0.01420289	-0.05326987	0.01412987	0.9893261	0.8898792	1	0.02003422	48.80326	0.01412826	-4.990659
4643	357.8796	354.7432	3.136403	14.61224	0.01029181	-0.001634641	0.01727523	0.9627379	0.8482251	1	0.01885701	67.34938	0.01725125	-0.0438687
4644	359.2012	355.7961	3.405166	9.688471	0.01268895	-0.04779171	0.01631141	0.9826823	0.8767635	1	0.02034575	54.62603	0.01630652	-2.759697
4645	359.2559	355.4459	3.809991	10.23608	0.01234118	-0.05346294	0.01480824	0.980646	0.8733002	1	0.01911811	56.16539	0.01480269	-2.762375
4646	359.039	355.4243	3.614744	11.90013	0.01143301	-0.02265732	0.01556436	0.9741271	0.8632762	1	0.01886518	60.62684	0.01555394	-0.8757178
4647	359.3229	355.7033	3.619609	9.119975	0.01308206	-0.03496401	0.01554037	0.9847272	0.8804587	1	0.02016433	52.98457	0.01553675	-2.289293
4648	357.9359	354.441	3.49492	7.754288	0.01419469	-0.03496401	0.01599278	0.9892981	0.8898157	1	0.02130787	48.83143	0.01599095	-3.267082
4649	358.2978	354.8248	3.47301	8.985313	0.01318051	-0.02115348	0.01606949	0.9852003	0.8813499	1	0.02058175	52.58879	0.01606597	-1.42932
4650	359.3447	355.8809	3.463748	11.6088	0.01157812	-0.02530583	0.01612203	0.9752999	0.8649818	1	0.01932164	59.86699	0.01611219	-1.024522
4651	359.2828	355.8609	3.421867	9.719905	0.01266821	-0.0449546	0.01625694	0.9825671	0.8765623	1	0.02029514	54.71546	0.016252	-2.578717
4652	356.0903	352.6243	3.466014	17.24671	0.009443072	-0.006627277	0.01609901	0.9511244	0.8347493	1	0.01743698	73.40272	0.01606056	-0.1355949
4653	356.7884	353.5584	3.230059	13.1378	0.01086985	-0.09140983	0.0166951	0.9690242	0.8562345	1	0.01905116	63.76784	0.01667908	-2.951007
4654	358.9811	355.17	3.811085	8.722641	0.01337898	-0.02765422	0.01483517	0.9861101	0.883107	1	0.01992383	51.80866	0.01483231	-1.990954
4655	356.7618	353.0253	3.73657	9.493302	0.01281999	-0.0004238168	0.01502852	0.9833926	0.8780202	1	0.01962985	54.0677	0.01502438	-0.02551979
4656	357.7188	354.8329	2.885842	11.79435	0.0114851	-0.01980349	0.01825913	0.9745544	0.8638933	1	0.02047964	60.35188	0.0182473	-0.7782662
4657	359.0272	356.0152	3.012065	12.81073	0.01101095	-0.0428032	0.01779607	0.9703902	0.858065	1	0.01979654	62.95072	0.01778046	-1.445575
4658	356.6491	353.8437	2.805384	19.84465	0.008769818	-0.0758545	0.01847296	0.9393886	0.8222923	1	0.01800025	79.0378	0.0184051	-1.251489
4659	359.6314	356.1967	3.434687	11.11342	0.0118375	-0.04628518	0.01621313	0.9772652	0.867928	1	0.01959198	58.5552	0.01620475	-2.035869
4660	358.8707	355.6776	3.193077	13.2561	0.01082007	-0.06408098	0.01704713	0.9685273	0.8555775	1	0.01920683	64.06123	0.01703024	-2.036084
