Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
17927	1	596.3588	592.0669	4.291918	11.7859	0.01148928	-0.04469251	0.01196584	0.9745884	0.8639427	1	0.01658185	60.32988	0.3013437	0.01195811	-13.31591
17928	0	595.5254	592.1273	3.398094	25.74677	0.007616816	-0.05589735	0.01455664	0.9123773	0.7962139	1	0.01489129	91.00223	0.3845537	0.01444487	-4.642122
17929	1	597.1642	593.8045	3.359731	16.01556	0.009814781	-0.01625264	0.01363271	0.9565999	0.8409272	1	0.01635861	70.62279	0.4681565	0.01360703	-10.69333
17930	0	596.1495	592.4406	3.708894	29.07668	0.007116132	0.004500446	0.0156416	0.8971693	0.7825123	1	0.0149203	97.40505	-0.1138919	0.0154762	1.03744
17931	1	598.0346	593.5545	4.480114	14.23231	0.01043244	-0.03628159	0.01273025	0.9643758	0.8502531	1	0.01629771	66.4415	0.03253785	0.0127141	-1.89928
17932	0	595.9514	592.3437	3.60773	25.04106	0.007734424	-0.07024523	0.01597803	0.9156102	0.7992002	1	0.01572138	89.61846	-0.06235207	0.01586424	-0.1558843
17933	1	596.7489	592.7331	4.015785	12.85786	0.0109903	-0.01320996	0.01258495	0.9701941	0.8577999	1	0.01663204	63.06901	0.347127	0.01257377	-11.74232
17934	0	595.4571	592.1181	3.338999	21.33506	0.008437193	-0.04182344	0.01649863	0.9325891	0.8154478	1	0.01668545	82.15377	-0.2366968	0.01642365	2.654132
17935	1	594.7408	590.6756	4.065205	10.55505	0.01215096	-0.04691807	0.01226152	0.9794327	0.871323	1	0.01726205	57.04464	-0.4118259	0.01225633	17.33034
17936	0	596.2627	593.1168	3.145861	26.09525	0.007560362	-0.03021776	0.01691031	0.9107817	0.7947506	1	0.0159905	91.68174	0.242221	0.0167757	-2.811401
17937	1	595.8623	591.0875	4.774787	12.78172	0.01102371	-0.02440012	0.0109971	0.9705108	0.8582283	1	0.01557106	62.87782	-0.2418533	0.01098754	7.132135
17938	0	595.6276	593.2022	2.425359	27.15417	0.007394975	-0.04043167	0.01554228	0.9059382	0.790348	1	0.01516145	93.73219	0.5807339	0.01540476	-6.02307
17939	1	596.9658	592.9803	3.985466	15.25658	0.01006496	-0.02496354	0.01203623	0.9599355	0.8448379	1	0.01556562	68.86734	0.4086678	0.01201691	-10.41467
17940	0	595.9103	593.4859	2.42441	17.14995	0.0094709	-0.04323891	0.01433517	0.9515573	0.8352279	1	0.01647829	73.18705	0.6435567	0.01430153	-13.53392
17941	1	596.3384	592.5213	3.817078	23.29545	0.008046079	-0.01516436	0.01369426	0.923612	0.8067278	1	0.01484487	86.1472	-0.3733598	0.01361435	4.315796
17942	0	597.778	594.1114	3.666656	21.50459	0.008401421	-0.01904108	0.01447728	0.9318139	0.8146815	1	0.01559678	82.50357	0.2938027	0.01440997	-4.294282
17943	1	595.995	592.0373	3.957683	15.83666	0.009872201	0.01292706	0.01365013	0.9573893	0.8418417	1	0.01641687	70.21202	-0.2933681	0.01362535	6.894846
17944	0	596.6756	593.6168	3.058815	19.64067	0.008818074	-0.03025158	0.01520922	0.9403163	0.823245	1	0.01637779	78.60528	-0.4908734	0.01515504	7.226848
17945	1	597.1497	593.545	3.604727	24.50686	0.007826532	-0.03612879	0.01613542	0.9180586	0.8014819	1	0.01589241	88.56377	0.007029173	0.01602708	-0.5196637
17946	0	597.7874	593.7188	4.068698	20.99123	0.008510978	-0.0407524	0.01393908	0.9341604	0.8170092	1	0.01540358	81.44154	-0.2036454	0.01387865	2.270444
17947	1	593.8008	591.0983	2.702489	33.58836	0.006549915	0.02700774	0.01887044	0.8767672	0.7648128	1	0.01572258	105.8254	-0.2387992	0.01858387	1.918151
17948	0	596.621	593.3274	3.293575	25.35192	0.007682063	-0.0407524	0.01498962	0.9141858	0.7978809	1	0.01517572	90.2293	-0.4397308	0.01487923	4.2096
17949	1	597.3807	592.8431	4.537652	17.0539	0.009498744	-0.04673119	0.01251446	0.9519865	0.8357041	1	0.01541893	72.97251	-0.07946138	0.01248561	0.602226
17950	0	595.7111	592.7858	2.925298	28.11153	0.007252869	-0.05572914	0.01618173	0.901567	0.7864217	1	0.01532083	95.56869	-0.455032	0.01602495	3.601565
17951	1	595.983	591.7284	4.254546	12.17856	0.01129909	-0.01342763	0.01309427	0.9729956	0.8616641	1	0.01720194	61.34538	-0.2208661	0.01308472	7.460783
17952	0	593.8842	590.5473	3.336904	19.52643	0.00884541	0.01694781	0.01618335	0.9408356	0.8237803	1	0.0169203	78.36236	-0.2623301	0.0161267	4.45804
17953	1	597.1987	593.3166	3.882119	17.6117	0.009340069	0.001616483	0.01407294	0.9494884	0.8329541	1	0.01621371	74.21221	0.2304526	0.01403703	-4.299916
17954	0	595.0016	591.2056	3.796017	12.81472	0.0110092	-0.06303479	0.01274957	0.9703736	0.8580425	1	0.01675485	62.96074	-0.4532965	0.01273838	12.71948
17955	1	595.3974	593.4081	1.989356	17.08345	0.009490154	-0.04878532	0.0141566	0.9518545	0.8355574	1	0.01639197	73.03856	-0.789316	0.01412379	14.59178
17956	0	596.8624	592.4732	4.389194	18.63355	0.009067122	-0.05771074	0.01297207	0.9448835	0.8280095	1	0.01533749	76.44621	-0.1147276	0.01293266	0.919751
17957	1	597.2013	593.145	4.056319	15.94057	0.009838736	-0.05434045	0.01348628	0.956931	0.84131	1	0.01629036	70.45083	-0.2747632	0.01346127	4.843134
17958	0	597.0764	592.9659	4.110497	13.88922	0.01056418	-0.03427926	0.01192793	0.9658448	0.8521053	1	0.01587506	65.61298	-0.4304759	0.01191401	11.1694
17959	1	597.1323	593.7083	3.423938	17.26146	0.009438848	-0.01202869	0.01420315	0.9510584	0.8346764	1	0.01637445	73.43557	-0.4583842	0.01416913	8.661783
17960	0	597.4544	593.336	4.118409	16.93227	0.009534328	-0.0472937	0.01284731	0.9525295	0.8363087	1	0.01565187	72.70016	-0.3326977	0.01281836	5.679546
17961	1	593.4706	589.3713	4.099224	11.50926	0.01162892	-0.055517	0.01352277	0.9756977	0.865569	1	0.01773445	59.60545	-0.2386646	0.01351479	7.297565
17962	0	598.0314	593.7688	4.262557	16.0149	0.009814991	-0.04009014	0.01359779	0.9566028	0.8409306	1	0.01633782	70.62128	-0.04275446	0.01357218	0.01863945
17963	1	597.1336	592.7465	4.387119	14.62354	0.01028771	-0.055517	0.0130704	0.962689	0.8481651	1	0.01639905	67.37622	-0.027675	0.0130522	-0.7738892
17964	0	595.5097	593.0519	2.45781	21.36198	0.008431486	0.01050864	0.01427377	0.932466	0.8153259	1	0.01551445	82.20937	-0.6909457	0.01420867	9.695741
17965	1	597.125	593.1801	3.944853	15.15074	0.01010127	-0.04349259	0.01236355	0.9603978	0.8453899	1	0.01580427	68.61981	-0.4466264	0.01234416	9.732952
17966	0	597.8257	593.9128	3.91292	18.32377	0.009147585	-0.03595697	0.01446533	0.946283	0.8294963	1	0.01626793	75.77379	-0.2123347	0.01442359	3.071125
17967	1	597.9868	593.8546	4.132173	15.15074	0.01010127	-0.03254585	0.01298359	0.9603978	0.8453899	1	0.01619572	68.61981	-0.3121832	0.01296322	6.748971
17968	0	595.408	593.6986	1.709399	16.03193	0.009809573	-0.03843244	0.0137913	0.9565276	0.8408438	1	0.01644912	70.66028	-0.8553815	0.01376524	17.937
17969	1	595.9471	591.8617	4.085391	20.15013	0.008698841	-0.01413373	0.01265355	0.9379977	0.820873	1	0.0148372	79.6827	-0.3729638	0.0126049	5.414406
17970	0	594.4291	591.377	3.05203	18.58169	0.00908046	-0.07166568	0.01523138	0.9451179	0.8282577	1	0.01663177	76.33393	-0.4769015	0.0151855	6.906856
17971	1	596.2334	593.2197	3.013682	29.35032	0.007078484	-0.02696395	0.0163696	0.8959243	0.7814125	1	0.01522314	97.92312	-0.4166723	0.01619229	3.327799
17972	0	594.0702	590.3991	3.67112	23.57049	0.007994867	-0.0951154	0.01520452	0.9223512	0.8055277	1	0.01559218	86.69903	0.1204081	0.01511284	-2.655211
17973	1	594.0915	591.5277	2.563727	32.16184	0.006717294	-0.006374683	0.01908245	0.8831872	0.7703142	1	0.0160114	103.1884	-0.3122593	0.01882206	2.30633
17974	0	597.4326	593.6298	3.802827	24.34888	0.007854303	-0.01056024	0.01488474	0.9187827	0.8021603	1	0.01529112	88.25063	-0.219162	0.01478655	2.34928
17975	1	596.057	592.7282	3.328765	32.90557	0.006628814	-0.02255317	0.01732555	0.8798363	0.7674358	1	0.01515572	104.5658	-0.05470401	0.01707538	0.2128546
17976	0	591.7426	589.3181	2.424497	23.56535	0.007995816	-0.09054541	0.01715273	0.9223747	0.8055501	1	0.01656201	86.68874	0.447256	0.01704938	-6.480919
17977	1	597.0193	592.7513	4.26801	14.80427	0.01022272	-0.05630576	0.01285803	0.9619058	0.8472089	1	0.01621383	67.80455	0.1915877	0.01283937	-6.315794
17978	0	597.6488	593.8581	3.790773	23.74585	0.007962645	-0.01412641	0.01495977	0.9215473	0.8047654	1	0.01543498	87.04987	0.1594211	0.0148677	-2.052708
17979	1	596.6811	592.0138	4.667294	15.20633	0.01008215	-0.02206474	0.01163361	0.9601551	0.8450998	1	0.01531612	68.74991	0.1506855	0.01161514	-4.184879
17980	0	597.9776	593.3768	4.600759	15.60844	0.009946812	-0.02513768	0.01231627	0.9583935	0.8430147	1	0.01565296	69.68536	0.01075935	0.01229495	-0.8520146
17981	1	597.927	593.8517	4.075329	22.52545	0.008194037	-0.02226537	0.01434721	0.9271406	0.8101171	1	0.01533373	84.59166	0.01266158	0.01427105	-0.4667131
17982	0	597.8143	593.7452	4.069077	15.78822	0.009887907	-0.02869404	0.0137888	0.9576026	0.84209	1	0.01651317	70.10049	-0.2276934	0.01376401	4.465979
17983	1	597.338	593.1988	4.139223	13.25866	0.010819	-0.02905118	0.01284546	0.9685166	0.8555634	1	0.01667184	64.06757	-0.3250864	0.01283273	9.077805
17984	0	596.5049	593.1002	3.404722	22.74041	0.008152034	-0.05857288	0.01465316	0.9261558	0.8091665	1	0.01545659	85.02752	-0.4235609	0.01457325	4.519114
17985	1	597.389	593.0612	4.327791	14.57714	0.01030458	-0.05038254	0.01306552	0.9628897	0.8484115	1	0.01640943	67.26591	-0.1622595	0.01304753	2.852451
17986	0	596.7876	593.0119	3.775716	18.71381	0.009046586	-0.06198246	0.01392101	0.9445205	0.827626	1	0.01587058	76.61975	0.2966824	0.01387816	-6.168131
17987	1	595.2157	591.0983	4.11738	13.73607	0.01062451	-0.009972224	0.01126652	0.9664971	0.8529386	1	0.01547264	65.24041	0.4266298	0.01125388	-12.60514
17988	0	591.3364	587.7802	3.556208	14.94937	0.01017137	0.02478392	0.01512721	0.9612753	0.8464449	1	0.0175422	68.14692	0.2282586	0.01510452	-5.026126
17989	1	597.6905	593.6228	4.067716	15.94311	0.009837925	-0.008984082	0.01307774	0.9569198	0.841297	1	0.01604106	70.45665	0.2736441	0.01305346	-6.286871
17990	0	597.9853	593.9771	4.008184	19.3925	0.008877745	-0.0083409	0.01420047	0.9414439	0.8244095	1	0.0158788	78.07695	0.1355925	0.01415178	-2.322453
17991	1	595.1348	592.5212	2.613658	18.09417	0.009208474	0.001981987	0.01505371	0.9473184	0.830605	1	0.01665063	75.27275	0.5577524	0.01501193	-9.991854
17992	0	597.6998	593.7546	3.945154	20.22813	0.00868096	-0.04592371	0.01480508	0.9376423	0.820512	1	0.01603261	79.84683	-0.02116997	0.01474751	-0.4181338
17993	1	597.5241	593.6634	3.860681	25.03937	0.007734712	-0.03255103	0.01513406	0.9156179	0.7992074	1	0.01530082	89.61512	-0.09750018	0.0150263	0.6722032
17994	0	596.7894	593.4016	3.387882	27.737	0.007307663	-0.01643187	0.01587169	0.9032761	0.7879518	1	0.01523056	94.85209	0.2606038	0.0157232	-2.603586
17995	1	596.9496	593.2977	3.651901	22.45338	0.008208245	-0.04390395	0.01590628	0.9274707	0.8104366	1	0.01615937	84.44523	0.01646388	0.0158226	-0.8158601
17996	0	598.3402	594.2312	4.109038	18.9817	0.008978924	-0.02666962	0.01421174	0.9433075	0.8263507	1	0.01597537	77.19713	-0.02831991	0.01416606	0.0007895694
17997	1	597.2533	593.2159	4.037447	16.01429	0.009815186	-0.0109582	0.01412787	0.9566056	0.8409337	1	0.01665339	70.61987	0.1228356	0.01410127	-2.960365
17998	0	597.0708	592.8635	4.207343	15.86911	0.009861717	-0.0581521	0.01303915	0.9572462	0.8416755	1	0.01603674	70.28666	0.198841	0.01301532	-5.812162
17999	1	597.7381	594.1903	3.54784	18.08741	0.009210282	-0.03266471	0.0138551	0.9473488	0.8306377	1	0.01597557	75.25798	-0.4504704	0.01381669	7.48488
18000	0	596.8149	593.3548	3.460044	19.07571	0.008955498	-0.01665025	0.01521922	0.9428813	0.825905	1	0.01651034	77.39907	-0.3486349	0.01516957	5.463559
18001	1	594.3843	589.9057	4.478581	17.73805	0.009305115	-0.06262844	0.01193321	0.9489209	0.8323363	1	0.01490234	74.49098	0.208297	0.01190208	-5.095739
18002	0	596.6467	593.8317	2.81499	15.48561	0.009987618	-0.02626433	0.01272981	0.9589326	0.8436491	1	0.01594619	69.40065	0.6516881	0.01270834	-15.85662
18003	1	595.6865	594.0302	1.656351	17.1633	0.009467047	-0.03661894	0.01333365	0.9514976	0.8351618	1	0.01588901	73.21683	-0.8843116	0.01330229	16.59301
18004	0	597.6703	593.6338	4.03651	16.61836	0.009627872	-0.04554116	0.0130672	0.953928	0.8378779	1	0.01586249	71.99381	0.2891847	0.01303946	-6.976087
18005	1	597.2545	593.4225	3.832039	14.04372	0.01050428	-0.03816528	0.0129075	0.9651845	0.8512687	1	0.01646718	65.98711	0.3826607	0.01289186	-11.70466
18006	0	598.3435	594.1632	4.180337	19.78562	0.008783711	-0.02542499	0.01391144	0.9396572	0.8225676	1	0.01563292	78.9128	-0.08120208	0.01386079	0.8431342
18007	1	598.2614	593.9462	4.315155	16.50309	0.009662859	-0.03848017	0.0132472	0.9544403	0.8384573	1	0.01600036	71.73313	0.08186747	0.0132197	-2.559672
18008	0	593.5083	590.778	2.730264	14.49703	0.0103339	-0.05582977	0.01454883	0.9632358	0.8488376	1	0.01734048	67.07511	-0.6150539	0.01452916	14.59603
18009	1	595.758	591.8785	3.879465	21.7256	0.008355375	-0.02898765	0.01300695	0.9308028	0.8136863	1	0.01474299	82.95824	-0.4176387	0.01294467	5.198936
18010	0	597.8454	594.1557	3.689683	18.74976	0.009037425	-0.03144776	0.01429311	0.9443578	0.8274544	1	0.01607314	76.69742	0.302503	0.01424886	-5.699246
18011	1	595.4263	591.25	4.17624	10.44689	0.0122145	-0.03815619	0.01167546	0.9798463	0.8719902	1	0.01688846	56.74788	-0.4285178	0.01167072	18.94068
18012	0	597.6476	593.6043	4.043334	23.23451	0.008057541	-0.03348284	0.0143844	0.9238913	0.8069944	1	0.01522517	86.02466	0.06274607	0.01430108	-1.201615
18013	1	596.9144	593.4504	3.463998	19.53293	0.008843848	-0.05058549	0.01363882	0.940806	0.8237498	1	0.01553188	78.3762	0.4370946	0.01359103	-7.801585
18014	0	595.5981	590.8012	4.796835	12.60293	0.01110334	-0.00328442	0.01128054	0.9712519	0.8592389	1	0.0158273	62.4269	0.1020782	0.01127122	-3.56295
18015	1	598.1497	594.1939	3.955839	20.97068	0.008515443	-0.0268347	0.01449427	0.9342543	0.8171029	1	0.01571147	81.39884	0.123101	0.01443162	-2.157438
18016	0	596.9977	592.6863	4.311329	16.72851	0.009594764	0.008043717	0.01311951	0.9534378	0.8373259	1	0.01586686	72.24223	0.09685879	0.01309107	-1.810591
18017	1	596.6567	592.9345	3.722185	15.52917	0.009973095	-0.007748712	0.0123371	0.9587416	0.8434239	1	0.01568688	69.50171	0.4609823	0.0123161	-10.89987
18018	0	593.7619	589.2178	4.544099	14.69036	0.01026355	-0.08350594	0.0122714	0.9623997	0.847811	1	0.01587124	67.53485	-0.03181202	0.01225405	-1.406639
18019	1	597.9454	593.6993	4.246124	15.74413	0.009902264	-0.04061676	0.01354176	0.9577968	0.8423164	1	0.01637645	69.99886	0.06570584	0.01351764	-2.453594
18020	0	593.3512	589.411	3.940232	17.66264	0.009325933	-0.09087654	0.01303057	0.9492597	0.8327048	1	0.01558988	74.3247	0.2989972	0.01299703	-7.384707
18021	1	597.1202	592.451	4.669279	14.73211	0.01024853	-0.04587671	0.0119257	0.9622188	0.8475901	1	0.01563464	67.63379	0.06302434	0.01190867	-2.819389
18022	0	597.8405	593.5227	4.317854	16.95875	0.00952655	-0.002859562	0.01336344	0.9524114	0.8361769	1	0.01595666	72.75952	-0.02622361	0.01333318	0.464735
18023	1	597.475	594.2135	3.261497	20.07283	0.008716657	-0.03043763	0.01436166	0.9383498	0.8212313	1	0.01582312	79.51984	-0.4982153	0.01430707	7.089399
18024	0	596.5546	592.6533	3.901285	22.40288	0.008218239	-0.06715084	0.01466265	0.9277021	0.8106608	1	0.01552425	84.34254	-0.1547561	0.01458601	1.05697
18025	1	596.2228	592.1526	4.070166	24.32527	0.007858474	-0.01842982	0.01378896	0.918891	0.8022618	1	0.01472143	88.20378	-0.2388892	0.01369825	2.479173
18026	0	597.737	593.4699	4.267118	14.78653	0.01022905	-0.03993558	0.01335607	0.9619828	0.8473025	1	0.01652997	67.76261	-0.1541811	0.01333676	2.850918
18027	1	596.2161	592.6169	3.599179	29.15267	0.007105628	0.008150969	0.01601012	0.8968235	0.7822065	1	0.0150839	97.54903	0.06947851	0.01583969	-0.5249159
18028	0	595.3346	591.2012	4.133413	11.9669	0.01140048	-0.01542264	0.01332559	0.9738568	0.8628881	1	0.0174309	60.7998	-0.2597285	0.01331648	9.085166
18029	1	597.7886	593.4652	4.323368	17.78228	0.009292962	-0.001576533	0.01334147	0.9487221	0.8321205	1	0.01574686	74.5884	-0.03773732	0.01330639	0.6674549
18030	0	598.0841	593.9023	4.181809	18.3954	0.009128809	-0.04111991	0.01349372	0.9459596	0.8291515	1	0.01569596	75.92964	0.148917	0.01345432	-3.367655
18031	1	595.2163	592.8908	2.325465	14.03812	0.01050643	-0.01319695	0.01206973	0.9652085	0.8512989	1	0.01592544	65.9736	-0.8276557	0.01205512	22.58202
18032	0	597.2396	593.4569	3.78269	17.32974	0.009419368	-0.001325033	0.0133441	0.9507527	0.8343395	1	0.01585516	73.58744	0.3572029	0.01331173	-6.922951
18033	1	596.8848	592.8087	4.076056	13.65908	0.01065521	-0.04169923	0.01332369	0.9668242	0.8533591	1	0.01685032	65.05245	-0.2919265	0.01330903	7.250548
18034	0	596.1333	593.9856	2.147728	20.12672	0.008704226	-0.0185793	0.01379525	0.9381044	0.8209814	1	0.0154969	79.63341	0.7265541	0.0137424	-11.31199
18035	1	596.5926	592.2776	4.315062	14.39606	0.01037118	0.001549212	0.01230961	0.9636713	0.8493761	1	0.01597906	66.834	-0.3002856	0.01229337	8.008147
18036	0	597.8744	593.8553	4.019055	17.60775	0.009341168	-0.02073602	0.01436703	0.9495062	0.8329735	1	0.01638321	74.20348	0.08336556	0.0143304	-1.978303
18037	1	597.6524	594.0084	3.644022	23.25506	0.008053672	-0.02191783	0.01497248	0.9237971	0.8069045	1	0.01552955	86.06598	-0.3002856	0.01488553	3.352697
18038	0	597.4757	593.9735	3.502183	18.11805	0.009202089	-0.01363046	0.01421122	0.9472107	0.8304894	1	0.01617238	75.32498	0.3786078	0.01417162	-7.051659
18039	1	597.2176	593.4304	3.787203	21.68137	0.008364537	0.005710613	0.01477566	0.9310052	0.8138851	1	0.01572206	82.86737	-0.2319705	0.01470533	3.212942
18040	0	596.5025	592.6383	3.864168	23.51818	0.008004543	0.01577714	0.01463593	0.922591	0.8057555	1	0.01530712	86.59423	-0.1937135	0.01454823	2.512568
18041	1	597.0573	592.6215	4.435814	16.00845	0.009817045	-0.06021936	0.01286778	0.9566313	0.8409634	1	0.01589488	70.6065	-0.01426782	0.01284358	-1.073824
18042	0	597.7981	593.8554	3.942682	16.47527	0.009671354	-0.01243921	0.0132447	0.9545639	0.8385974	1	0.01600589	71.67013	0.3098021	0.01321736	-6.782382
18043	1	597.1543	592.6937	4.460607	17.43193	0.009390416	-0.04666206	0.01250909	0.9502948	0.8338363	1	0.01532746	73.81432	-0.1834718	0.01247819	2.568952
18044	0	597.8281	593.4995	4.328578	14.421	0.01036193	-0.03319725	0.0132843	0.9635638	0.849243	1	0.01659223	66.89361	-0.09904915	0.01326666	1.708271
18045	1	597.5315	593.8911	3.640351	17.73766	0.009305223	-0.02774821	0.01307022	0.9489227	0.8323382	1	0.01559624	74.49012	-0.4866084	0.01303612	8.497028
18046	0	597.3583	592.7535	4.604821	13.26667	0.01081566	-0.01185415	0.01211766	0.9684829	0.8555189	1	0.01619015	64.0874	-0.1378993	0.01210562	3.861358
18047	1	595.4958	593.2982	2.197585	18.4535	0.009113656	-0.00199814	0.01470053	0.9456972	0.8288724	1	0.01636921	76.05589	-0.7226179	0.01465718	12.54778
18048	0	598.2061	593.9073	4.298781	18.56977	0.009083533	-0.03389518	0.01332618	0.9451718	0.8283147	1	0.01555949	76.3081	-0.1376469	0.01328612	1.75466
18049	1	597.7987	593.5913	4.207354	14.65017	0.01027806	-0.02019508	0.01324649	0.9625737	0.8480239	1	0.01650141	67.43948	0.17568	0.01322793	-5.057944
18050	0	597.9848	594.2228	3.762006	20.43747	0.008633444	-0.02534656	0.01446132	0.936688	0.8195458	1	0.01580196	80.28629	0.2516029	0.01440335	-4.122757
18051	1	597.1257	592.9304	4.195303	22.49445	0.008200142	-0.02279256	0.01364844	0.9272826	0.8102545	1	0.01496122	84.52868	-0.1676612	0.01357627	1.824554
18052	0	598.2625	594.2408	4.021722	19.68812	0.008806786	-0.02725198	0.01428797	0.9401006	0.823023	1	0.01586387	78.70604	-0.1642336	0.01423671	2.122628
18053	1	596.5635	593.1794	3.384081	28.3698	0.007215659	-0.04230754	0.01636607	0.9003892	0.7853709	1	0.01536828	96.06153	0.1917023	0.01620368	-2.15754
18054	0	595.6874	592.4419	3.245527	16.58373	0.009638347	-0.01197867	0.01489324	0.954082	0.8380518	1	0.0169438	71.91557	0.4015509	0.01486183	-8.60427
18055	1	598.031	594.0919	3.939101	21.88719	0.008322118	-0.03261421	0.01477225	0.9300633	0.8129611	1	0.01568033	83.28976	-0.1126183	0.0147	1.031331
18056	0	597.0981	592.9897	4.108442	22.90454	0.008120332	-0.03026749	0.01380977	0.9254037	0.808443	1	0.01497597	85.35947	0.1520871	0.01373292	-2.292464
18057	1	597.8035	593.48	4.323504	20.47995	0.008623886	-0.02449123	0.013419	0.9364943	0.8193503	1	0.01521341	80.37527	-0.02126266	0.01336488	-0.07210175
18058	0	594.868	591.4938	3.374203	19.97165	0.008740126	-0.04803999	0.01635349	0.9388106	0.8217012	1	0.01690748	79.30632	0.1787694	0.01629226	-3.527908
18059	1	596.8527	593.5563	3.296361	15.88243	0.009857423	-0.03823236	0.01260135	0.9571875	0.8416073	1	0.01576178	70.31728	0.5539147	0.01257826	-13.27726
18060	0	595.4213	592.1649	3.256395	25.22738	0.007702934	-0.07352091	0.0155801	0.9147564	0.7984087	1	0.01549274	89.98482	-0.3805674	0.01546688	3.221423
18061	1	594.0051	591.351	2.654106	38.67256	0.006022823	-0.009644366	0.02002919	0.8541527	0.7458106	1	0.01553269	115.0868	0.01263151	0.01960314	-0.1401028
18062	0	594.4678	591.5206	2.947271	23.01396	0.00809937	-0.06836421	0.01660383	0.9249022	0.8079617	1	0.01640004	85.58038	-0.3955916	0.01651019	3.961756
18063	1	590.1488	590.992	-0.8432437	33.21151	0.006593192	-0.0432131	0.01954424	0.8784602	0.7662582	1	0.0160536	105.1307	0.9652096	0.01925554	-7.33185
18064	0	594.6685	591.7442	2.92431	35.80732	0.006307635	-0.05494518	0.01798469	0.8668442	0.75641	1	0.01506259	109.8902	-0.2801762	0.01766581	1.411309
18065	1	594.7432	591.4484	3.294837	26.05941	0.00756612	0.03407705	0.01665062	0.9109458	0.7949007	1	0.01587328	91.61197	0.1376535	0.01651857	-1.025418
18066	0	595.8016	592.1382	3.663377	29.91232	0.007002633	-0.05384823	0.01583457	0.8933701	0.7791651	1	0.01489186	98.98379	0.06631758	0.01565453	-1.060625
18067	1	597.0615	593.4603	3.60116	20.49036	0.008621547	0.003259824	0.01482163	0.9364468	0.8193024	1	0.01598658	80.39707	-0.3266176	0.01476177	4.86395
18068	0	595.3962	591.6427	3.75356	15.13135	0.01010796	-0.04831617	0.01461384	0.9604824	0.8454912	1	0.01718814	68.57439	-0.2782968	0.01459102	5.541403
18069	1	594.6184	592.3984	2.219992	19.60235	0.008827219	-0.04334888	0.01280006	0.9404906	0.8234244	1	0.01503256	78.52385	0.7597222	0.01275473	-12.73513
18070	0	597.1692	593.3814	3.787802	16.38443	0.009699239	-0.02886235	0.01243721	0.9549671	0.8390555	1	0.01553264	71.46408	0.4373901	0.01241199	-9.916203
18071	1	597.4951	592.9257	4.569397	13.17081	0.0108559	-0.04057317	0.01212997	0.9688857	0.8560509	1	0.01622848	63.84983	0.1190927	0.01211823	-5.012497
18072	0	597.7245	593.1612	4.563324	12.9579	0.01094682	-0.0303415	0.01242339	0.969777	0.8572387	1	0.01649222	63.31948	0.0270656	0.01241204	-1.872385
18073	1	597.5803	593.0334	4.546951	14.08657	0.01048784	-0.00889216	0.01246393	0.965001	0.8510375	1	0.01616908	66.09057	0.02650194	0.01244866	-0.9847882
18074	0	596.3245	592.4894	3.835071	14.1733	0.01045477	-0.05548064	0.01242759	0.9646292	0.8505702	1	0.01612003	66.2996	-0.4717911	0.01241204	11.29809
18075	1	596.4523	592.0181	4.434177	12.27997	0.01125142	-0.006623756	0.01218058	0.9725809	0.8610811	1	0.0165559	61.6053	0.2030294	0.01217143	-7.443225
18076	0	591.5329	592.5181	-0.9852207	22.2203	0.008254633	-0.04403702	0.01352691	0.9285383	0.8114728	1	0.01494387	83.97068	1.175401	0.01345783	-15.88881
18077	1	597.1712	593.0418	4.129405	23.98312	0.007919567	-0.03344358	0.01417823	0.9204595	0.8037374	1	0.01498569	87.52337	-0.01436119	0.01408853	-0.2542691
18078	0	596.0186	592.4684	3.550256	19.30121	0.008899968	-0.06381836	0.0150518	0.9418584	0.8248395	1	0.0163683	77.88199	0.2615057	0.01500092	-5.333873
18079	1	594.5501	591.1471	3.402952	18.67166	0.009057355	-0.03951585	0.01623106	0.9447111	0.8278273	1	0.01714704	76.52865	0.1833999	0.01618144	-3.848436
18080	0	597.3324	592.9775	4.354868	17.31827	0.009422633	-0.05481206	0.0129521	0.9508041	0.8343961	1	0.01562324	73.56194	0.1102682	0.01292075	-3.2453
18081	1	597.5949	593.1485	4.446379	12.98276	0.01093609	-0.03234606	0.01233867	0.9696732	0.8570996	1	0.01642784	63.3816	-0.2296555	0.01232733	6.276445
18082	0	593.3743	590.2232	3.15112	28.4094	0.007209994	-0.05172724	0.01433904	0.9002087	0.7852101	1	0.01437946	96.13699	-0.5341094	0.01419625	4.299802
18083	1	598.1345	594.056	4.078502	21.51554	0.008399124	-0.03097045	0.01434753	0.9317638	0.8146321	1	0.0155246	82.52613	-0.03067512	0.01428072	-0.03500314
18084	0	598.1751	593.9923	4.182846	17.93172	0.009252222	-0.01454841	0.01341748	0.9480499	0.831393	1	0.015757	74.91684	-0.217584	0.01338127	3.690699
18085	1	596.0052	592.6809	3.324298	18.96311	0.008983575	0.005810369	0.0150925	0.9433917	0.826439	1	0.01646722	77.15717	0.3518122	0.01504414	-5.760396
18086	0	596.6162	593.0137	3.602538	23.9709	0.00792177	-0.05423555	0.01465839	0.9205155	0.8037902	1	0.01523945	87.49903	-0.3513912	0.01456578	3.387146
