Iteration	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
4798	426.6894	425.0212	1.668158	65.6658	0.00423401	-0.01118913	0.02457243	0.74164	0.6552205	1	0.01442497	163.7094	0.02293222	-0.0433083
4799	427.5248	425.4393	2.085448	59.01174	0.00457378	-0.008516159	0.02249319	0.7682297	0.6763759	1	0.01434426	151.548	0.02128491	-0.03674397
4800	427.9248	424.957	2.967882	50.54226	0.005084296	-0.0007818833	0.01861452	0.8031268	0.7042691	1	0.01375803	136.331	0.01789304	-0.003971506
4801	428.1335	425.4256	2.707852	37.87587	0.006099138	-0.01774284	0.01932288	0.8576675	0.7487313	1	0.01535271	113.6468	0.01893143	-0.1246576
4802	428.9777	425.904	3.073737	35.2655	0.00636491	-0.00432189	0.01781656	0.8692598	0.7584453	1	0.01505993	108.9013	0.01751202	-0.03305709
4803	428.9837	425.7842	3.199453	38.4456	0.00604435	-0.0553015	0.01743174	0.8551529	0.7466406	1	0.01451644	114.6769	0.01706601	-0.3817922
4804	428.5734	425.8953	2.678128	43.08022	0.005635124	-0.01166911	0.01956001	0.8349105	0.729983	1	0.01484743	123.0048	0.01902691	-0.07068352
4805	427.3919	425.2186	2.173329	60.23953	0.004507544	-0.04665051	0.02222075	0.7632703	0.6724267	1	0.01415352	153.7749	0.02097548	-0.1970624
4806	427.3649	425.16	2.204853	52.35214	0.004966407	0.02228715	0.02150689	0.7955664	0.6982048	1	0.01461588	139.5671	0.02060805	0.109019
4807	427.4738	424.9037	2.570068	40.24293	0.005878309	0.01940621	0.01969857	0.8472574	0.7401093	1	0.01521803	117.9161	0.019239	0.1270517
4808	429.485	426.2024	3.282614	33.32171	0.006580469	-0.02451008	0.01705182	0.8779649	0.765835	1	0.01498059	105.334	0.01679788	-0.2008446
4809	429.2691	426.1288	3.140249	35.90761	0.006297161	-0.03717899	0.01764385	0.8663976	0.7560344	1	0.01490679	110.073	0.01732892	-0.2782809
4810	429.6471	425.7402	3.906965	27.82427	0.007294806	-0.02023091	0.01463091	0.9028777	0.7875946	1	0.01461024	95.01928	0.0144929	-0.2083035
4811	428.6961	424.2956	4.400497	20.61774	0.008593072	-0.01722571	0.01271683	0.9358657	0.8187171	1	0.01478355	80.66349	0.01266452	-0.2685879
4812	429.6414	425.6596	3.981766	26.78649	0.007451384	-0.02731049	0.01435042	0.9076191	0.7918693	1	0.01462399	93.0226	0.01422795	-0.2956291
4813	429.4531	426.2259	3.227158	37.33307	0.00615236	-0.0256117	0.01734562	0.8600684	0.7507327	1	0.01460934	112.6636	0.01700597	-0.1830302
4814	426.9091	424.0453	2.863766	54.43627	0.004836971	-0.06520059	0.01914129	0.7869307	0.6912948	1	0.01360778	143.3019	0.01827231	-0.3060064
4815	427.3934	425.0683	2.325138	57.13209	0.004678646	-0.06137966	0.02140862	0.77587	0.6824649	1	0.01415368	148.1512	0.02033317	-0.2738574
4816	428.4745	425.3177	3.156747	35.76489	0.006312079	0.02161992	0.01732914	0.8670332	0.756569	1	0.01479073	109.8128	0.01702276	0.1625964
4817	426.7801	423.9915	2.788618	32.59872	0.006664991	0.01790165	0.01868994	0.8812179	0.7686207	1	0.01578406	103.9982	0.01842624	0.1507099
4818	428.4722	425.6526	2.81959	44.62329	0.005511502	-0.05671784	0.01903959	0.8282562	0.7245627	1	0.01448701	125.7637	0.018478	-0.3302468
4819	425.5474	422.5616	2.985851	25.06975	0.007729556	-0.02617574	0.01802632	0.9154787	0.7990782	1	0.01669344	89.67491	0.01789755	-0.3096941
4820	425.8728	421.851	4.021767	29.3003	0.007085329	-0.0930041	0.01391819	0.8961518	0.7816133	1	0.01404386	97.82851	0.01376809	-0.8955776
4821	427.3681	422.8901	4.478014	24.41657	0.007842373	-0.02174826	0.0124718	0.9184725	0.8018694	1	0.01398631	88.38488	0.0123889	-0.2667597
4822	428.1896	424.0128	4.176773	16.77154	0.009581913	-0.02560422	0.01353188	0.9532461	0.8371106	1	0.0161035	72.33912	0.0135023	-0.5476384
4823	428.7974	425.3264	3.470944	25.63356	0.007635382	-0.01807278	0.01621046	0.9128958	0.7966909	1	0.0157336	90.78094	0.01608747	-0.2074845
4824	429.273	425.423	3.849993	23.57116	0.007994743	-0.05130995	0.01476847	0.9223481	0.8055248	1	0.01536686	86.70037	0.01467942	-0.6607688
4825	429.2584	425.4521	3.80628	32.37454	0.006691711	-0.0320254	0.0150853	0.8822281	0.7694887	1	0.0142089	103.5829	0.01487607	-0.2719273
4826	426.8541	422.9263	3.927851	17.01629	0.009509709	-0.05764375	0.01439719	0.9521545	0.8358909	1	0.0165477	72.88837	0.01436424	-1.204789
4827	426.6523	422.329	4.323294	28.55421	0.007189371	-0.004616867	0.01304164	0.8995487	0.7846227	1	0.01369388	96.41277	0.01291004	-0.04596125
4828	428.9097	424.676	4.233679	20.96038	0.008517682	-0.05451259	0.01331448	0.9343013	0.8171499	1	0.01506044	81.37744	0.01325701	-0.8297367
4829	428.7314	424.3822	4.349216	20.39318	0.008643439	-0.01240983	0.0128915	0.9368899	0.8197499	1	0.01492829	80.19345	0.01284015	-0.1966379
4830	427.2071	423.4699	3.737275	32.27456	0.006703709	-0.08760605	0.01507405	0.8826789	0.7698765	1	0.01421633	103.3976	0.01486656	-0.7467201
4831	429.5663	425.5353	4.030956	23.21013	0.008062138	-0.01854404	0.01411319	0.9240031	0.8071012	1	0.01508526	85.9756	0.01403168	-0.2440104
4832	429.0664	425.0009	4.065572	25.04128	0.007734387	-0.003219493	0.01395004	0.9156092	0.7991992	1	0.01468979	89.61889	0.01385069	-0.03814981
4833	428.3287	424.6932	3.635522	25.58375	0.007643585	0.0143624	0.01543252	0.9131239	0.7969009	1	0.01535967	90.68351	0.01531604	0.1653204
4834	429.1702	425.3663	3.803854	23.58707	0.007991806	-0.008374471	0.01492283	0.9222752	0.8054556	1	0.01544412	86.73223	0.01483268	-0.1077451
4835	427.8004	423.5883	4.212079	18.34861	0.009141062	-0.06799537	0.01330556	0.9461708	0.8293766	1	0.0155966	75.82787	0.01326701	-1.26317
4836	428.7622	424.6434	4.118852	26.23739	0.007537632	-0.003465984	0.01376806	0.9101311	0.7941558	1	0.01440684	91.95822	0.01365686	-0.03856713
4837	429.6397	426.17	3.469655	30.83673	0.006881979	-0.03515256	0.01631108	0.8891774	0.7755006	1	0.01498349	100.7192	0.01611075	-0.3171966
4838	428.811	425.8914	2.919558	46.19859	0.005390916	-0.01881966	0.0187388	0.8215071	0.7190875	1	0.01421403	128.5769	0.01814178	-0.1054365
4839	429.2001	425.8235	3.376576	28.71616	0.007166476	-0.02843183	0.01662264	0.8988109	0.7839671	1	0.0154354	96.72079	0.01645244	-0.2809771
4840	429.3184	425.3255	3.992926	28.71616	0.007166476	-0.0250889	0.01433261	0.8988109	0.7839671	1	0.01433278	96.72079	0.01418586	-0.2479406
4841	429.7834	425.992	3.791421	26.36376	0.007517564	-0.03368727	0.01505041	0.9095528	0.793628	1	0.01504276	92.20369	0.01492728	-0.3724524
4842	428.8873	424.5027	4.38457	18.19694	0.009181085	-0.03101283	0.01277621	0.9468551	0.830108	1	0.01531663	75.49731	0.01274013	-0.5835526
4843	426.7085	423.6234	3.085111	25.85475	0.00759921	-0.02722037	0.01766643	0.9118828	0.7957596	1	0.01638603	91.21305	0.01752926	-0.3089109
4844	429.5096	425.6902	3.819417	28.07353	0.007258383	-0.04939811	0.01494446	0.9017404	0.7865766	1	0.01472906	95.49609	0.01480017	-0.5027304
4845	426.4714	421.7018	4.769577	16.23777	0.009744729	-0.01467776	0.01128787	0.9556172	0.8397975	1	0.01483221	71.13047	0.01126564	-0.3307079
4846	429.0627	424.925	4.137671	19.83207	0.008772775	-0.01719752	0.01368405	0.9394459	0.8223509	1	0.01549497	79.01117	0.01363387	-0.2840024
4847	429.2296	425.2881	3.941478	21.24165	0.008457073	-0.02371787	0.0144328	0.9330161	0.815871	1	0.01562429	81.96065	0.01436804	-0.3540832
4848	429.2815	425.2819	3.999585	20.93012	0.008524269	-0.02464394	0.01421701	0.9344395	0.8172878	1	0.01556854	81.31456	0.01415591	-0.3758963
4849	428.8478	425.1816	3.666142	30.49383	0.006926156	0.01258635	0.01540398	0.8907313	0.7768553	1	0.01460756	100.0768	0.01522006	0.1151872
4850	429.4644	425.8381	3.626311	25.96896	0.007580701	-0.02371306	0.01565017	0.9113599	0.79528	1	0.01540385	91.43576	0.0155272	-0.2675206
4851	428.9734	424.7365	4.236914	19.823	0.008774906	-0.0504204	0.01330715	0.9394871	0.8223932	1	0.01528195	78.99198	0.01325843	-0.8332172
4852	428.5832	424.137	4.446142	17.19386	0.009458242	-0.03955869	0.01253538	0.9513609	0.8350105	1	0.01539887	73.28499	0.01250572	-0.8133099
4853	429.6835	425.8327	3.850766	24.8442	0.007768049	-0.02064524	0.01480119	0.9165124	0.8000388	1	0.01516419	89.23053	0.01469802	-0.247285
4854	428.1478	424.6972	3.450685	38.77977	0.006012713	-0.06809481	0.01642529	0.8536806	0.745419	1	0.01405422	115.2803	0.01607363	-0.4653847
4855	426.3319	422.4958	3.836129	16.66859	0.009612735	-0.0210769	0.01477741	0.9537045	0.837626	1	0.01685535	72.10718	0.01474574	-0.4552688
4856	427.6676	423.2161	4.451523	14.76069	0.01023829	-0.02613489	0.01250268	0.9620949	0.847439	1	0.01600038	67.70146	0.01248471	-0.6894819
4857	429.7935	425.9065	3.886972	25.86724	0.007597181	-0.02613489	0.01468816	0.9118256	0.7957072	1	0.01493911	91.23741	0.01457396	-0.2964001
4858	428.9941	425.0054	3.98867	21.20104	0.008465753	-0.05341559	0.01422536	0.9332017	0.8160552	1	0.01551956	81.87661	0.01416189	-0.7996551
4859	429.417	425.9036	3.513409	35.00603	0.006392755	-0.0107744	0.01618567	0.8704183	0.7594236	1	0.01438548	108.427	0.01591389	-0.08314753
4860	428.8889	424.6902	4.198669	21.01974	0.008504797	-0.006981871	0.01343416	0.9340302	0.8168794	1	0.01511654	81.50074	0.0133757	-0.1058343
4861	428.9197	424.6248	4.294897	18.03028	0.009225613	-0.0350496	0.01310697	0.9476062	0.8309145	1	0.0155512	75.13292	0.01307099	-0.6689645
4862	429.5765	425.4854	4.091104	22.75194	0.008149796	-0.02320226	0.01389525	0.9261029	0.8091156	1	0.01504948	85.05086	0.01381937	-0.3139808
4863	428.3193	424.1694	4.149845	21.4125	0.008420803	0.005538841	0.01355111	0.932235	0.8150974	1	0.01510704	82.31367	0.01348889	0.08173601
4864	426.9716	422.8443	4.127361	15.99938	0.009819938	-0.06103227	0.01364057	0.9566714	0.8410097	1	0.01636762	70.5857	0.01361496	-1.408591
4865	420.5848	416.6441	3.940738	11.1983	0.01179187	-0.05072414	0.0143423	0.9769311	0.8674189	1	0.01839144	58.78179	0.01433467	-2.198812
4866	429.3101	425.1315	4.178577	21.79226	0.008341613	-0.01663403	0.013549	0.9304978	0.8133868	1	0.01503466	83.0951	0.01348355	-0.2393309
4867	427.448	422.7481	4.699817	17.46846	0.009380126	-0.02940844	0.01158745	0.9501311	0.8336567	1	0.01474393	73.89529	0.01155863	-0.5897146
4868	428.6719	424.7015	3.970449	20.9956	0.00851003	-0.003579362	0.01426056	0.9341405	0.8169893	1	0.01557933	81.45061	0.0141987	-0.05434842
4869	429.702	426.0562	3.645702	27.34292	0.007366421	-0.03020281	0.01560298	0.9050758	0.7895699	1	0.01516167	94.09552	0.01546238	-0.318178
4870	428.2069	424.0169	4.189928	23.19342	0.008065292	-0.06843513	0.01342727	0.9240796	0.8071744	1	0.01471699	85.94198	0.01334988	-0.9014068
4871	429.309	425.4258	3.883223	22.37389	0.008223989	-0.01876961	0.01464972	0.9278348	0.8107895	1	0.01552283	84.28357	0.01457343	-0.2600924
4872	428.7729	425.6847	3.08823	32.35788	0.006693707	-0.03010906	0.01776884	0.8823032	0.7695533	1	0.01542332	103.5521	0.0175227	-0.2558188
4873	427.8498	424.1781	3.671758	21.7371	0.008352995	-0.06210347	0.01536012	0.9307502	0.8136346	1	0.01601893	82.98187	0.01528646	-0.8968033
4874	426.7154	422.1942	4.521192	13.63152	0.01066626	-0.05456837	0.01219571	0.9669412	0.8535099	1	0.01612964	64.98504	0.01218239	-1.650648
4875	428.059	423.9911	4.067926	27.84221	0.00729217	-0.06720482	0.01394065	0.9027959	0.7875212	1	0.01425886	95.05362	0.01380893	-0.6913781
4876	429.0562	424.7284	4.327777	21.96978	0.008305253	-0.03715829	0.01301578	0.9296853	0.8125912	1	0.0147037	83.45889	0.01295143	-0.5284568
4877	427.8035	423.838	3.965534	20.75685	0.008562253	-0.07420971	0.01419358	0.9352307	0.8180795	1	0.01559032	80.95383	0.01413403	-1.145755
4878	429.0949	424.9216	4.173222	23.03854	0.008094682	-0.05241467	0.01356564	0.9247895	0.8078537	1	0.01481955	85.62995	0.0134889	-0.6969066
4879	427.4851	423.5471	3.937967	18.6827	0.009054531	-0.06550569	0.01433322	0.9446612	0.8277745	1	0.0161109	76.55253	0.01428932	-1.18372
4880	426.0675	421.7238	4.343669	28.78467	0.007156843	-0.05850424	0.01297268	0.8984988	0.7836901	1	0.0136267	96.85097	0.01283903	-0.5763897
4881	427.88	424.303	3.576955	23.03202	0.008095924	0.002281376	0.01570106	0.9248194	0.8078824	1	0.01594456	85.61681	0.01561231	0.03034527
4882	427.5979	423.4419	4.155997	15.91598	0.009846627	-0.02446213	0.0136015	0.9570395	0.8414356	1	0.01636636	70.39438	0.01357639	-0.5694096
4883	428.3734	425.4185	2.954846	48.57198	0.005218979	-0.03912511	0.01868576	0.8114225	0.7109424	1	0.01396571	132.8128	0.01802126	-0.207475
4884	428.7909	425.4166	3.374285	28.62277	0.007179658	0.00114305	0.01653585	0.8992363	0.784345	1	0.0154092	96.54321	0.01636795	0.01134387
4885	429.1885	425.2362	3.952291	28.49525	0.007197751	-0.007364988	0.01443205	0.8998174	0.7848617	1	0.01441377	96.30052	0.0142872	-0.07351565
4886	429.3378	425.1047	4.233127	22.74173	0.008151777	-0.03519434	0.01337567	0.9261497	0.8091606	1	0.01476723	85.0302	0.01330273	-0.4765632
4887	427.4618	423.4345	4.027292	23.61031	0.00798752	-0.08377275	0.01391736	0.9221686	0.8053544	1	0.01491075	86.77877	0.01383305	-1.076336
4888	429.6628	426.0898	3.573004	31.14595	0.006842706	-0.04080311	0.01592561	0.8877774	0.7742835	1	0.01476308	101.2972	0.01572504	-0.3635908
4889	429.7287	425.9572	3.771442	27.69086	0.007314484	-0.04080311	0.01513596	0.9034867	0.7881408	1	0.01488031	94.76364	0.01499497	-0.422772
4890	429.5766	425.7615	3.815058	25.15962	0.007714349	-0.0140578	0.01492034	0.9150669	0.7986963	1	0.01517239	89.85167	0.01481271	-0.1655162
4891	423.8695	420.0169	3.85253	15.42973	0.01000634	0.008202243	0.0145812	0.9591776	0.8439385	1	0.01708241	69.27082	0.0145569	0.2009253
4892	427.0954	422.7049	4.390466	19.63083	0.00882042	0.01000596	0.01261266	0.9403611	0.823291	1	0.01491637	78.58437	0.0125678	0.1677757
4893	426.6991	422.4924	4.206683	22.86598	0.008127751	0.02427599	0.0132035	0.9255804	0.8086128	1	0.01465024	85.28154	0.01313037	0.3262041
4894	428.5706	424.5482	4.022384	19.47539	0.008857697	-0.05409704	0.01408314	0.9410675	0.8240199	1	0.0157952	78.25366	0.01403423	-0.9179493
4895	428.927	424.9435	3.983524	21.05843	0.008496424	-0.00904218	0.01423696	0.9338534	0.8167032	1	0.01555399	81.58105	0.01417467	-0.1366991
4896	428.9255	425.4079	3.517526	32.63836	0.006660292	-0.06525558	0.01606955	0.8810393	0.7684674	1	0.01463064	104.0716	0.01584214	-0.5485474
4897	428.9809	424.8261	4.154803	26.97472	0.007422374	-0.02705264	0.01371168	0.9067584	0.7910895	1	0.01426697	93.38618	0.01359247	-0.290135
4898	428.8334	424.5224	4.311038	23.40312	0.008025932	-0.01923971	0.01307991	0.9231184	0.8062574	1	0.01448989	86.36345	0.0130026	-0.2502513
4899	429.5731	426.0118	3.561291	31.97369	0.006740115	-0.04434544	0.01597695	0.8840363	0.771046	1	0.01467559	102.8391	0.0157621	-0.3824078
4900	429.0714	424.9548	4.116533	19.32297	0.008894657	-0.03909291	0.0137723	0.9417596	0.8247369	1	0.01565247	77.92849	0.01372558	-0.6712341
4901	429.4804	425.4772	4.003146	25.66844	0.00762965	-0.04639688	0.01424164	0.912736	0.7965438	1	0.01474169	90.84915	0.01413319	-0.5316842
4902	429.3662	425.2047	4.161547	21.93234	0.008312888	-0.04470639	0.0136198	0.9298567	0.8127588	1	0.01504791	83.38224	0.01355278	-0.6373576
4903	429.0778	425.7982	3.279659	39.34133	0.005960349	-0.002232393	0.0171189	0.8512109	0.7433737	1	0.01428528	116.293	0.01673992	-0.01500374
4904	429.1959	425.926	3.269822	40.10852	0.005890385	-0.01669271	0.01723136	0.8478459	0.7405945	1	0.01424776	117.6744	0.01683243	-0.1097092
4905	429.6786	425.6771	4.00154	25.46552	0.00766315	-0.03562976	0.01426172	0.9136655	0.7974003	1	0.01478443	90.452	0.01415541	-0.4126942
4906	429.4174	426.0428	3.374651	37.06165	0.006179359	-0.03426885	0.01678693	0.8612709	0.751737	1	0.01440364	112.1714	0.01646385	-0.2470199
4907	429.0719	424.9797	4.092216	27.34571	0.007366002	-0.04170739	0.01394247	0.905063	0.7895585	1	0.0143318	94.10087	0.0138168	-0.4393167
4908	428.497	425.6413	2.855716	44.08675	0.005553845	-0.05772648	0.01887998	0.8305651	0.7264408	1	0.01448147	124.8049	0.01833797	-0.3407001
4909	427.8819	423.6779	4.203921	28.94786	0.007134023	-0.04405386	0.01354415	0.8977557	0.7830314	1	0.01390138	97.16077	0.01340256	-0.4308686
4910	428.5797	424.9762	3.603431	33.04414	0.006612625	-0.07000936	0.01572733	0.8792129	0.766902	1	0.01442213	104.8218	0.01549788	-0.5796094
4911	429.1939	425.2057	3.988239	20.57048	0.008603607	-0.03542562	0.01425914	0.9360813	0.8189341	1	0.01566397	80.56472	0.01420088	-0.554229
4912	426.7493	421.9896	4.759741	17.13882	0.009474114	-0.02012351	0.01134494	0.951607	0.835283	1	0.01466173	73.16222	0.01131837	-0.4158352
4913	429.2152	425.2687	3.946484	29.59864	0.007044728	-0.04075324	0.0145149	0.8947953	0.7804176	1	0.01430059	98.39233	0.01435425	-0.3873708
4914	425.3141	422.8075	2.506642	33.33663	0.006578751	0.01751016	0.01978844	0.8778979	0.7657777	1	0.01613588	105.3615	0.01949342	0.1434059
4915	428.7389	425.4201	3.318819	39.74451	0.005923359	0.006921066	0.01692524	0.8494412	0.741911	1	0.01416011	117.0193	0.01654158	0.04596918
4916	428.911	425.0574	3.853655	29.7906	0.007018896	-0.05965192	0.01480289	0.893923	0.7796505	1	0.01441527	98.75445	0.01463632	-0.5623454
4917	429.1689	425.8622	3.306689	30.0345	0.006986398	-0.03358874	0.01690624	0.8928153	0.7786785	1	0.01536969	99.21381	0.01671202	-0.3133726
4918	429.649	426.0383	3.61073	27.50408	0.007342254	-0.03224149	0.01573516	0.9043396	0.7889072	1	0.01520076	94.40523	0.01559117	-0.3370413
4919	428.406	425.3188	3.087131	47.18193	0.00531832	-0.01289991	0.01810493	0.8173166	0.7156982	1	0.01387716	130.332	0.01750071	-0.07061352
4920	425.0465	422.6378	2.40866	60.92983	0.004471052	-0.1073673	0.02078198	0.7604927	0.6702158	1	0.01363212	155.03	0.01958985	-0.4482841
4921	425.8737	423.2076	2.666047	38.98514	0.005993447	-0.1081507	0.01901368	0.8527768	0.74467	1	0.01509686	115.6508	0.01860157	-0.7346033
4922	426.6749	423.8603	2.814663	48.52102	0.005222555	0.05008205	0.0186267	0.811638	0.711116	1	0.0139484	132.7219	0.01796582	0.2658819
4923	428.2253	425.3939	2.831405	45.19357	0.005467217	0.02095168	0.01881403	0.8258078	0.722574	1	0.01434297	126.7824	0.01824316	0.1202791
4924	428.8291	425.384	3.445039	25.98568	0.007577999	-0.03378693	0.01632791	0.9112833	0.7952099	1	0.01573105	91.46836	0.0161994	-0.3808408
4925	429.7304	426.1545	3.575931	30.44462	0.006932551	-0.01808796	0.01589297	0.8909545	0.7770502	1	0.01484445	99.98443	0.01570399	-0.1658753
4926	427.2145	423.7233	3.49115	33.64459	0.006543514	-0.09423235	0.01594716	0.8765148	0.7645976	1	0.01444648	105.9289	0.01570399	-0.7631066
4927	428.3809	424.1159	4.26498	25.32671	0.007686277	-0.008601862	0.0132382	0.9143014	0.7979876	1	0.01426552	90.17983	0.01314098	-0.1003734
4928	429.4204	425.9739	3.446558	35.12762	0.006379672	-0.04370572	0.01646564	0.8698753	0.7589649	1	0.01449451	108.6493	0.01618684	-0.3358757
4929	429.2246	425.8177	3.40685	33.25617	0.006588029	0.003983059	0.01647755	0.8782595	0.7660866	1	0.01473463	105.2131	0.01623334	0.03271761
4930	428.291	424.7101	3.580877	40.01631	0.0058987	-0.03572823	0.01607516	0.8482498	0.7409276	1	0.01377117	117.5085	0.01570498	-0.235441
4931	427.8163	424.7587	3.057604	29.15382	0.007105471	-0.03275819	0.01782515	0.8968183	0.7822019	1	0.01591578	97.5512	0.01763538	-0.3174805
4932	426.3401	423.4104	2.929734	31.53905	0.006793532	-0.08994272	0.01805806	0.8859995	0.7727423	1	0.01566385	102.0305	0.01782338	-0.7889677
4933	429.4418	425.7239	3.717933	32.8776	0.006632092	-0.02897215	0.01542171	0.8799621	0.7675436	1	0.01430232	104.5141	0.0151995	-0.2413584
4934	428.7273	425.2509	3.476365	27.97968	0.007272045	-0.06386428	0.0161536	0.9021685	0.7869595	1	0.01532773	95.31668	0.01599899	-0.652799
4935	427.5532	424.2971	3.256125	47.47954	0.005296735	-0.04762753	0.0174759	0.8160518	0.7146765	1	0.01360626	130.8631	0.01688457	-0.2589182
4936	427.5518	424.6161	2.935755	31.69283	0.00677452	-0.05703598	0.01827742	0.8853046	0.7721412	1	0.01573663	102.3168	0.01803698	-0.4972821
4937	428.8323	425.5924	3.239861	38.94426	0.005997271	-0.0590206	0.01727404	0.8529566	0.7448189	1	0.01439424	115.5771	0.01690054	-0.4013822
4938	429.3689	426.052	3.316903	32.81595	0.006639333	-0.007258754	0.01686518	0.8802397	0.7677815	1	0.01496486	104.4001	0.01662329	-0.06061067
4939	428.5895	425.3711	3.218372	37.21146	0.006164425	0.0199252	0.01714371	0.860607	0.7511823	1	0.0145383	112.4431	0.0168106	0.1429427
4940	428.3436	425.841	2.502657	48.24713	0.005241862	-0.02555811	0.0204423	0.8127969	0.7120502	1	0.01463938	132.233	0.0197259	-0.1365261
4941	428.404	425.5125	2.89154	34.82712	0.006412115	-0.02689317	0.01856351	0.8712178	0.7600996	1	0.01542928	108.0996	0.01825563	-0.2088267
4942	428.05	423.6727	4.377321	24.07199	0.007903584	-0.01149854	0.01281757	0.9200521	0.8033534	1	0.0142341	87.70037	0.01273565	-0.1438254
4943	428.7454	425.129	3.61638	34.9025	0.006403942	0.006831392	0.0157073	0.8708809	0.7598147	1	0.0141837	108.2376	0.01544543	0.05290767
4944	428.8894	424.4814	4.407982	19.14313	0.008938798	-0.03854726	0.01269248	0.9425756	0.8255858	1	0.01506357	77.54367	0.01265063	-0.67127
4945	427.3903	423.0948	4.295467	18.83217	0.009016523	0.008335123	0.01297169	0.9439847	0.8270616	1	0.01529441	76.87522	0.01293099	0.148801
4946	429.3803	425.9469	3.43335	30.63296	0.006908151	-0.005457076	0.01638283	0.8901006	0.776305	1	0.01504494	100.3376	0.01618496	-0.04965521
4947	429.4676	425.8697	3.59798	27.42765	0.007353691	-0.01136457	0.01574467	0.9046887	0.7892213	1	0.01521719	94.25841	0.01560164	-0.1192364
4948	428.1201	423.9405	4.179587	17.24671	0.009443071	-0.01417794	0.01350107	0.9511244	0.8347493	1	0.01596819	73.40273	0.01346882	-0.2900823
4949	429.1636	425.8918	3.271731	33.0176	0.006615718	-0.05083531	0.01706092	0.8793322	0.7670041	1	0.01502466	104.7728	0.0168125	-0.4212832
4950	424.3727	420.5947	3.777947	18.28317	0.009158273	-0.09510263	0.01467493	0.9464662	0.8296919	1	0.01639494	75.68536	0.01463288	-1.776496
4951	426.737	422.5817	4.155244	17.73804	0.009305118	0.01129875	0.01346115	0.9489209	0.8323364	1	0.01582767	74.49096	0.01342603	0.2212013
4952	428.003	423.5652	4.437851	16.74723	0.009589167	-0.05555208	0.0125205	0.9533544	0.8372322	1	0.01549588	72.2844	0.01249326	-1.19094
4953	429.1657	424.9756	4.190165	23.72247	0.007966922	-0.01381049	0.01351716	0.9216545	0.8048669	1	0.01467584	87.00313	0.01343419	-0.1762766
4954	428.0603	423.9709	4.089467	17.26058	0.0094391	-0.02074066	0.01384961	0.9510623	0.8346808	1	0.01616959	73.43361	0.01381644	-0.423818
4955	429.5952	426.0704	3.524827	30.2569	0.006957075	-0.04273926	0.01608682	0.891806	0.7777945	1	0.0149611	99.63198	0.01589851	-0.3950241
4956	428.5175	424.8415	3.675991	25.00495	0.007740566	0.009652795	0.01531107	0.9157757	0.7993538	1	0.01539587	89.54736	0.01520246	0.1146082
4957	429.308	425.4918	3.816204	27.61549	0.007325658	-0.05651138	0.01492444	0.9038308	0.7884498	1	0.01478725	94.6191	0.01478641	-0.5876248
4958	429.3122	425.2094	4.10277	26.17388	0.007547767	-0.03808501	0.01389371	0.9104218	0.7944214	1	0.01448216	91.83474	0.01378222	-0.4251594
4959	426.3811	422.8598	3.521315	21.52237	0.008397692	-0.07530193	0.01583013	0.9317325	0.8146013	1	0.01630562	82.5402	0.01575636	-1.103043
4960	429.7776	425.8838	3.893818	26.48607	0.007498267	-0.03360454	0.01467348	0.9089932	0.7931181	1	0.01483413	92.44098	0.01455195	-0.369253
4961	427.3218	422.7951	4.526709	17.04905	0.009500157	-0.06366049	0.01215139	0.9520082	0.8357282	1	0.01519474	72.96166	0.0121234	-1.326486
4962	429.525	425.573	3.952002	22.31698	0.008235311	-0.02928411	0.01440999	0.9280955	0.8110425	1	0.01540589	84.1677	0.01433548	-0.4072641
4963	426.7774	423.0251	3.75224	20.89665	0.008531573	0.01833669	0.01491582	0.9345924	0.8174406	1	0.0159534	81.24494	0.01485201	0.280345
4964	426.957	422.9531	4.003919	19.59685	0.008828534	-0.08158821	0.0139841	0.9405156	0.8234502	1	0.01571363	78.51215	0.01393462	-1.371589
4965	428.0959	424.033	4.062948	18.95585	0.008985392	-0.002649057	0.01389739	0.9434246	0.8264734	1	0.01580339	77.14156	0.01385291	-0.04682344
4966	429.1907	425.1021	4.088622	26.58618	0.007482564	-0.01465294	0.0139284	0.9085352	0.7927014	1	0.01443746	92.63498	0.01381188	-0.1602031
4967	425.2749	420.4251	4.849758	18.69334	0.009051811	-0.02061962	0.01100909	0.9446131	0.8277237	1	0.01411752	76.57552	0.01097532	-0.3722831
4968	428.363	424.0865	4.276525	17.25004	0.009442117	-0.0513975	0.0131381	0.9511095	0.8347328	1	0.01575128	73.41014	0.01310669	-1.051278
4969	427.4874	423.7763	3.711097	23.13016	0.008077263	0.0198563	0.01507758	0.9243696	0.8074516	1	0.01560677	85.81461	0.01499134	0.2625439
4970	428.3293	425.6326	2.696748	40.16206	0.005885568	-0.03856855	0.01943961	0.8476114	0.7404012	1	0.01512701	117.7707	0.01898818	-0.2530934
4971	427.7632	425.2927	2.470441	42.60745	0.005674163	-0.03670652	0.02039068	0.8369578	0.7316556	1	0.01521184	122.1585	0.01984864	-0.2251351
4972	426.8876	424.7773	2.110273	51.9993	0.004988975	-0.06724223	0.02203307	0.7970358	0.6993823	1	0.01482717	138.9358	0.02112543	-0.331301
4973	428.8513	425.8132	3.038108	42.99522	0.005642102	0.0007617732	0.01811219	0.8352783	0.7302833	1	0.01429621	122.8527	0.01762074	0.004624607
