Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
15364	0	357.208	352.9222	4.285705	7.411017	0.01452115	-0.05975013	0.01302159	0.9903586	0.8922905	1	0.01944677	47.73362	0.01302037	-6.197228
15365	1	359.3719	356.1416	3.230291	11.59602	0.01158461	-0.04532074	0.01697293	0.975351	0.8650571	1	0.01983052	59.83346	0.01696262	-1.838645
15366	0	355.343	351.1548	4.188175	9.503623	0.01281296	-0.0784755	0.01327148	0.9833553	0.8779534	1	0.01844164	54.09736	0.01326781	-4.714737
15367	1	359.4186	355.8739	3.544717	9.575663	0.01276421	-0.03626069	0.0158168	0.9830939	0.8774884	1	0.02009423	54.30396	0.01581228	-2.144826
15368	0	359.2154	355.9077	3.307722	11.16239	0.01181111	-0.02759944	0.01669768	0.9770726	0.8676341	1	0.01986042	58.68602	0.01668891	-1.203775
15369	1	357.2194	353.2446	3.974717	10.95789	0.01192245	-0.01277136	0.01421475	0.9778742	0.8688655	1	0.01841058	58.13797	0.01420779	-0.5772163
15370	0	358.403	354.7895	3.613522	8.610913	0.0134661	-0.06587039	0.01546378	0.9864916	0.8838621	1	0.02040769	51.47347	0.01546096	-4.876237
15371	1	358.7423	354.6959	4.046444	8.811054	0.0133112	-0.05302506	0.01393631	0.9858058	0.8825128	1	0.01926183	52.07247	0.0139335	-3.735698
15372	0	357.7129	354.9381	2.774807	12.64266	0.01108551	-0.02209181	0.01868538	0.9710875	0.8590138	1	0.02035372	62.52733	0.01866976	-0.7640926
15373	1	358.1161	354.0277	4.088361	7.095107	0.01484211	-0.05612249	0.01376309	0.9912987	0.8946179	1	0.02021254	46.70139	0.01376205	-6.449882
15374	0	358.9767	355.7	3.276685	11.58004	0.01159274	-0.06316572	0.01673315	0.975415	0.8651513	1	0.01969685	59.79151	0.01672304	-2.569276
15375	1	358.1514	353.9336	4.21784	8.381821	0.01365009	-0.04495825	0.01332753	0.9872631	0.8854251	1	0.01907469	50.77967	0.01332536	-3.529762
15376	0	358.5413	355.226	3.315244	13.17509	0.01085409	-0.07033788	0.01655678	0.9688677	0.8560271	1	0.01895831	63.86044	0.01654073	-2.259325
15377	1	357.8628	354.669	3.193794	14.48435	0.01033856	-0.0774561	0.01696332	0.9632905	0.8489051	1	0.01872839	67.04486	0.01694046	-2.109974
15378	0	356.7213	353.3347	3.386618	18.02232	0.009227755	-0.04951037	0.0164278	0.9476421	0.8309531	1	0.01741217	75.11548	0.01638277	-0.9456133
15379	1	359.1608	355.7636	3.397229	13.11452	0.01087973	-0.02406588	0.01637389	0.9691218	0.8563641	1	0.01887556	63.70997	0.01635828	-0.7793811
15380	0	357.6248	354.7128	2.912047	10.60504	0.01212191	-0.0476288	0.01814652	0.9792409	0.8710157	1	0.02097477	57.18134	0.0181387	-2.294354
15381	1	357.8748	355.3595	2.515305	16.27019	0.009734621	-0.04203273	0.01969463	0.9554735	0.8396332	1	0.01958161	71.20433	0.01965558	-0.9439942
15382	0	357.5491	353.6005	3.948616	12.20334	0.01128739	-0.05372994	0.01430782	0.9728944	0.8615214	1	0.01797209	61.40898	0.01429731	-1.982244
15383	1	358.9111	355.5944	3.316741	11.75578	0.01150426	-0.01776516	0.01665165	0.9747097	0.8641189	1	0.0195737	60.25137	0.016641	-0.7024501
15384	0	358.012	353.8496	4.162415	6.818039	0.01514164	-0.03721924	0.01353673	0.9920931	0.8967012	1	0.02024689	45.77755	0.01353588	-4.70721
15385	1	358.279	354.163	4.115956	7.252938	0.01467916	-0.03442005	0.01371136	0.9908334	0.893449	1	0.02006346	47.21982	0.01371021	-3.754954
15386	0	358.5237	354.9923	3.5314	9.079066	0.01311174	-0.06579937	0.01576793	0.9848714	0.8807288	1	0.02033445	52.86463	0.01576432	-4.34933
15387	1	359.219	355.7279	3.491071	13.37109	0.01077229	-0.0428646	0.01602478	0.968043	0.8549414	1	0.01858083	64.34537	0.01600842	-1.34132
15388	0	355.7078	351.6727	4.035037	5.376981	0.01705418	-0.02989709	0.01399902	0.9957096	0.9082816	1	0.0218514	40.64383	0.01399877	-6.968319
15389	1	357.7837	353.959	3.824717	10.77949	0.0120221	-0.07309925	0.01465232	0.9785679	0.8699485	1	0.01876975	57.65607	0.01464559	-3.410734
15390	0	358.1541	354.3634	3.790776	10.16577	0.01238428	-0.01246207	0.01488496	0.9809108	0.8737398	1	0.01920101	55.96993	0.01487953	-0.6528346
15391	1	359.1684	355.4226	3.745847	9.813162	0.01260726	-0.02591425	0.01507758	0.9822241	0.8759669	1	0.01949805	54.98001	0.01507281	-1.457828
15392	0	358.4859	354.7792	3.706634	7.516989	0.01441801	-0.05121795	0.01518336	0.9900354	0.8915207	1	0.02092433	48.0751	0.01518186	-5.13999
15393	1	359.2771	355.9903	3.286822	11.40175	0.01168453	-0.02914834	0.01677714	0.9761258	0.866206	1	0.01980065	59.3218	0.01676758	-1.220916
15394	0	359.5044	355.7576	3.746871	9.132618	0.01307292	-0.04037862	0.01506812	0.9846825	0.8803754	1	0.01984865	53.02159	0.01506458	-2.636112
15395	1	358.1223	354.2534	3.868863	6.976153	0.01496854	-0.03345904	0.01461712	0.9916433	0.8955074	1	0.02091874	46.30695	0.0146161	-4.003859
15396	0	359.4058	356.0114	3.394487	10.23152	0.01234396	-0.04037862	0.01636855	0.9806632	0.8733287	1	0.02010237	56.15274	0.01636243	-2.088178
15397	1	357.8146	353.6346	4.179936	9.589197	0.01275511	-0.04965844	0.01345985	0.9830446	0.8774012	1	0.01853008	54.34269	0.01345598	-2.928776
15398	0	356.9047	354.5629	2.341834	16.21901	0.00975059	-0.01989493	0.02035317	0.9557002	0.8398926	1	0.01992262	71.08772	0.02031323	-0.4490979
15399	1	356.1524	352.1052	4.047225	9.711674	0.01267363	-0.00406419	0.01390822	0.9825972	0.8766149	1	0.01877592	54.69206	0.013904	-0.2335372
15400	0	358.9461	355.0454	3.900709	7.963954	0.01400567	-0.05265525	0.01446875	0.9886315	0.8883303	1	0.02013179	49.49048	0.01446688	-4.631688
15401	1	358.3757	355.1146	3.261098	11.14315	0.01182146	-0.07163058	0.01673725	0.9771483	0.8677495	1	0.01989265	58.63466	0.01672851	-3.134581
15402	0	358.4626	354.5497	3.912905	7.446328	0.01448654	-0.05709128	0.01440454	0.9902513	0.8920334	1	0.020429	47.84766	0.01440317	-5.856304
15403	1	359.5979	356.1665	3.43142	11.14315	0.01182146	-0.04875081	0.01621879	0.9771483	0.8677495	1	0.01958212	58.63466	0.01621032	-2.133354
15404	0	356.6646	352.8301	3.834424	12.53127	0.01113572	-0.07473396	0.01461345	0.9715478	0.8596458	1	0.01804058	62.24541	0.01460162	-2.626653
15405	1	359.0984	355.3215	3.776881	11.51504	0.01162596	-0.03481584	0.01497397	0.9756747	0.8655349	1	0.01865941	59.62065	0.01496511	-1.431259
15406	0	358.8284	355.7451	3.083335	16.05622	0.009801858	-0.0435031	0.01755164	0.9564203	0.84072	1	0.01854932	70.71589	0.0175183	-0.9982423
15407	1	359.2205	355.8637	3.356761	14.06302	0.01049686	-0.03927468	0.01653	0.9651019	0.8511645	1	0.01862864	66.03374	0.01650987	-1.12541
15408	0	359.0541	355.9015	3.152589	13.83094	0.01058702	-0.0232364	0.01728272	0.9660932	0.8524219	1	0.01912969	65.47141	0.01726285	-0.6853028
15409	1	357.6249	354.0244	3.600529	13.2408	0.01082648	-0.00627748	0.0155748	0.9685917	0.8556624	1	0.01836411	64.02334	0.01555944	-0.1998668
15410	0	357.6692	354.466	3.203235	14.60917	0.01029293	-0.07946229	0.01691318	0.9627511	0.8482414	1	0.01865937	67.34208	0.01688971	-2.133281
15411	1	358.7682	355.037	3.73123	9.552906	0.01277955	-0.01980549	0.01512056	0.9831766	0.8776351	1	0.01965878	54.23877	0.01511628	-1.177257
15412	0	358.2803	354.5263	3.754087	10.47089	0.01220032	-0.07115505	0.01492326	0.9797547	0.8718419	1	0.01908237	56.81385	0.01491714	-3.514644
15413	1	359.4184	356.1354	3.282948	12.84616	0.01099542	-0.05055903	0.01677058	0.9702428	0.8578657	1	0.01920414	63.03965	0.01675573	-1.699052
15414	0	359.1466	355.898	3.248547	11.48895	0.01163937	-0.05738886	0.01686475	0.9757787	0.8656892	1	0.01981389	59.55194	0.01685486	-2.36936
15415	1	357.7173	355.0083	2.708989	18.46014	0.009111929	-0.01036633	0.01894857	0.9456672	0.8288405	1	0.01858268	76.0703	0.01889263	-0.1907933
15416	0	356.4429	353.6073	2.835556	20.02368	0.008728036	-0.07708077	0.01835198	0.9385737	0.8214594	1	0.01789842	79.41617	0.01828273	-1.254849
15417	1	358.3428	355.6786	2.664224	16.71982	0.009597365	-0.04128118	0.0191346	0.9534765	0.8373694	1	0.01916464	72.22265	0.01909318	-0.8873187
15418	0	356.5648	353.8624	2.702404	14.04487	0.01050384	0.004761728	0.01885789	0.9651796	0.8512625	1	0.01990378	65.98989	0.01883502	0.1367511
15419	1	355.3081	351.7609	3.547267	17.13074	0.009476449	-0.071716	0.01571912	0.9516431	0.835323	1	0.01726044	73.14419	0.01568236	-1.483057
15420	0	357.3246	354.9435	2.381081	21.10934	0.008485443	-0.04286816	0.02025975	0.9336208	0.8164717	1	0.01854254	81.68662	0.02017048	-0.6458071
15421	1	357.6238	354.6486	2.975191	11.50332	0.01163198	-0.07195967	0.01779837	0.9757214	0.8656042	1	0.02034848	59.5898	0.01778788	-2.963917
15422	0	357.052	353.3539	3.698142	15.26829	0.01006097	-0.0320712	0.01528491	0.9598843	0.844777	1	0.01753745	68.89469	0.01526032	-0.7994678
15423	1	359.055	355.9125	3.142527	11.50332	0.01163198	-0.03452766	0.01731261	0.9757214	0.8656042	1	0.02006888	59.5898	0.01730241	-1.422145
15424	0	355.7635	351.9872	3.77633	8.503888	0.01355114	0.001955732	0.01486521	0.9868538	0.8845898	1	0.0200719	51.15045	0.01486265	0.1487679
15425	1	359.5265	356.1206	3.405869	10.87808	0.01196674	-0.035168	0.01633475	0.9781852	0.869349	1	0.01977239	57.92282	0.01632698	-1.612118
15426	0	358.381	354.9815	3.399572	8.468991	0.01357922	-0.04678759	0.01632924	0.9869712	0.884828	1	0.02105888	51.04471	0.01632647	-3.5911
15427	1	358.8701	355.3879	3.482193	14.22121	0.01043663	-0.03681104	0.01607073	0.9644235	0.8503127	1	0.01831526	66.41482	0.01605039	-1.034701
15428	0	357.7599	355.0859	2.674037	13.26884	0.01081475	-0.05028212	0.01904881	0.9684737	0.8555069	1	0.02029818	64.09277	0.01902987	-1.594928
15429	1	359.1554	355.5586	3.596771	8.720357	0.01338075	-0.0381965	0.01562003	0.9861179	0.8831224	1	0.02044542	51.80183	0.01561702	-2.751494
15430	0	356.8381	354.242	2.59613	18.04876	0.009220647	-0.08172235	0.01919601	0.947523	0.830825	1	0.01881487	75.17338	0.01914315	-1.557297
15431	1	358.6194	354.4876	4.131883	8.349018	0.01367705	-0.04228809	0.01364905	0.9873724	0.8856506	1	0.01932246	50.6796	0.01364687	-3.348852
15432	0	356.3167	354.2455	2.071226	22.43301	0.008212272	-0.00991236	0.02144419	0.9275641	0.810527	1	0.01876729	84.40382	0.02133168	-0.1368431
15433	1	358.8861	355.0252	3.860919	11.3359	0.01171896	-0.04272353	0.01465575	0.9763872	0.8665975	1	0.01853376	59.1475	0.01464758	-1.809336
15434	0	355.6158	353.5816	2.034165	26.5616	0.007486412	-0.00800734	0.02165117	0.9086477	0.7928037	1	0.01800498	92.58737	0.02147049	-0.08765337
15435	1	357.7337	354.4633	3.270457	10.64661	0.01209791	-0.007342431	0.01678243	0.979081	0.8707607	1	0.02015105	57.29477	0.01677508	-0.3509936
15436	0	355.91	353.9093	2.000698	21.70778	0.008359062	-0.06880806	0.02163059	0.9308843	0.8137663	1	0.01901638	82.92165	0.02152726	-0.9955495
15437	1	359.2632	356.1593	3.103882	12.9865	0.01093448	-0.03704973	0.01746297	0.9696575	0.8570787	1	0.01954218	63.39095	0.01744689	-1.221052
15438	0	358.0187	354.7943	3.224461	17.34385	0.009415356	-0.03260017	0.01704883	0.9506895	0.8342699	1	0.01791763	73.6188	0.01700738	-0.6611202
15439	1	358.5876	355.4052	3.182461	10.16985	0.01238177	-0.05307008	0.01712023	0.9808955	0.8737143	1	0.02059023	55.98127	0.01711398	-2.777887
15440	0	357.374	354.4597	2.914261	19.55159	0.008839371	-0.01427199	0.01820046	0.9407213	0.8236623	1	0.0179377	78.41589	0.0181365	-0.2407608
15441	1	359.4541	355.6822	3.771924	9.37141	0.01290386	-0.05056738	0.01495395	0.9838319	0.8788113	1	0.01964503	53.71628	0.01495004	-3.127609
15442	0	358.1371	355.1813	2.955813	14.188	0.0104492	-0.07218226	0.01788546	0.9645661	0.8504912	1	0.01933333	66.33496	0.01786301	-2.037096
15443	1	359.4901	356.1685	3.321585	11.14254	0.01182179	-0.04385391	0.01663604	0.9771507	0.8677531	1	0.01983269	58.63302	0.01662736	-1.919266
15444	0	355.685	352.8983	2.786625	14.97763	0.01016145	-0.100569	0.01825664	0.9611523	0.8462965	1	0.01926208	68.21343	0.01822908	-2.588802
15445	1	358.7546	355.2509	3.503762	12.9679	0.0109425	-0.01766473	0.01596818	0.9697352	0.8571827	1	0.01869395	63.34449	0.01595355	-0.5836727
15446	0	357.2851	354.6724	2.612705	21.61681	0.008377958	-0.03593146	0.01939027	0.9313006	0.8141757	1	0.01802503	82.73462	0.01929876	-0.5230241
15447	1	359.1588	356.0848	3.073937	13.3764	0.0107701	-0.05006266	0.01755091	0.9680206	0.8549121	1	0.01944351	64.35846	0.01753296	-1.565465
15448	0	356.1194	352.6407	3.478739	10.31393	0.01229395	-0.0933799	0.01574351	0.9803517	0.872815	1	0.01967486	56.38114	0.01573743	-4.752557
15449	1	355.246	352.9569	2.289081	19.83315	0.008772522	-0.09738652	0.02022725	0.9394409	0.8223459	1	0.01883847	79.01345	0.02015307	-1.608125
15450	0	357.4813	353.4399	4.041394	6.637584	0.01534666	-0.02728237	0.01398094	0.9925947	0.8980804	1	0.02071525	45.166	0.01398017	-3.684169
15451	1	354.9145	353.0791	1.835408	26.7171	0.007462149	-0.07443675	0.02232501	0.9079364	0.7921573	1	0.01825336	92.88842	0.02213579	-0.8085362
15452	0	358.4543	354.6432	3.811097	8.611781	0.01346542	-0.06648143	0.01473538	0.9864886	0.8838562	1	0.01992075	51.47609	0.01473269	-4.920395
15453	1	356.0192	353.9664	2.052782	17.66879	0.009324232	-0.02862765	0.0214973	0.9492321	0.8326748	1	0.02002228	74.33826	0.02144189	-0.5638925
15454	0	359.3188	355.4777	3.841087	8.733747	0.01337041	-0.03697901	0.01472473	0.986072	0.8830322	1	0.01984317	51.84187	0.01472187	-2.655006
15455	1	358.3683	355.6003	2.768036	16.92193	0.009537369	-0.0234546	0.0187454	0.9525757	0.8363602	1	0.01890935	72.67698	0.01870324	-0.4945688
15456	0	353.702	350.3859	3.316086	22.33589	0.008231544	-0.03557753	0.01675868	0.9280089	0.8109584	1	0.01661023	84.20622	0.01667183	-0.4941934
15457	1	356.4151	354.2232	2.191888	24.45884	0.007834946	-0.02239941	0.02104238	0.9182787	0.8016879	1	0.01815852	88.46866	0.02090185	-0.2740951
15458	0	356.6558	354.5753	2.080511	20.71124	0.008572326	-0.04042476	0.02142114	0.9354389	0.8182884	1	0.01916398	80.85871	0.02133185	-0.6261476
15459	1	357.5585	355.0511	2.507408	19.93696	0.008748209	-0.01979454	0.0197586	0.9389685	0.8218624	1	0.01859314	79.23304	0.01968501	-0.324333
15460	0	357.6337	354.6963	2.937439	15.16241	0.01009725	0.0005690805	0.01800882	0.9603469	0.845329	1	0.01907037	68.64713	0.0179805	0.01435147
15461	1	358.0023	355.4153	2.587047	18.03593	0.009224092	-0.02504235	0.01944322	0.9475807	0.8308871	1	0.01893917	75.1453	0.01938979	-0.4777316
15462	0	356.6553	353.9664	2.688867	12.96879	0.01094212	-0.07861857	0.01883022	0.9697315	0.8571778	1	0.02029988	63.3467	0.01881297	-2.597374
15463	1	359.4124	355.9218	3.490574	12.78526	0.01102216	-0.04451993	0.01601998	0.9704961	0.8582084	1	0.01879227	62.88671	0.01600603	-1.50895
15464	0	357.0355	352.6958	4.339721	8.729551	0.01337365	-0.0373473	0.01289084	0.9860864	0.8830605	1	0.01856866	51.82933	0.01288834	-2.684224
15465	1	356.4636	352.9013	3.562211	10.06483	0.01244694	0.004847223	0.01564042	0.9812894	0.8743736	1	0.01973197	55.68817	0.01563495	0.2590624
15466	0	357.6982	353.8551	3.843094	6.475029	0.01553859	-0.04161905	0.01470154	0.9930354	0.8993387	1	0.02137481	44.60811	0.01470083	-5.975768
15467	1	358.065	354.668	3.396996	16.22402	0.009749022	-0.03774118	0.01639813	0.955678	0.8398672	1	0.01788104	71.09915	0.01636592	-0.851523
15468	0	359.6185	355.9446	3.673873	9.759105	0.01264249	-0.04563803	0.01532887	0.9824231	0.8763117	1	0.01968731	54.82681	0.01532413	-2.59648
15469	1	358.8412	355.5433	3.297914	15.30972	0.01004687	-0.03698413	0.01675845	0.9597031	0.8445614	1	0.01835047	68.99137	0.01673123	-0.9177912
15470	0	359.3768	355.6819	3.694857	11.44853	0.01166024	-0.03517818	0.0152745	0.9759398	0.8659285	1	0.01887349	59.44537	0.01526566	-1.462088
15471	1	358.1759	355.4312	2.74469	18.45089	0.009114334	-0.04507415	0.01883975	0.945709	0.8288849	1	0.01853169	76.05023	0.01878422	-0.8302322
15472	0	359.1547	355.8462	3.308493	10.87324	0.01196944	-0.028115	0.01669377	0.978204	0.8693783	1	0.01999075	57.90975	0.01668584	-1.289918
15473	1	357.6784	354.7614	2.916964	11.33368	0.01172013	-0.0642514	0.01806302	0.976396	0.8666107	1	0.02057673	59.14161	0.01805296	-2.722054
15474	0	356.4164	354.0106	2.405849	13.82137	0.01059079	-0.05762791	0.02004318	0.966134	0.8524739	1	0.02060451	65.44813	0.02002019	-1.701646
15475	1	358.3618	354.9735	3.38825	14.62886	0.01028578	-0.01539302	0.01639821	0.962666	0.8481369	1	0.01836673	67.38887	0.01637535	-0.4123054
15476	0	355.8676	353.8163	2.051302	24.45375	0.007835841	-0.06532425	0.02149818	0.918302	0.8017098	1	0.01835518	88.45856	0.02135469	-0.7995824
15477	1	358.4413	355.0081	3.433195	8.404139	0.01363184	-0.04880369	0.01619962	0.9871886	0.885272	1	0.02101574	50.84766	0.01619696	-3.809388
15478	0	355.8527	352.9093	2.943416	16.36061	0.009706589	-0.09827103	0.01770801	0.9550728	0.8391759	1	0.018541	71.40997	0.01767227	-2.187337
15479	1	355.753	351.5788	4.174175	9.700635	0.01268092	-0.07561072	0.01334593	0.9826377	0.8766856	1	0.01839775	54.66065	0.01334191	-4.354882
15480	0	358.5908	355.2021	3.388716	8.795025	0.01332342	-0.03976142	0.01638422	0.9858612	0.8826203	1	0.02089468	52.02474	0.01638094	-2.812212
15481	1	358.3421	354.2937	4.048391	9.181293	0.01303794	-0.02562149	0.01396474	0.9845102	0.880055	1	0.01908253	53.16388	0.01396139	-1.654092
15482	0	359.0251	355.0958	3.929373	10.29642	0.01230453	-0.04495983	0.01439548	0.980418	0.872924	1	0.01882178	56.33268	0.01438996	-2.295975
15483	1	355.1431	351.9983	3.144767	7.218508	0.01471425	-0.05283054	0.01724739	0.9909357	0.8937029	1	0.0225292	47.1072	0.01724597	-5.828411
15484	0	355.1695	352.1806	2.988923	16.17417	0.009764636	-0.10438	0.01746378	0.9558987	0.8401201	1	0.01846767	70.98546	0.01742981	-2.366823
15485	1	358.6262	355.272	3.35423	9.435836	0.01285933	-0.02862955	0.01651844	0.9836002	0.8783925	1	0.02061145	53.90229	0.016514	-1.745721
15486	0	358.0871	354.1873	3.899734	11.69622	0.01153402	-0.02420841	0.0145196	0.9749492	0.864468	1	0.01830133	60.09588	0.01451049	-0.9663727
15487	1	359.0936	355.8847	3.20888	13.37683	0.01076993	-0.02245376	0.0170697	0.9680188	0.8549098	1	0.01917495	64.35952	0.01705224	-0.7020919
15488	0	359.3936	355.6983	3.695316	8.802238	0.01331792	-0.04375022	0.0152501	0.9858363	0.8825719	1	0.02015438	52.04622	0.01524704	-3.088893
15489	1	358.6594	355.1399	3.51949	8.984147	0.01318137	-0.06231979	0.0158303	0.9852044	0.8813577	1	0.02042866	52.58535	0.01582683	-4.21205
15490	0	359.5344	355.7655	3.768883	10.12326	0.01241055	-0.03909877	0.01499334	0.9810705	0.8740064	1	0.01929122	55.85143	0.01498797	-2.065493
15491	1	359.1017	355.5609	3.540886	9.171933	0.01304464	-0.03141115	0.01583061	0.9845434	0.8801165	1	0.02032263	53.13654	0.01582683	-2.032217
15492	0	357.3412	354.128	3.213118	8.721196	0.0133801	-0.06126526	0.01696464	0.986115	0.8831167	1	0.02130674	51.80434	0.01696137	-4.412343
15493	1	359.2925	355.6863	3.606268	11.28579	0.01174536	-0.02569596	0.01559653	0.9765856	0.8668961	1	0.01914089	59.01456	0.01558798	-1.097442
15494	0	359.6437	356.0709	3.57272	10.09144	0.01243033	-0.04142767	0.01571014	0.9811898	0.8742062	1	0.0197627	55.76259	0.01570458	-2.202399
15495	1	358.6463	355.0599	3.586446	11.79288	0.01148582	-0.01450668	0.01564917	0.9745603	0.8639019	1	0.01896014	60.34807	0.01563904	-0.5702367
15496	0	356.8087	354.1098	2.698831	20.46981	0.008626165	-0.07099321	0.01891728	0.9365405	0.8193969	1	0.01806564	80.35404	0.0188411	-1.118717
15497	1	359.5722	355.9092	3.663	9.495211	0.01281869	-0.04586687	0.0153671	0.9833857	0.8780078	1	0.01984873	54.07319	0.01536286	-2.760689
15498	0	358.0943	355.2973	2.797043	18.88819	0.009002387	-0.03352867	0.0186615	0.9437311	0.826795	1	0.0183302	76.99593	0.01860241	-0.5958648
15499	1	358.9174	355.4926	3.424797	11.01512	0.01189099	-0.06629303	0.01616619	0.9776506	0.8685198	1	0.01960775	58.29179	0.01615811	-2.966209
15500	0	357.7143	354.8167	2.897587	15.15271	0.01010059	-0.001430431	0.01816885	0.9603892	0.8453796	1	0.01915809	68.62443	0.01814035	-0.03611213
15501	1	359.2208	355.4963	3.724481	9.912088	0.01254352	-0.05884431	0.01509841	0.9818582	0.8753384	1	0.01946213	55.25937	0.01509344	-3.243577
15502	0	358.4278	355.6479	2.779944	15.49227	0.009985394	-0.05601955	0.01864452	0.9589034	0.8436147	1	0.01929626	69.41611	0.01861303	-1.36312
15503	1	358.0525	354.1593	3.89319	12.32024	0.01123265	-0.04653012	0.01453395	0.9724159	0.8608502	1	0.01806957	61.70827	0.0145229	-1.686845
15504	0	358.4384	354.8855	3.55284	7.967861	0.01400221	-0.03698179	0.01577935	0.988619	0.8883028	1	0.02102122	49.50268	0.01577731	-3.249424
15505	1	355.9216	351.4302	4.491329	7.376536	0.01455519	-0.0321069	0.01232448	0.9904629	0.8925422	1	0.01894123	47.622	0.01232336	-3.366525
15506	0	359.3564	355.683	3.673376	8.818146	0.01330581	-0.03996043	0.01533703	0.9857814	0.8824653	1	0.02020256	52.09358	0.01533393	-2.810425
15507	1	359.2086	355.2763	3.932232	8.833966	0.0132938	-0.03706795	0.01439083	0.9857267	0.8823593	1	0.01956062	52.14063	0.0143879	-2.59701
15508	0	358.8246	354.8831	3.94145	8.55383	0.01351127	-0.02842707	0.01435691	0.9866852	0.8842497	1	0.0196967	51.30143	0.01435437	-2.13499
15509	1	359.4478	356.0131	3.434707	12.93832	0.01095529	-0.03706795	0.01623787	0.9698587	0.8573484	1	0.01886216	63.27052	0.01622311	-1.229807
15510	0	359.1736	355.2573	3.916266	8.327817	0.01369455	-0.0387354	0.01444559	0.9874428	0.8857966	1	0.019891	50.61481	0.01444331	-3.084723
15511	1	359.1797	355.2658	3.913919	8.598192	0.01347613	-0.03586248	0.01445792	0.9865348	0.8839483	1	0.01974015	51.43518	0.0144553	-2.66334
15512	0	359.3296	356.1462	3.183397	11.97247	0.01139778	-0.0387354	0.01716009	0.9738342	0.8628558	1	0.01977811	60.81422	0.01714834	-1.48038
15513	1	359.4675	356.0289	3.438623	10.12737	0.01240801	-0.04047647	0.01620523	0.9810551	0.8739806	1	0.02005366	55.86288	0.01619941	-2.136535
15514	0	358.3062	354.8698	3.436359	8.471171	0.01357746	-0.03171139	0.01621229	0.9869639	0.8848131	1	0.02098198	51.05133	0.01620953	-2.432585
15515	1	358.6971	355.3032	3.393971	10.06788	0.01244503	-0.06561073	0.01627928	0.9812779	0.8743544	1	0.02012939	55.69672	0.01627358	-3.504462
15516	0	359.3938	355.8918	3.501992	10.28844	0.01230936	-0.0556372	0.01593116	0.9804482	0.8729736	1	0.01980416	56.31059	0.01592507	-2.845625
15517	1	358.1647	354.8217	3.342967	8.580897	0.0134898	-0.05164439	0.01652427	0.9865935	0.8840657	1	0.0211144	51.38307	0.0165213	-3.85218
15518	0	358.8525	355.944	2.908536	13.68463	0.01064499	-0.04351305	0.01818717	0.9667157	0.8532194	1	0.01967751	65.11488	0.01816702	-1.307316
15519	1	359.0978	355.2384	3.85936	8.939653	0.01321439	-0.02967401	0.01466022	0.9853597	0.8816536	1	0.01968379	52.45396	0.01465707	-2.026877
15520	0	357.8801	355.2979	2.582145	17.01863	0.009509027	-0.05822934	0.0193957	0.9521441	0.8358792	1	0.01920595	72.8936	0.01935128	-1.216763
15521	1	357.1428	353.7412	3.401594	17.41572	0.009394992	-0.02661185	0.01639094	0.9503675	0.833916	1	0.01754952	73.77836	0.01635056	-0.5361777
15522	0	358.8235	355.5564	3.267145	14.56017	0.01031078	-0.05822934	0.01681034	0.962963	0.8485017	1	0.01861868	67.22551	0.01678728	-1.572196
15523	1	358.946	355.6798	3.266174	10.42841	0.01222546	-0.03054628	0.01684924	0.9799167	0.8721046	1	0.02029728	56.69704	0.01684245	-1.520979
15524	0	357.0248	353.9941	3.030685	20.26852	0.008671739	-0.03677698	0.01779749	0.9374583	0.8203252	1	0.01756902	79.93174	0.01772788	-0.5880389
15525	1	358.0872	353.8739	4.213308	8.232987	0.01377367	-0.05080339	0.01332778	0.9877564	0.8864517	1	0.01916102	50.32409	0.01332578	-4.149383
15526	0	358.2408	354.4341	3.806707	9.497679	0.012817	-0.07091005	0.01472765	0.9833768	0.8779919	1	0.0194301	54.08028	0.01472358	-4.265725
15527	1	358.3123	354.1864	4.125836	7.763642	0.0141861	-0.03155758	0.01367776	0.9892687	0.8897491	1	0.01969944	48.86102	0.01367618	-2.940691
15528	0	357.0675	352.8336	4.233878	5.854378	0.01634313	-0.04412083	0.01325851	0.9946147	0.9042921	1	0.02081757	42.41215	0.01325813	-8.19281
15529	1	359.5169	355.8803	3.636608	11.05095	0.01187141	-0.05087099	0.01545711	0.9775103	0.8683038	1	0.01915713	58.38792	0.01544929	-2.261967
15530	0	358.9515	355.2702	3.681292	12.28518	0.01124899	-0.05320377	0.01529116	0.9725596	0.8610512	1	0.01854778	61.61864	0.01527964	-1.938883
15531	1	359.3782	355.9767	3.401503	13.04491	0.0109094	-0.03151504	0.0163631	0.9694133	0.8567522	1	0.01889506	63.53667	0.01634779	-1.030352
15532	0	357.4421	354.5788	2.863259	18.76571	0.009033368	-0.06683276	0.01830569	0.9442856	0.8273783	1	0.01818582	76.73186	0.01824887	-1.199559
15533	1	358.4751	355.3196	3.155504	13.35023	0.01078092	-0.01038173	0.01723519	0.9681309	0.8550566	1	0.01927751	64.2939	0.01721769	-0.325762
15534	0	358.7862	355.846	2.940166	16.17579	0.009764128	-0.04488035	0.01808436	0.9558915	0.8401119	1	0.01879245	70.98915	0.01804918	-1.017499
15535	1	357.6225	354.1604	3.462123	8.374908	0.01365576	-0.01949654	0.01610359	0.9872861	0.8854726	1	0.02097173	50.7586	0.01610099	-1.533488
