Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	V	Yr
168	0	584.1793	578.4091	5.770136	4.015239	0.01973705	-0.01391256	0.004456113	0.9981801	0.9207477	1	0.01326277	35.11909	0.004456098	-7.644477
169	1	588.1057	582.3119	5.793735	7.252754	0.01467934	-0.007940738	0.004615689	0.990834	0.8934503	1	0.0116409	47.21922	0.004615302	-0.8663233
170	0	587.0401	581.2193	5.82082	6.303374	0.01574923	-0.00846155	0.004868003	0.9934889	0.9006843	1	0.01238283	44.01151	0.004867796	-1.299548
171	1	587.0189	581.2525	5.766431	6.148597	0.01594663	-0.01727589	0.004399917	0.993887	0.9019133	1	0.011846	43.4667	0.004399753	-2.826093
172	0	585.3159	579.6921	5.623757	7.376497	0.01455523	-0.005914082	0.003882807	0.990463	0.8925425	1	0.01063157	47.62188	0.003882454	-0.6201206
173	1	585.9668	580.3234	5.64338	7.269943	0.01466192	-0.00528587	0.003945266	0.9907828	0.8933238	1	0.01075594	47.27535	0.003944931	-0.5734772
174	0	586.2427	580.3967	5.846003	12.51224	0.01114436	-0.01150957	0.005172675	0.9716263	0.859754	1	0.01073742	62.19714	0.005168511	-0.4056429
175	1	586.5467	580.7983	5.748343	6.667286	0.01531235	-0.01980571	0.004297656	0.992513	0.8978521	1	0.01147233	45.26721	0.004297415	-2.645357
176	0	587.2966	581.505	5.791667	5.729965	0.01651987	-0.006313351	0.004627734	0.9949105	0.9053158	1	0.01236524	41.95839	0.004627614	-1.240466
177	1	586.3209	580.704	5.616863	4.926892	0.01781684	-0.008876593	0.003862026	0.9966378	0.912207	1	0.01173108	38.90404	0.003861982	-2.640097
178	0	586.1836	580.4333	5.750316	4.665227	0.01831001	-0.002958565	0.004404017	0.9971281	0.9145714	1	0.01269942	37.85619	0.004403981	-1.030189
179	1	587.9214	582.1545	5.766931	7.510967	0.01442381	-0.0002355027	0.00450038	0.9900539	0.8915643	1	0.01139409	48.05575	0.004499935	-0.0236778
180	0	586.6036	580.7853	5.81832	6.94226	0.01500515	-0.02006751	0.004736325	0.9917405	0.8957621	1	0.01192219	46.19396	0.004736002	-2.429637
181	1	587.9178	582.172	5.745851	7.245934	0.01468628	-0.003222859	0.004359883	0.9908543	0.8935006	1	0.0113164	47.19693	0.004359519	-0.3523893
182	0	587.492	581.6605	5.83147	10.08474	0.0124345	-0.004966824	0.005033622	0.9812149	0.8742484	1	0.01118844	55.74385	0.005031845	-0.2644017
183	1	587.4328	581.6525	5.780296	8.593211	0.01348006	0.003946363	0.004630352	0.9865517	0.8839821	1	0.01117295	51.42018	0.004629515	0.2934466
184	0	587.943	582.167	5.776042	7.419174	0.01451314	0.0001335351	0.004563676	0.9903338	0.8922311	1	0.01150941	47.75999	0.004563249	0.01381469
185	1	585.181	579.3582	5.822834	11.24255	0.01176828	-0.00359061	0.005922991	0.9767565	0.8671543	1	0.01180707	58.89961	0.005919791	-0.1544782
186	0	587.6834	581.9269	5.756511	6.359353	0.0156796	-0.01275447	0.004365039	0.9933423	0.9002435	1	0.01169975	44.20693	0.004364846	-1.915754
187	1	587.7721	581.9817	5.790372	8.557187	0.0135086	0.0003295277	0.004664406	0.9866738	0.8842268	1	0.01122583	51.31156	0.004663577	0.02472779
188	0	586.1044	580.3904	5.713988	5.857394	0.01633891	0.008284763	0.004301599	0.9946074	0.9042675	1	0.01185609	42.42309	0.004301474	1.536329
189	1	587.9974	582.191	5.806429	7.410459	0.0145217	-0.00408055	0.004758757	0.9903603	0.8922946	1	0.0117563	47.73182	0.004758315	-0.4233051
190	0	585.835	580.0438	5.791178	5.167661	0.01739649	0.0002977016	0.004702066	0.9961543	0.910086	1	0.01279058	39.84407	0.004701996	0.07741071
191	1	586.8831	581.0506	5.832471	6.780446	0.01518368	-0.01204436	0.004967127	0.9921987	0.896987	1	0.01228163	45.65081	0.004966824	-1.543887
192	0	587.2804	581.5403	5.740063	5.429804	0.01697093	-0.0121029	0.004293324	0.9955939	0.9078318	1	0.0120716	40.84321	0.004293241	-2.746829
193	1	586.2596	580.4336	5.826001	6.041721	0.01608732	-0.01530734	0.004857792	0.9941558	0.9027708	1	0.01250191	43.08656	0.004857626	-2.61925
194	0	587.4156	581.6455	5.770095	8.17401	0.01382355	-0.01238643	0.004430315	0.9879501	0.8868609	1	0.01106731	50.14247	0.004429672	-1.027927
195	1	587.6186	581.8936	5.724961	5.652276	0.01663317	-0.009174576	0.004236479	0.9950915	0.9059606	1	0.01187149	41.67258	0.004236377	-1.869132
196	0	587.1067	581.2857	5.820918	7.400232	0.01453177	0.0007332877	0.00502243	0.9903912	0.8923692	1	0.01208179	47.69873	0.005021966	0.07631456
197	1	584.2521	578.5041	5.748022	9.0046	0.01316628	0.02069093	0.00464445	0.9851328	0.8812219	1	0.01105894	52.64565	0.004643424	1.39172
198	0	585.5655	579.7605	5.804997	7.400232	0.01453177	0.0112072	0.005069916	0.9903912	0.8923692	1	0.01213877	47.69873	0.005069447	1.166353
199	1	585.3736	579.5765	5.79707	7.932429	0.01403361	0.01455256	0.005041629	0.9887326	0.8885524	1	0.01189557	49.39193	0.005040989	1.291566
200	0	587.7428	581.9492	5.793592	7.364237	0.01456738	-0.01369003	0.004573497	0.9905	0.8926321	1	0.0115433	47.58213	0.004573084	-1.441057
201	1	585.2409	579.5502	5.69067	8.964973	0.01319557	-0.0008707358	0.004125296	0.9852714	0.8814851	1	0.01043414	52.52877	0.004124401	-0.05911872
202	0	585.2655	579.6705	5.595002	4.373855	0.01891035	-0.01253155	0.003794017	0.9976296	0.9172833	1	0.01197883	36.65439	0.003793996	-5.286656
203	1	587.9366	582.1429	5.793618	7.626383	0.01431378	-0.01121726	0.004587665	0.9896978	0.8907315	1	0.01146009	48.42517	0.004587179	-1.088823
204	0	587.0429	581.2425	5.800411	6.115979	0.01598917	-0.0004412269	0.004762939	0.9939696	0.9021742	1	0.01234143	43.35103	0.004762766	-0.0731669
205	1	584.6433	579.003	5.640257	6.03855	0.01609155	-0.02111051	0.003897457	0.9941637	0.9027963	1	0.01119965	43.07523	0.003897324	-3.617121
206	0	586.9669	581.1694	5.797427	10.15238	0.01239254	0.002399728	0.004743545	0.9809612	0.8738237	1	0.01084293	55.93263	0.004741825	0.1260438
207	1	587.921	582.1396	5.781472	7.693725	0.01425071	-0.01039609	0.004511643	0.989488	0.8902484	1	0.01133968	48.63947	0.004511145	-0.9889756
208	0	586.8297	581.0265	5.803187	7.255142	0.01467692	0.006162148	0.004895244	0.9908269	0.8934327	1	0.01198725	47.22702	0.004894832	0.6717608
209	1	587.649	581.9142	5.734786	7.482093	0.01445173	-0.001657061	0.004314486	0.9901422	0.8917736	1	0.01116708	47.96291	0.004314067	-0.1680971
210	0	587.932	582.1748	5.757216	6.561444	0.01543568	-0.001301858	0.004439323	0.9928024	0.8986679	1	0.01170675	44.90553	0.004439093	-0.180875
211	1	585.2905	579.6094	5.681099	5.84404	0.0163576	0.010629	0.004176975	0.9946395	0.9043768	1	0.01168976	42.37463	0.004176855	1.982854
212	0	586.7855	581.1132	5.672362	4.936971	0.01779863	-0.01034962	0.004032245	0.9966181	0.9121172	1	0.01198069	38.94385	0.004032199	-3.060342
213	1	587.6835	581.9768	5.706654	6.358586	0.01568055	-0.003436633	0.004183847	0.9933443	0.9002496	1	0.0114547	44.20426	0.004183662	-0.5163475
214	0	587.8507	582.119	5.731769	6.936381	0.01501152	-0.006340526	0.004274196	0.9917573	0.8958064	1	0.01132804	46.17434	0.004273906	-0.7692339
215	1	586.8167	581.0031	5.813612	8.63235	0.01344926	-0.01966461	0.004684537	0.9864186	0.8837168	1	0.01122529	51.53795	0.004683672	-1.447909
216	0	587.0754	581.2497	5.825662	10.77421	0.01202509	0.001512785	0.005091052	0.9785883	0.8699807	1	0.01106529	57.64175	0.005088718	0.07065237
217	1	587.6345	581.8882	5.746276	7.772878	0.01417763	-0.0005310164	0.004379066	0.9892396	0.8896832	1	0.01114314	48.89021	0.004378559	-0.04934893
218	0	587.6609	581.8436	5.817392	9.430654	0.01286289	-0.007934426	0.004805714	0.9836188	0.8784262	1	0.01111894	53.88735	0.004804424	-0.4843629
219	1	585.1737	579.5435	5.630191	4.268605	0.01914215	0.000250003	0.003941367	0.9977989	0.9182849	1	0.01228383	36.21052	0.003941348	0.1135798
220	0	587.3253	581.4982	5.82713	7.14816	0.01478674	-0.005723384	0.004983161	0.9911433	0.8942236	1	0.01213958	46.87627	0.00498277	-0.6462206
221	1	586.9252	581.2322	5.693035	6.868707	0.01508552	0.003368891	0.004167128	0.99195	0.8963172	1	0.01121279	45.94784	0.004166858	0.4184972
222	0	588.0983	582.3362	5.762103	6.799468	0.01516236	-0.006918675	0.00442443	0.9921453	0.8968423	1	0.01158316	45.71498	0.004424157	-0.8808378
223	1	585.8672	580.2392	5.628051	6.865047	0.01508955	0.0008721454	0.003925256	0.9919604	0.8963449	1	0.01088397	45.93556	0.003925003	0.1084812
224	0	586.1263	580.3293	5.796921	7.345964	0.01458556	-0.02351598	0.004554652	0.990555	0.8927658	1	0.01152668	47.52283	0.004554245	-2.489793
225	1	584.9028	579.1448	5.757993	9.486313	0.01282475	0.01783184	0.004667056	0.9834179	0.8780654	1	0.0109411	54.04761	0.004665773	1.075367
226	0	586.6684	580.8403	5.828088	8.430936	0.01361002	-0.0210351	0.004813551	0.9870989	0.8850883	1	0.01144662	50.92917	0.00481275	-1.630491
227	1	587.5016	581.7271	5.774458	8.669743	0.01342002	0.001308708	0.004558043	0.9862911	0.8834639	1	0.01106066	51.65022	0.004557187	0.09546411
228	0	587.3717	581.5725	5.799185	9.262591	0.0129801	-0.01058238	0.004623622	0.9842212	0.8795216	1	0.01095583	53.40074	0.004622471	-0.6706722
229	1	587.445	581.6063	5.838617	9.228868	0.013004	-0.01205248	0.005033002	0.9843413	0.8797426	1	0.01144108	53.30261	0.005031767	-0.7696987
230	0	584.5189	578.7439	5.77501	4.205646	0.01928495	-0.003276036	0.004556007	0.9978971	0.9188899	1	0.01325612	35.94239	0.004555986	-1.557859
231	1	583.6934	578.0869	5.606476	7.447769	0.01448513	0.009870659	0.003905269	0.9902469	0.8920229	1	0.01063657	47.85231	0.003904898	1.012056
232	0	587.2105	581.4834	5.727155	6.59244	0.01539925	-0.01473122	0.004218369	0.9927182	0.8984283	1	0.01139822	45.01174	0.004218146	-2.023007
233	1	587.9133	582.1024	5.810906	8.463316	0.0135838	-0.001902304	0.004824373	0.9869903	0.8848668	1	0.01144843	51.0275	0.004823556	-0.146222
234	0	587.1757	581.3642	5.811502	6.581697	0.01541185	-0.0009902114	0.004865632	0.9927474	0.8985113	1	0.0122465	44.97496	0.004865376	-0.1365321
235	1	586.5116	580.6591	5.852522	10.65204	0.01209479	-0.01686059	0.005302364	0.9790601	0.8707273	1	0.01132528	57.30959	0.005300039	-0.8051892
236	0	587.9212	582.1235	5.797692	7.051475	0.01488811	-0.01108699	0.004622206	0.9914257	0.8949433	1	0.01173166	46.55708	0.004621866	-1.293049
237	1	585.8839	580.1021	5.781867	10.89964	0.01195473	-0.002187988	0.004564977	0.9781013	0.8692182	1	0.0104473	57.98101	0.004562788	-0.09991408
238	0	586.7968	580.9708	5.826041	7.220001	0.01471273	-0.01882065	0.004816276	0.9909313	0.8936919	1	0.01190467	47.11209	0.00481588	-2.075333
239	1	587.0572	581.2673	5.789902	7.805059	0.01414823	-0.0182846	0.004523531	0.989138	0.8894543	1	0.0113137	48.9918	0.004522998	-1.683349
240	0	585.2055	579.3826	5.822932	14.97786	0.01016137	-0.001410491	0.005904729	0.9611513	0.8462952	1	0.01095446	68.21398	0.005895817	-0.03630727
241	1	586.2094	580.5261	5.683228	7.739751	0.01420808	-0.009599	0.004060945	0.9893438	0.8899194	1	0.01074227	48.78542	0.004060484	-0.9007892
242	0	584.4711	578.6433	5.827862	11.52087	0.01162297	-0.01487875	0.006026856	0.9756514	0.8655004	1	0.01183638	59.636	0.006023283	-0.611072
243	1	584.6801	578.9554	5.724687	6.867333	0.01508704	-0.02578305	0.004181504	0.9919539	0.8963276	1	0.01123268	45.94323	0.004181233	-3.204424
244	0	582.9755	577.1209	5.854583	12.1749	0.01130083	-0.0363666	0.005155564	0.9730105	0.8616852	1	0.01079464	61.33597	0.005151808	-1.347437
245	1	586.9569	581.124	5.832849	11.32941	0.01172237	-0.001028148	0.005169371	0.9764129	0.8666361	1	0.01100884	59.1303	0.005166495	-0.04358942
246	0	587.576	581.7919	5.784118	7.965661	0.01400416	0.004087152	0.004665802	0.988626	0.8883183	1	0.01143159	49.49581	0.004665198	0.3593429
247	1	584.6252	578.7891	5.836061	11.02533	0.0118854	-0.0279322	0.004857427	0.9776106	0.8684582	1	0.01074546	58.3192	0.004854992	-1.247565
248	0	586.3958	580.5853	5.810521	7.113833	0.0148225	-0.0219927	0.004660285	0.991244	0.8944786	1	0.0117539	46.76319	0.004659928	-2.511716
249	1	583.7243	577.9363	5.788045	8.526147	0.01353333	0.02146773	0.005201185	0.9867787	0.8844381	1	0.01186502	51.2178	0.005200276	1.623726
250	0	587.5048	581.7574	5.747361	5.456099	0.01692994	-0.008671483	0.004345267	0.9955358	0.9076087	1	0.01212972	40.9421	0.00434518	-1.942429
251	1	588.0726	582.2956	5.776981	6.60415	0.01538556	-0.005681354	0.004523368	0.9926862	0.898338	1	0.01179784	45.0518	0.004523126	-0.7768005
252	0	587.5746	581.758	5.81652	6.880345	0.01507272	-0.01145967	0.004781365	0.991917	0.8962292	1	0.01200568	45.98687	0.004781052	-1.417753
253	1	587.047	581.3278	5.719234	5.029901	0.01763332	-0.01040303	0.004210585	0.9964346	0.9112934	1	0.01218578	39.30895	0.004210531	-2.917807
254	0	587.047	581.3413	5.705737	7.453445	0.0144796	0.001227207	0.004203051	0.9902296	0.8919817	1	0.01103254	47.87062	0.00420265	0.1256052
255	1	586.1809	580.3441	5.836839	6.820029	0.01513942	-0.01863524	0.004955717	0.9920875	0.8966861	1	0.01224963	45.78425	0.004955406	-2.355175
256	0	587.9281	582.1182	5.809824	7.679798	0.01426369	-0.01080557	0.004717593	0.9895315	0.8903482	1	0.01160089	48.59523	0.004717076	-1.032201
257	1	587.8356	582.0314	5.804134	7.931039	0.01403485	0.000397388	0.004792981	0.9887371	0.8885622	1	0.01159903	49.38757	0.004792373	0.03528286
258	0	586.6891	580.9323	5.756862	7.035239	0.01490534	0.009140159	0.004540234	0.9914728	0.8950646	1	0.01163389	46.50327	0.004539904	1.07188
259	1	584.0635	578.2301	5.833324	16.55421	0.009647299	-0.0197025	0.006033284	0.9542132	0.8382001	1	0.01078934	71.84883	0.006020636	-0.4303093
260	0	587.3215	581.5173	5.804147	6.859213	0.01509599	-0.01624087	0.00463943	0.9919769	0.896389	1	0.01183527	45.91598	0.004639131	-2.024269
261	1	586.0886	580.3055	5.783066	10.42361	0.0122283	0.008992309	0.00471681	0.979935	0.8721343	1	0.01074045	56.68383	0.004714911	0.4481584
262	0	585.6616	579.8228	5.838834	6.554454	0.01544393	-0.007314281	0.00522119	0.9928214	0.898722	1	0.01269927	44.88154	0.005220921	-1.0189
263	1	585.744	579.8906	5.85341	8.61603	0.01346208	-0.02151261	0.005268529	0.9864742	0.8838274	1	0.01191011	51.48887	0.005267565	-1.590482
264	0	583.6719	577.8784	5.793481	8.296127	0.01372084	0.01992489	0.005285928	0.9875479	0.8860151	1	0.01204387	50.51784	0.005285109	1.600123
265	1	586.7368	580.918	5.818796	6.404784	0.01562377	-0.001763698	0.004948455	0.9932224	0.8998872	1	0.01243491	44.36492	0.004948228	-0.2602258
266	0	587.5104	581.7175	5.792889	9.086993	0.01310597	-0.008484914	0.004594414	0.9848435	0.8806764	1	0.01097399	52.88789	0.004593358	-0.5598188
267	1	586.5725	580.7811	5.79139	9.362132	0.01291031	0.01053	0.004832903	0.9838652	0.8788717	1	0.01117088	53.68944	0.004831645	0.6526283
268	0	587.4105	581.6073	5.803177	9.400013	0.01288403	-0.009720301	0.004660453	0.9837292	0.8786252	1	0.0109586	53.79893	0.004659219	-0.5974061
269	1	586.0628	580.2383	5.82455	9.561093	0.01277403	0.005615861	0.005475682	0.9831468	0.8775823	1	0.01182764	54.26223	0.005474127	0.333223
270	0	587.8466	582.0365	5.810157	6.972691	0.01497226	-0.006573555	0.004769118	0.9916533	0.8955334	1	0.01195027	46.29542	0.004768786	-0.7875592
271	1	583.7993	578.0099	5.789487	11.1219	0.01183292	0.01647263	0.005881935	0.9772319	0.8678771	1	0.01179834	58.57786	0.005878886	0.7234944
272	0	587.1948	581.4837	5.711105	7.604736	0.01433423	-0.004297916	0.00419229	0.9897649	0.8908872	1	0.01096296	48.35609	0.004191851	-0.4199206
273	1	587.1518	581.3225	5.829249	7.000421	0.01494248	-0.0133178	0.004903443	0.9915734	0.8953253	1	0.01210534	46.38768	0.004903095	-1.580452
274	0	584.1794	578.5811	5.598273	6.225892	0.01584713	0.01011747	0.003886034	0.9936895	0.9012977	1	0.01109797	43.73961	0.003885879	1.603266
275	1	586.3064	580.5359	5.770423	8.123124	0.01386703	-0.02035409	0.004400529	0.9881164	0.8872152	1	0.01104738	49.98527	0.004399907	-1.712786
276	0	586.4576	580.6058	5.851794	11.53149	0.01161752	-0.01449602	0.005372838	0.975609	0.8654377	1	0.0111731	59.66395	0.005369642	-0.5943182
277	1	587.1235	581.3202	5.803309	10.02526	0.01247175	-0.007158502	0.004681196	0.9814372	0.8746229	1	0.0108058	55.57739	0.004679583	-0.3856363
278	0	587.6067	581.7781	5.828559	9.711506	0.01267375	-0.004014685	0.005008032	0.9825979	0.876616	1	0.01126681	54.69158	0.005006516	-0.2307007
279	1	586.5476	580.708	5.839666	10.63064	0.01210712	-0.004411212	0.005527361	0.9791425	0.8708586	1	0.01156896	57.25121	0.005524957	-0.2114926
280	0	586.457	580.7437	5.713241	6.532422	0.01547001	0.008292343	0.004294126	0.992881	0.8988927	1	0.01152651	44.80586	0.004293908	1.16482
281	1	588.0051	582.2323	5.772803	6.927413	0.01502127	-0.01009644	0.004465144	0.991783	0.8958739	1	0.01158207	46.14439	0.004464843	-1.228723
282	0	586.0089	580.2847	5.724199	7.91786	0.01404658	-0.01750753	0.004191874	0.9887792	0.8886552	1	0.01085187	49.34632	0.004191347	-1.560281
283	1	587.6203	581.8992	5.721084	6.650141	0.01533213	0.0002686762	0.004267351	0.9925602	0.8979839	1	0.01143919	45.20881	0.004267115	0.03611344
284	0	586.8333	581.0561	5.777241	9.069285	0.01311886	0.007878617	0.004657615	0.9849058	0.8807934	1	0.01105465	52.83591	0.004656553	0.5219631
285	1	587.3579	581.6522	5.70577	6.990439	0.01495318	4.271325e-05	0.004197552	0.9916022	0.8954002	1	0.01120417	46.35449	0.004197256	0.005086239
286	0	587.8261	582.0128	5.813347	9.069285	0.01311886	-0.006269126	0.004786542	0.9849058	0.8807934	1	0.0112066	52.83591	0.004785451	-0.4153334
287	1	587.5318	581.7649	5.766903	5.87951	0.01630811	-0.01220005	0.004426791	0.9945541	0.9040867	1	0.01201604	42.50323	0.00442666	-2.240212
288	0	586.6836	580.8359	5.847713	8.541245	0.01352128	-0.01332562	0.005263204	0.9867277	0.8843353	1	0.01193024	51.26342	0.005262277	-1.004018
289	1	584.4997	578.7674	5.732268	5.481539	0.01689056	0.01237867	0.004441001	0.9954792	0.9073933	1	0.01224835	41.03755	0.00444091	2.73816
290	0	585.9579	580.2637	5.694141	7.194785	0.01473858	-0.0172774	0.004078238	0.9910059	0.8938782	1	0.01096425	47.02945	0.004077908	-1.92097
291	1	587.9813	582.1649	5.816418	8.307819	0.01371112	-0.005753888	0.004830897	0.9875092	0.8859344	1	0.01150974	50.55364	0.004830143	-0.4606489
292	0	587.1831	581.4141	5.768942	6.592088	0.01539967	0.005099417	0.00457558	0.9927191	0.898431	1	0.01187118	45.01054	0.004575337	0.7003841
293	1	586.4007	580.7066	5.69406	7.810624	0.01414316	-0.009584731	0.004100343	0.9891204	0.8894147	1	0.01076957	49.00935	0.004099857	-0.8809783
294	0	588.1062	582.3153	5.790878	7.032024	0.01490876	-0.005493127	0.004617427	0.9914821	0.8950887	1	0.01173372	46.49261	0.004617092	-0.6448915
295	1	586.59	580.7815	5.808497	5.598366	0.01671317	-0.00572007	0.004779675	0.9952155	0.9064106	1	0.0126399	41.4731	0.004779566	-1.195532
296	0	587.3718	581.5384	5.833402	7.599622	0.01433907	-0.008424425	0.005028402	0.9897808	0.8909241	1	0.01200855	48.33976	0.005027876	-0.8243692
297	1	587.2499	581.4411	5.808811	6.435091	0.01558685	-0.01440199	0.004692164	0.993142	0.8996502	1	0.0120943	44.47	0.004691943	-2.100019
298	0	584.4114	578.5538	5.857516	13.76659	0.01061241	-0.0269683	0.005567901	0.9663673	0.8527722	1	0.01087096	65.3148	0.005561603	-0.8018467
299	1	588.0226	582.2419	5.780691	7.936924	0.01402962	-0.0032861	0.004559352	0.9887182	0.8885207	1	0.0113107	49.40599	0.004558772	-0.2912752
300	0	585.7152	579.8849	5.830232	13.51941	0.01071154	-0.002723518	0.005790969	0.9674163	0.8541246	1	0.01113824	64.71032	0.005784821	-0.08358533
301	1	588.0812	582.3037	5.777583	6.85734	0.01509806	-0.003348971	0.004544848	0.9919822	0.8964032	1	0.01171481	45.90969	0.004544555	-0.417693
302	0	586.3262	580.4852	5.84104	12.72419	0.01104916	-0.004420103	0.005510686	0.9707496	0.8585528	1	0.01103526	62.73303	0.005505971	-0.1511128
303	1	587.187	581.4449	5.74215	5.693906	0.01657217	-0.01450386	0.004291498	0.9949949	0.9056146	1	0.01192639	41.82597	0.004291391	-2.897806
304	0	587.3221	581.6277	5.694433	6.917531	0.01503203	-0.002630184	0.004136783	0.9918112	0.8959484	1	0.01115206	46.11136	0.004136505	-0.3211927
305	1	586.9723	581.1433	5.828993	7.174103	0.01475988	-0.003261517	0.005071695	0.9910669	0.8940313	1	0.01223582	46.96156	0.00507129	-0.3651064
306	0	587.1239	581.3735	5.750322	6.710462	0.01526287	0.006046499	0.004466289	0.9923937	0.8975212	1	0.01167633	45.41394	0.00446603	0.7949317
307	1	587.9334	582.1627	5.770693	6.43973	0.01558122	-0.00240593	0.004511601	0.9931296	0.899614	1	0.01185717	44.48607	0.004511388	-0.3501891
308	0	586.9198	581.227	5.692825	5.194299	0.01735179	-0.0002923187	0.004152376	0.9960989	0.9098544	1	0.01200426	39.94673	0.004152313	-0.0749325
309	1	587.933	582.1389	5.794082	8.467739	0.01358023	-0.006127879	0.004626121	0.9869754	0.8848366	1	0.01120926	51.04092	0.004625336	-0.4704866
310	0	587.9386	582.1716	5.766954	6.265926	0.01579632	-0.00891767	0.004442705	0.9935861	0.9009803	1	0.01184723	43.8803	0.004442522	-1.390373
311	1	586.633	580.9938	5.639236	6.383729	0.01564957	-0.00347764	0.003942467	0.9932781	0.9000522	1	0.01110837	44.29177	0.003942289	-0.5173599
312	0	586.2984	580.634	5.664341	4.579613	0.01848046	-0.01101766	0.004004945	0.9972804	0.9153593	1	0.01216661	37.50704	0.004004915	-4.051232
313	1	586.1253	580.5259	5.599432	5.236392	0.01728184	-0.009438241	0.003809857	0.9960107	0.9094896	1	0.01147531	40.10841	0.003809796	-2.365889
314	0	587.0371	581.3029	5.734189	4.968971	0.01774119	-0.006243117	0.004298485	0.9965555	0.9118327	1	0.01234992	39.06995	0.004298434	-1.812476
315	1	586.5171	580.6669	5.850144	10.76712	0.0120291	-0.01314597	0.005443306	0.9786158	0.8700239	1	0.01144361	57.62251	0.005440817	-0.6147515
316	0	587.8486	582.1012	5.747382	7.071226	0.01486724	-0.009507804	0.004330926	0.9913683	0.8947959	1	0.01134803	46.62246	0.004330604	-1.101497
317	1	586.959	581.1126	5.84645	8.783196	0.01333245	-0.01418833	0.005177358	0.9859019	0.8826997	1	0.01174963	51.98948	0.005176329	-1.006402
318	0	586.5105	580.8598	5.650686	6.89284	0.01505901	-0.004449897	0.003973192	0.9918815	0.8961347	1	0.01093913	46.02874	0.00397293	-0.5481194
