Iteration	Replicate_ID	Posterior	Likelihood	Prior	abs_jacobian	alpha	beta	eta	p	rho	rho_probability_density	sigma	t_half	theta	V	Yr
14427	1	554.5908	550.9327	3.658142	9.066237	0.01312109	-0.02277428	0.01440931	0.9849165	0.8808136	1	0.01944561	52.82696	0.296319	0.01440603	-20.85883
14428	0	555.4855	551.8021	3.683385	8.493238	0.01355969	-0.05535837	0.01279257	0.9868897	0.8846624	1	0.01862596	51.11821	-0.486566	0.01279037	32.40413
14429	1	552.135	550.6406	1.494408	14.31192	0.01040253	-0.06404327	0.01503428	0.9640335	0.8498262	1	0.01768584	66.63255	0.7760038	0.01501483	-22.5804
14430	0	557.0381	552.7565	4.281665	9.945265	0.01252236	-0.0388931	0.01325563	0.9817351	0.8751282	1	0.01822041	55.35277	-0.1610658	0.01325121	6.527852
14431	1	554.916	550.884	4.031942	11.50797	0.01162959	-0.06709731	0.01431054	0.9757029	0.8655767	1	0.01824421	59.60205	-0.04830077	0.01430209	-0.821912
14432	0	555.0694	550.4231	4.646313	9.777046	0.01263076	-0.0233288	0.01173185	0.9823571	0.8761972	1	0.01721524	54.8777	-0.1966861	0.0117282	9.629224
14433	1	556.2514	552.1329	4.118488	11.87111	0.01144723	-0.04997188	0.01404124	0.9742445	0.8634453	1	0.01792949	60.55151	0.03065551	0.01403193	-3.099837
14434	0	556.3598	552.4125	3.947281	11.82067	0.01147207	-0.04049427	0.01378654	0.9744482	0.8637396	1	0.0177854	60.42039	-0.2937492	0.01377754	9.617686
14435	1	554.1592	551.6224	2.536853	11.0388	0.01187804	-0.009312441	0.01372425	0.9775579	0.868377	1	0.01805642	58.35534	0.6517377	0.01371733	-28.80404
14436	0	556.3114	551.7401	4.571289	9.687796	0.0126894	-0.04542767	0.01221029	0.9826847	0.8767679	1	0.01760348	54.62411	-0.1414844	0.01220663	5.406029
14437	1	555.681	551.5362	4.144886	10.39904	0.01224292	-0.05572918	0.01273714	0.9800285	0.8722864	1	0.01766012	56.61616	-0.3255843	0.01273206	13.18644
14438	0	555.1338	550.8316	4.302239	6.580428	0.01541334	-0.03260347	0.01279898	0.9927509	0.8985211	1	0.01986329	44.97061	0.1853271	0.01279831	-29.87765
14439	1	556.7461	552.7218	4.024228	8.875299	0.01326258	-0.03600489	0.01283508	0.9855835	0.8820828	1	0.01845135	52.26338	-0.3723556	0.01283241	22.95863
14440	0	555.8591	551.1806	4.678443	7.411505	0.01452067	-0.05171754	0.01169459	0.9903571	0.892287	1	0.01842896	47.7352	0.1077499	0.0116935	-16.42953
14441	1	556.6877	552.5179	4.169804	9.944343	0.01252295	-0.0444343	0.01368743	0.9817385	0.8751341	1	0.01851524	55.35017	-0.1536193	0.01368287	5.825346
14442	0	553.0733	548.0191	5.054161	7.804779	0.01414848	-0.04476012	0.01050523	0.9891388	0.8894562	1	0.0172414	48.99092	-0.02635236	0.01050399	-1.721177
14443	1	556.2423	552.0651	4.177237	10.34434	0.01227565	-0.02097545	0.01281588	0.9802364	0.8726259	1	0.01773828	56.46521	0.2544214	0.01281088	-13.6801
14444	0	553.6934	552.3325	1.360964	11.90097	0.0114326	-0.03925305	0.01363641	0.9741238	0.8632714	1	0.01765784	60.62899	-0.916527	0.01362728	32.98619
14445	1	553.4001	548.8091	4.591074	8.410363	0.01362676	-0.07214751	0.01185914	0.9871678	0.8852293	1	0.01797786	50.8666	0.1206799	0.01185718	-14.90612
14446	0	554.2745	550.2659	4.00863	15.94819	0.009836296	-0.01381276	0.0145417	0.9568974	0.841271	1	0.01691369	70.46831	-0.004097075	0.01451468	-0.2295054
14447	1	555.4831	551.8563	3.626719	13.40345	0.01075896	-0.045381	0.01440533	0.9679064	0.8547629	1	0.01760604	64.42513	0.3091277	0.01439049	-10.73697
14448	0	549.2638	548.936	0.3277869	5.652346	0.01663307	-0.05348709	0.01204424	0.9950914	0.90596	1	0.02001663	41.67283	1.061002	0.01204395	-225.9858
14449	1	555.1796	551.183	3.99668	9.743977	0.0126524	-0.06167417	0.01392986	0.9824787	0.8764083	1	0.01877478	54.78386	-0.2272029	0.01392559	9.220087
14450	0	556.5767	552.0394	4.53725	7.736247	0.01421131	-0.04752799	0.0124985	0.9893548	0.8899445	1	0.01884782	48.77433	-0.004303305	0.01249709	-4.064787
14451	1	555.4361	551.5545	3.881628	11.71864	0.01152279	-0.05302819	0.01483492	0.9748591	0.8643365	1	0.01848998	60.15444	-0.1217491	0.01482554	2.611683
14452	0	553.7197	549.2973	4.422412	6.947362	0.01499962	-0.007301506	0.01263838	0.9917259	0.8957238	1	0.01947156	46.21098	-0.1745783	0.01263751	20.0424
14453	1	555.717	551.7126	4.004473	12.04683	0.01136189	-0.05547668	0.01448715	0.9735322	0.8624247	1	0.01814394	61.00634	-0.01540139	0.014477	-1.529517
14454	0	555.0887	551.3429	3.745824	6.881862	0.01507105	-0.04875096	0.01205831	0.9919127	0.8962177	1	0.0190647	45.99195	-0.5256491	0.01205752	58.4432
14455	1	553.976	550.9136	3.062449	12.74408	0.01104035	-0.02374536	0.01308264	0.9706671	0.8584406	1	0.01699629	62.7831	0.5780464	0.01307138	-19.9379
14456	0	555.3063	551.6652	3.641147	12.39091	0.01119992	-0.02686412	0.01522575	0.9721258	0.8604458	1	0.01846766	61.88858	0.1975943	0.01521392	-7.854963
14457	1	553.862	550.1356	3.726373	17.08027	0.009491078	-0.01722722	0.01503855	0.9518687	0.8355732	1	0.01689568	73.03145	-0.2333038	0.01500371	4.256012
14458	0	556.2349	551.7271	4.507812	9.808652	0.01261019	-0.0490015	0.01234458	0.9822407	0.8759957	1	0.01764468	54.96724	0.1139994	0.01234068	-9.064341
14459	1	554.6681	552.1019	2.566267	12.65929	0.01107807	-0.02217472	0.01433474	0.9710187	0.8589197	1	0.0178214	62.56934	-0.6678693	0.0143227	21.6118
14460	0	556.2497	552.1663	4.083403	12.47067	0.01116331	-0.02289129	0.01418126	0.9717977	0.8599907	1	0.01779381	62.09156	0.05044389	0.01416998	-2.549881
14461	1	554.5195	551.1735	3.346029	15.71644	0.009911309	-0.02698462	0.01570173	0.9579186	0.8424587	1	0.01764226	69.93498	-0.3401001	0.01567393	7.100612
14462	0	556.6007	552.3678	4.23293	9.836281	0.01259228	-0.02364475	0.01282151	0.9821387	0.8758198	1	0.01796953	55.04541	0.2250897	0.01281742	-13.70084
14463	1	554.4788	551.1847	3.294096	10.55899	0.01214866	-0.0595281	0.01446101	0.9794176	0.8712987	1	0.0187447	57.05543	0.4140191	0.01445488	-22.59339
14464	0	556.391	551.8516	4.53943	9.144096	0.01306465	-0.05052016	0.01227688	0.9846419	0.8802997	1	0.01791051	53.05517	0.09740367	0.01227398	-9.534269
14465	1	554.8908	551.3035	3.587368	13.02422	0.01091827	-0.01744063	0.01541065	0.9694999	0.8568678	1	0.01834435	63.48507	-0.2537433	0.01539631	7.493857
14466	0	555.6438	552.1892	3.454594	12.61597	0.01109748	-0.04071428	0.01404875	0.971198	0.859165	1	0.01765818	62.45988	0.4053347	0.01403709	-15.08138
14467	1	554.8134	551.2179	3.595545	14.8493	0.01020671	-0.01607219	0.01482002	0.9617103	0.8469715	1	0.01739331	67.91094	-0.3323037	0.01479829	7.926611
14468	0	556.1079	551.6978	4.410061	10.92413	0.01194113	-0.02013641	0.01279659	0.9780059	0.8690698	1	0.01748174	58.04704	0.1032651	0.0127904	-5.507402
14469	1	552.1142	548.7508	3.36338	12.71111	0.01105497	-0.03759451	0.01689618	0.9708039	0.8586267	1	0.01932805	62.70007	0.03322868	0.01688177	-2.392546
14470	0	555.1047	552.6784	2.426305	9.580307	0.01276109	-0.03620901	0.01279406	0.983077	0.8774585	1	0.0180702	54.31725	-0.7756101	0.0127904	42.91646
14471	1	553.99	550.2451	3.744964	16.81296	0.009569589	-0.04550238	0.01496992	0.9530616	0.8369037	1	0.01692666	72.43228	0.1748222	0.01493693	-4.519087
14472	0	554.5994	551.9438	2.655592	9.085526	0.01310704	-0.03281249	0.01399578	0.9848486	0.8806861	1	0.01915428	52.88359	0.6128677	0.01399257	-42.00244
14473	1	556.636	552.545	4.091027	9.098871	0.01309734	-0.04458553	0.01321471	0.9848016	0.880598	1	0.01860525	52.92273	0.2408751	0.01321166	-18.54142
14474	0	552.4881	548.9879	3.500236	7.093559	0.01484374	-0.06497903	0.01317189	0.9913032	0.8946294	1	0.01977474	46.69627	0.4515587	0.0131709	-58.94243
14475	1	554.5248	551.6875	2.837305	13.27289	0.01081306	-0.01712176	0.01490555	0.9684567	0.8554845	1	0.01795408	64.10279	-0.5694279	0.01489072	16.94002
14476	0	553.8963	550.3681	3.528181	10.14873	0.01239479	-0.07139174	0.01317566	0.9809749	0.8738466	1	0.01807261	55.92246	-0.495071	0.0131709	21.77438
14477	1	556.3406	551.7941	4.546471	7.124721	0.01481113	-0.04263249	0.01248189	0.9912121	0.8943976	1	0.01922867	46.79908	-0.01738324	0.01248093	-2.890558
14478	0	556.2013	552.2756	3.925681	10.25441	0.01233001	-0.03947099	0.01421839	0.9805768	0.8731858	1	0.018725	56.21626	-0.2391497	0.01421302	10.04128
14479	1	556.8522	552.2109	4.641341	8.554581	0.01351067	-0.04263249	0.01212848	0.9866826	0.8842445	1	0.01810325	51.30369	-0.02923503	0.01212632	-1.035248
14480	0	554.9152	551.5397	3.375528	10.97929	0.01191066	-0.0146491	0.01456542	0.9777906	0.8687361	1	0.01862707	58.19554	0.3855731	0.01455824	-17.63486
14481	1	554.5245	551.0725	3.452013	11.56039	0.01160275	-0.06577853	0.01411512	0.9754935	0.8652671	1	0.0180983	59.73992	0.3903882	0.01410664	-18.22374
14482	0	556.0541	551.5094	4.544664	10.33266	0.01228267	-0.03097338	0.01225268	0.9802807	0.8726985	1	0.0173491	56.43293	0.1124351	0.01224791	-7.160047
14483	1	556.4082	552.2508	4.157455	9.233705	0.01300057	-0.0397116	0.01382271	0.9843241	0.8797109	1	0.01895801	53.31669	-0.127747	0.01381931	5.48822
14484	0	556.2519	551.9746	4.277302	9.251129	0.01298821	-0.0159795	0.01319598	0.9842621	0.8795967	1	0.01851444	53.36741	-0.1799441	0.01319271	10.23849
14485	1	556.6569	552.6578	3.999132	10.92268	0.01194194	-0.03154193	0.01357922	0.9780116	0.8690786	1	0.018009	58.04312	0.242497	0.01357265	-12.22038
14486	0	556.4826	552.393	4.089547	9.005291	0.01316577	-0.04862044	0.01302355	0.9851304	0.8812173	1	0.01851837	52.64769	0.2646909	0.01302067	-20.80592
14487	1	554.1053	550.5461	3.559204	8.059312	0.01392212	-0.02651263	0.01409036	0.9883238	0.887661	1	0.01980746	49.78747	-0.4208874	0.01408844	33.35516
14488	0	555.0183	550.5529	4.465382	11.52823	0.0116192	-0.03563149	0.01233809	0.975622	0.865457	1	0.01693273	59.65535	0.1600995	0.01233076	-7.868914
14489	1	556.7721	552.2088	4.563309	8.136942	0.01385518	-0.03219858	0.0120174	0.9880713	0.8871189	1	0.01824847	50.02801	0.1476257	0.01201569	-14.92731
14490	0	554.2632	552.2561	2.007022	8.252909	0.01375693	-0.0329725	0.01205612	0.9876907	0.8863138	1	0.01821292	50.3853	0.8261603	0.01205429	-68.96949
14491	1	556.947	552.6445	4.302536	10.44847	0.01221357	-0.03609028	0.01313281	0.9798403	0.8719805	1	0.01791081	56.75221	-0.1744336	0.01312747	6.687921
14492	0	551.8039	552.2729	-0.468979	9.835222	0.01259296	-0.04421663	0.01259469	0.9821427	0.8758265	1	0.01781036	55.04242	1.14187	0.01259068	-65.27825
14493	1	556.6244	552.0788	4.545569	10.24044	0.01233852	-0.03609028	0.01250294	0.9806295	0.8732729	1	0.01756518	56.17752	-0.05482346	0.01249825	0.9122775
14494	0	555.9764	552.4998	3.476566	11.10879	0.01184001	-0.03316561	0.01329865	0.9772834	0.8679558	1	0.01774577	58.5428	0.4590065	0.01329179	-21.20671
14495	1	556.2342	552.2625	3.971666	7.675815	0.01426741	-0.04156598	0.01236578	0.989544	0.8903767	1	0.01878444	48.58257	0.3806818	0.01236443	-40.00248
14496	0	554.7553	550.4733	4.281997	9.855486	0.01257988	-0.07055052	0.01319412	0.9820678	0.8756977	1	0.01821979	55.09969	-0.1339404	0.01318988	3.401031
14497	1	556.1925	551.6712	4.521264	7.613974	0.01432549	-0.04380045	0.01166707	0.9897363	0.8908208	1	0.01828313	48.38558	0.2284108	0.01166584	-26.29335
14498	0	554.4122	552.5923	1.81987	9.426649	0.01286565	-0.03932281	0.01355024	0.9836333	0.8784522	1	0.01867258	53.8758	-0.846144	0.01354661	48.45028
14499	1	552.6174	548.1946	4.422794	4.939533	0.01779401	-0.02751834	0.01086956	0.9966132	0.9120944	1	0.0196679	38.95395	0.3586912	0.01086944	-113.6735
14500	0	556.6282	552.4525	4.17563	9.53328	0.01279282	-0.03675601	0.01379796	0.9832478	0.8777618	1	0.01878909	54.1825	0.05912243	0.01379409	-5.664214
14501	1	555.8696	551.0711	4.798494	7.44479	0.01448804	-0.04782822	0.01142993	0.990256	0.8920446	1	0.01819876	47.8427	0.04457459	0.01142885	-9.438465
14502	0	555.877	551.8173	4.05975	9.048883	0.01313376	-0.03558787	0.01407217	0.9849775	0.8809284	1	0.01922605	52.77597	0.1108741	0.01406899	-9.638644
14503	1	555.1977	550.7292	4.468422	6.384999	0.01564801	-0.02302994	0.01198352	0.9932748	0.9000422	1	0.01936586	44.29619	0.2145971	0.01198298	-35.11897
14504	0	557.1104	552.6972	4.413251	9.386805	0.01289318	-0.04159892	0.01297419	0.9837766	0.8787111	1	0.0182909	53.76078	0.01495789	0.01297078	-3.471176
14505	1	554.7518	550.541	4.210771	7.758825	0.01419052	-0.05371486	0.0114237	0.9892838	0.8897834	1	0.01800601	48.84578	-0.4333683	0.01142238	34.99468
14506	0	556.3279	552.41	3.91787	11.83972	0.01146267	-0.03606684	0.01436715	0.9743713	0.8636283	1	0.01814861	60.46995	-0.2198531	0.01435772	6.951258
14507	1	554.3808	552.6759	1.704904	10.91048	0.0119487	-0.03278377	0.01369074	0.9780591	0.8691525	1	0.01808793	58.01025	-0.8597082	0.01368415	36.82899
14508	0	557.0164	552.6441	4.372287	10.10003	0.01242498	-0.03945015	0.01300449	0.9811576	0.8741523	1	0.01797668	55.78658	0.07943824	0.01299987	-6.230178
14509	1	554.3104	551.139	3.17139	6.5582	0.0154395	-0.04641108	0.01178476	0.9928112	0.898693	1	0.01907621	44.8944	-0.6797868	0.01178416	87.42664
14510	0	555.6994	551.6592	4.04013	11.40828	0.01168113	-0.01183247	0.01434638	0.9760999	0.8661673	1	0.01830748	59.33906	0.03621998	0.01433818	-1.974334
14511	1	554.1261	551.7726	2.353457	11.64624	0.01155918	-0.05346778	0.01455487	0.9751498	0.8647616	1	0.01834352	59.9651	0.642209	0.01454588	-27.35264
14512	0	556.2386	551.9859	4.252755	10.90934	0.01194934	-0.01815109	0.01312397	0.9780636	0.8691594	1	0.01771004	58.00716	0.1628121	0.01311765	-8.086618
14513	1	556.5835	552.4123	4.171184	10.25972	0.01232678	-0.04810769	0.01370306	0.9805567	0.8731526	1	0.01838013	56.231	-0.1441655	0.01369788	4.796249
14514	0	556.2274	552.6716	3.555817	10.31159	0.01229536	-0.038473	0.01314362	0.9803605	0.8728295	1	0.01797807	56.37467	-0.5016859	0.01313855	23.08411
14515	1	555.6438	552.0973	3.546516	10.72216	0.01205464	-0.02479116	0.01440375	0.9787896	0.8702983	1	0.01863502	57.50045	0.3419536	0.01439727	-16.94888
14516	0	556.8652	552.5638	4.301424	9.801603	0.01261477	-0.04081993	0.01278945	0.9822667	0.8760406	1	0.01796307	54.94728	-0.2419082	0.01278543	11.09767
14517	1	556.1941	552.5384	3.655668	11.2204	0.01178007	-0.0286978	0.01356357	0.9768439	0.8672867	1	0.01787623	58.84067	0.3829187	0.0135563	-17.39284
14518	0	556.4543	552.3773	4.077017	10.67163	0.01208353	-0.04081993	0.01421248	0.9789846	0.8706074	1	0.01853305	57.36295	0.03457668	0.0142062	-3.553113
14519	1	555.6671	552.0101	3.65694	12.5851	0.01111137	-0.02865035	0.01492981	0.9713256	0.8593401	1	0.01821487	62.38177	-0.2879758	0.01491754	8.755817
14520	0	554.683	550.8024	3.880662	9.645839	0.01271724	-0.01558697	0.01454914	0.9828381	0.877037	1	0.01923668	54.50452	0.1541023	0.01454486	-9.733482
14521	1	551.9616	548.8711	3.090435	9.640869	0.01272055	-0.02012545	0.01554088	0.9828563	0.8770689	1	0.01988409	54.49034	-0.4478776	0.01553631	24.5031
14522	0	556.3936	552.2864	4.107126	9.106502	0.01309181	-0.03205016	0.01373151	0.9847747	0.8805476	1	0.01896156	52.9451	-0.2043376	0.01372833	11.11153
14523	1	556.7118	552.5139	4.1979	8.136984	0.01385515	-0.03741249	0.01272724	0.9880712	0.8871186	1	0.01877966	50.02814	0.253882	0.01272543	-24.16549
14524	0	556.6324	552.6502	3.982114	10.09539	0.01242787	-0.02900422	0.01309694	0.981175	0.8741814	1	0.01804256	55.77362	-0.362533	0.0130923	17.35477
14525	1	556.3014	552.0452	4.256226	8.836159	0.01329214	-0.03062072	0.01203732	0.9857191	0.8823446	1	0.01788864	52.14715	0.3098088	0.01203487	-23.52828
14526	0	553.7922	548.896	4.89617	7.802653	0.01415042	-0.02167862	0.01079519	0.9891456	0.8894714	1	0.01747893	48.98421	0.131591	0.01079392	-13.98887
14527	1	556.4265	551.9616	4.46484	10.89825	0.0119555	-0.03614621	0.01271349	0.9781067	0.8692266	1	0.01743537	57.97725	0.06133872	0.01270739	-4.391397
14528	0	556.6882	552.1253	4.562932	8.782909	0.01333267	-0.04207042	0.01209626	0.9859029	0.8827017	1	0.0179597	51.98863	-0.1820165	0.01209386	9.745289
14529	1	555.5721	552.2443	3.32784	10.02462	0.01247215	-0.05202702	0.01316835	0.9814396	0.8746269	1	0.01812389	55.57559	-0.5588466	0.01316381	26.74759
14530	0	556.0469	552.0488	3.998044	11.26115	0.01175841	-0.01738562	0.01343901	0.976683	0.8670432	1	0.01777759	58.94907	0.2607605	0.0134317	-11.66816
14531	1	556.7589	552.1198	4.639113	7.574547	0.01436289	-0.04291146	0.01213195	0.9898583	0.8911048	1	0.01866815	48.25959	-0.02366126	0.0121307	-1.921781
14532	0	555.578	551.7025	3.875448	12.73198	0.0110457	-0.03232974	0.01346347	0.9707173	0.8585088	1	0.01724607	62.75265	0.3128957	0.01345192	-11.47651
14533	1	554.017	549.9528	4.064234	6.789554	0.01517346	-0.01860326	0.01307286	0.9921732	0.8969177	1	0.01991785	45.68155	-0.3275876	0.01307205	39.14994
14534	0	554.835	551.177	3.65799	15.11531	0.0101135	-0.03956891	0.01584909	0.9605524	0.8455751	1	0.01790474	68.5368	-0.04639711	0.01582443	0.1266984
14535	1	556.2382	552.2497	3.988555	12.102	0.01133547	-0.04507187	0.01396865	0.9733078	0.8621057	1	0.01779557	61.14853	0.1863607	0.0139587	-8.484045
14536	0	553.1136	549.6959	3.417724	19.2884	0.008903097	-0.04441891	0.01670074	0.9419166	0.8248998	1	0.01724461	77.85461	0.04712707	0.0166444	-1.528985
14537	1	555.3849	552.5525	2.8324	11.48595	0.01164092	-0.03738378	0.01401594	0.9757907	0.8657069	1	0.01806424	59.54404	0.5728634	0.01400773	-24.63427
14538	0	550.5191	547.4951	3.024037	16.69919	0.009603546	0.003187903	0.01802823	0.9535683	0.8374727	1	0.01860833	72.17617	0.07943177	0.01798936	-1.562634
14539	1	556.4853	551.9289	4.556416	8.626928	0.01345351	-0.04406733	0.0119714	0.9864371	0.8837535	1	0.01794756	51.52165	0.157911	0.0119692	-14.73403
14540	0	554.8527	551.5791	3.273561	14.11741	0.01047604	-0.01846237	0.01485783	0.9648689	0.8508712	1	0.01764377	66.16497	0.3953277	0.01483949	-11.38311
14541	1	554.494	550.121	4.372988	6.669527	0.01530977	-0.0584673	0.01205308	0.9925069	0.8978349	1	0.01921092	45.27484	-0.2986921	0.0120524	31.76058
14542	0	554.068	550.6662	3.401816	15.46828	0.009993414	-0.008231148	0.01497588	0.9590087	0.8437388	1	0.01730088	69.3604	0.3382655	0.01495071	-8.11466
14543	1	556.3214	552.0875	4.233951	7.428798	0.01450369	-0.03506156	0.01195624	0.9903046	0.892161	1	0.01862309	47.79108	-0.3803513	0.01195512	35.23348
14544	0	554.9158	550.5512	4.36454	12.19123	0.0112931	-0.04072937	0.01264057	0.9729438	0.8615911	1	0.01689682	61.37792	0.1737416	0.01263132	-7.753138
14545	1	556.6212	552.3648	4.25644	9.041727	0.013139	-0.02958602	0.01357319	0.9850027	0.8809758	1	0.01888588	52.75493	-0.07368336	0.01357014	2.866659
14546	0	556.4664	552.2802	4.186203	8.133692	0.01385797	-0.04377675	0.01295691	0.9880819	0.8871415	1	0.01895027	50.01796	-0.2810404	0.01295507	19.62683
14547	1	554.4705	550.278	4.192579	7.543941	0.01439212	-0.01197873	0.01316803	0.9899526	0.8913257	1	0.01946874	48.16157	0.1905416	0.0131667	-19.96594
14548	0	555.5534	551.507	4.046369	11.62875	0.01156801	-0.01035354	0.01349613	0.9752199	0.8648644	1	0.01767051	59.9193	-0.2810404	0.01348784	10.64253
14549	1	553.9014	549.3227	4.57876	5.954681	0.01620467	-0.02276354	0.01087307	0.994371	0.9034747	1	0.01877203	42.77453	0.2987785	0.01087273	-56.8236
14550	0	554.1608	550.3856	3.775233	11.62875	0.01156801	-0.002232872	0.01311843	0.9752199	0.8648644	1	0.01742149	59.9193	0.3780266	0.01311037	-14.96734
14551	1	552.5112	547.6578	4.853313	4.899264	0.01786705	-0.02276354	0.01086065	0.9966913	0.9124537	1	0.01970013	38.79473	-0.2044084	0.01086053	54.6948
14552	0	555.3521	551.509	3.8431	11.62875	0.01156801	-0.02043963	0.01503062	0.9752199	0.8648644	1	0.01864803	59.9193	-0.1218824	0.0150214	3.97184
14553	1	556.2089	552.0546	4.154306	12.176	0.0113003	-0.04461802	0.01361094	0.973006	0.8616788	1	0.01753897	61.33882	-0.190049	0.01360102	5.197484
14554	0	555.3395	551.1668	4.172687	14.17586	0.0104538	-0.02966067	0.01390296	0.9646182	0.8505565	1	0.01704927	66.30575	-0.07933508	0.01388556	1.324619
14555	1	553.8437	550.1815	3.662252	17.65304	0.009328592	-0.04530937	0.01557427	0.9493028	0.8327518	1	0.01704617	74.30352	0.1129795	0.01553424	-3.009259
14556	0	554.6939	551.1838	3.510135	15.71499	0.009911783	-0.03797376	0.01562864	0.957925	0.8424661	1	0.01760157	69.93163	-0.2671532	0.01560097	5.179773
14557	1	555.8663	552.3521	3.514179	11.84238	0.01146136	-0.03141203	0.01446222	0.9743606	0.8636128	1	0.01820751	60.47686	-0.4028561	0.01445271	14.08437
14558	0	556.5008	552.5266	3.974266	11.60701	0.01157903	-0.0379131	0.01402872	0.975307	0.8649924	1	0.01802437	59.86229	-0.2421621	0.01402016	8.029381
14559	1	551.5956	547.4809	4.114738	15.41202	0.01001229	0.01375693	0.01382297	0.9592552	0.8440303	1	0.01663728	69.22964	0.09347379	0.01380002	-1.86302
14560	0	556.3015	551.9705	4.331041	11.95591	0.01140582	-0.03746494	0.01325122	0.9739013	0.8629519	1	0.01738626	60.77138	-0.1017203	0.0132422	2.360293
14561	1	555.5986	551.0088	4.589773	7.025371	0.01491584	-0.05331811	0.01186582	0.9915013	0.8951385	1	0.01881429	46.47054	0.1450936	0.01186497	-23.20117
14562	0	555.7936	552.3009	3.492659	9.806994	0.01261126	-0.03421945	0.01405735	0.9822468	0.8760062	1	0.01882981	54.96255	0.3922212	0.01405292	-23.62828
14563	1	553.9828	551.6549	2.327967	14.59245	0.01029901	-0.03372743	0.0149534	0.9628235	0.8483301	1	0.01755023	67.30233	-0.6836909	0.01493274	16.79947
14564	0	555.9582	551.9495	4.008698	11.60624	0.01157942	-0.05272295	0.01433682	0.9753101	0.8649969	1	0.01822153	59.86028	-0.1310975	0.01432808	3.043257
14565	1	556.6197	552.2247	4.395032	9.53176	0.01279385	-0.04495479	0.01246624	0.9832533	0.8777716	1	0.01786008	54.17814	-0.2344858	0.01246275	11.08304
14566	0	554.4103	550.8962	3.514027	14.40053	0.01036952	-0.01510306	0.01587996	0.963652	0.8493523	1	0.01814759	66.84468	0.1658334	0.01585898	-4.812062
14567	1	552.3011	547.5134	4.787723	4.821068	0.01801146	-0.03499965	0.01039279	0.9968406	0.9131555	1	0.01934887	38.48368	-0.3118398	0.01039269	87.31151
14568	0	555.5834	551.5355	4.047843	13.25875	0.01081896	-0.03161514	0.01363824	0.9685162	0.8555628	1	0.01717857	64.0678	-0.2635497	0.01362472	7.103236
14569	1	554.6237	551.3998	3.223881	8.164918	0.01383129	-0.03074525	0.01153828	0.9879799	0.8869242	1	0.01786557	50.11442	0.6298953	0.01153662	-54.33126
14570	0	552.7276	550.4716	2.25601	10.75386	0.01203662	-0.01730378	0.01527962	0.9786671	0.8701048	1	0.01917889	57.58654	0.6246573	0.01527266	-29.46788
14571	1	555.1146	550.9785	4.136068	6.365883	0.01567154	-0.02760248	0.01164319	0.9933251	0.9001923	1	0.01910323	44.22967	0.389798	0.01164267	-62.14348
14572	0	553.0907	549.6876	3.403117	8.523116	0.01353575	6.875105e-05	0.01254921	0.986789	0.8844587	1	0.01843166	51.20863	0.5258068	0.01254702	-39.26953
14573	1	557.1686	552.7342	4.434331	9.475013	0.01283247	-0.03559095	0.0128708	0.9834588	0.8781386	1	0.01817494	54.01511	-0.09354273	0.01286728	3.409929
14574	0	552.6948	549.8021	2.892672	10.64473	0.012099	0.006249495	0.01339306	0.9790882	0.8707722	1	0.01800237	57.28964	-0.6456964	0.01338721	30.53036
14575	1	553.5326	548.8916	4.640958	12.03125	0.01136938	-0.04518082	0.01208889	0.9735955	0.8625149	1	0.0165797	60.96613	0.0315886	0.01208046	-2.875853
14576	0	556.5723	552.2797	4.292609	10.32503	0.01228726	-0.05159975	0.0133924	0.9803096	0.8727459	1	0.01814144	56.41184	-0.0739023	0.01338721	1.058758
14577	1	555.9121	552.0112	3.900898	13.26588	0.01081599	-0.02989903	0.01488438	0.9684862	0.8555233	1	0.01794376	64.08544	0.04169372	0.0148696	-2.230096
14578	0	555.2272	551.4845	3.742664	12.53981	0.01113184	-0.05257657	0.01358742	0.9715126	0.8595972	1	0.0173927	62.26706	0.3456923	0.0135764	-13.63484
14579	1	554.4336	549.6666	4.767011	7.120765	0.01481526	-0.0595796	0.01133723	0.9912237	0.894427	1	0.01832834	46.78604	0.1004872	0.01133636	-18.13797
14580	0	553.1359	550.1058	3.030098	14.86197	0.01020221	-0.02864037	0.01365704	0.9616552	0.8469047	1	0.01669323	67.94087	0.5508444	0.01363696	-14.56164
14581	1	555.4358	551.1532	4.282541	7.440509	0.01449223	-0.04762459	0.01324514	0.990269	0.8920757	1	0.01959344	47.82889	-0.1533775	0.01324388	10.71427
14582	0	552.736	550.7064	2.029545	14.53371	0.01032045	-0.0309759	0.01632645	0.9630774	0.8486424	1	0.01835735	67.16252	-0.6691911	0.01630419	16.61601
14583	1	556.9871	552.6423	4.344836	9.644415	0.01271819	-0.04404671	0.0132472	0.9828433	0.8770461	1	0.01835649	54.50046	-0.04198453	0.0132433	-0.162182
14584	0	554.8456	551.1057	3.739899	14.95893	0.01016801	-0.01297121	0.01530783	0.9612337	0.8463947	1	0.01764371	68.16941	0.1042403	0.01528483	-2.919301
14585	1	555.9901	552.2015	3.788584	10.50494	0.01218028	-0.04930849	0.013035	0.9796246	0.8716317	1	0.01781965	56.90732	0.3815808	0.01302958	-20.76594
14586	0	555.408	551.5796	3.828378	11.87128	0.01144715	-0.04283782	0.01516419	0.9742438	0.8634443	1	0.01863259	60.55195	0.01778676	0.01515413	-2.336
